ts_utc,symbol,side,qty,price,note,mode
2025-08-10T12:44:30.980837+00:00,SOLV-USDT,OPEN_SHORT,47.902921,0.045926218000000005,obw=83.42,PAPER
2025-08-10T12:44:31.020638+00:00,B-USDT,OPEN_SHORT,3.430598,0.6412875560000001,obw=82.60,PAPER
2025-08-10T13:21:51.641556+00:00,SAHARA-USDT,OPEN_SHORT,22.492439,0.097810648,obw=80.55,LIVE
2025-08-10T13:21:52.171407+00:00,TRX-USDT,OPEN_SHORT,6.436749,0.34178743300000003,obw=77.40,LIVE
2025-08-10T13:21:52.679355+00:00,SOLV-USDT,OPEN_SHORT,48.207233,0.045636305,obw=76.73,LIVE
2025-08-10T13:21:53.094202+00:00,B-USDT,OPEN_SHORT,3.462281,0.635419317,obw=75.24,LIVE
2025-08-10T13:29:57.785496+00:00,SAHARA-USDT,OPEN_SHORT,22.150581,0.099320195,obw=81.81,LIVE
2025-08-10T13:29:58.210298+00:00,TRX-USDT,OPEN_SHORT,6.432422,0.342017364,obw=78.54,LIVE
2025-08-10T13:29:58.677808+00:00,SOLV-USDT,OPEN_SHORT,48.15449,0.04568629,obw=77.64,LIVE
2025-08-10T13:29:59.162563+00:00,B-USDT,OPEN_SHORT,3.44235,0.639098213,obw=77.23,LIVE
2025-08-10T14:02:25.803705+00:00,SAHARA-USDT,OPEN_SHORT,21.823286,0.100809748,obw=81.81,PAPER
2025-08-10T14:33:18.937290+00:00,B-USDT,OPEN_SHORT,3.424033,0.642517187,obw=77.26,LIVE
2025-08-12 21:54:55 UTC,LTC-USDT,OPEN,129.9,2.2,,,LIVE
2025-08-12 21:58:46 UTC,LTC-USDT,OPEN,129.96,2.2,,,LIVE
2025-08-12 22:29:15 UTC,FIDA-USDT,OPEN,0.10766,2.2,,,LIVE
2025-08-12 22:43:58 UTC,FIDA-USDT,OPEN,0.1073,2.2,,,LIVE
2025-08-12 22:48:10 UTC,FIDA-USDT,OPEN,0.10697,2.2,,,PAPER
2025-08-12 22:48:38 UTC,FIDA-USDT,OPEN,0.10702,2.2,,,PAPER
2025-08-13 04:53:53 UTC,RAY-USDT,OPEN,3.5792,2.2,,,PAPER
2025-08-13 04:53:53 UTC,SOL-USDT,OPEN,198.746,2.2,,,PAPER
2025-08-13 05:23:25 UTC,FIDA-USDT,OPEN-SHORT,0.11181,2.2,,,PAPER
2025-08-13 16:31:43 UTC,ARB-USDT,OPEN-SHORT,0.5472,2.2,,,PAPER
2025-08-13 16:31:43 UTC,OP-USDT,OPEN-SHORT,0.8605,2.2,,,PAPER
