symbol,side,entry_time,exit_time,entry,exit,tp,sl,reason,gross_return,net_return,notional,realized_pnl
REX/USDT:USDT,LONG,2025-08-21T10:00:00+00:00,2025-08-22T06:00:00+00:00,0.04557,0.05135,0.05070287406702554,0.04401367666772403,TP,0.12683783190695636,0.12423783190695636,80.0,9.93902655255651
AIOT/USDT:USDT,SHORT,2025-08-22T05:15:00+00:00,2025-08-22T07:00:00+00:00,1.45373,1.38267,1.3900349,1.4730428,TP,0.04888115399695948,0.04628115399695947,80.0,3.702492319756758
REX/USDT:USDT,LONG,2025-08-22T06:00:00+00:00,2025-08-22T07:20:00+00:00,0.05135,0.04882,0.05761538665865623,0.049450290925655255,SL,-0.04926971762414795,-0.05186971762414796,80.0,-4.149577409931837
SOON/USDT:USDT,SHORT,2025-08-22T07:45:00+00:00,2025-08-22T07:50:00+00:00,0.26376,0.26589,0.2574831,0.2656632,SL,-0.008075523202911817,-0.010675523202911817,80.0,-0.8540418562329454
SOON/USDT:USDT,SHORT,2025-08-22T08:40:00+00:00,2025-08-22T08:45:00+00:00,0.26346,0.26479,0.2605788,0.26433360000000006,SL,-0.005048204661049107,-0.0076482046610491065,80.0,-0.6118563728839286
AIOT/USDT:USDT,SHORT,2025-08-22T07:05:00+00:00,2025-08-22T09:00:00+00:00,1.40554,1.33936,1.3535755,1.4212960000000001,TP,0.04708510608022533,0.04448510608022532,80.0,3.558808486418026
MEME/USDT:USDT,LONG,2025-08-22T08:45:00+00:00,2025-08-22T09:00:00+00:00,0.002482,0.002459,0.002533449999999999,0.0024664,SL,-0.009266720386784858,-0.011866720386784858,80.0,-0.9493376309427887
AIOT/USDT:USDT,SHORT,2025-08-22T09:20:00+00:00,2025-08-22T10:00:00+00:00,1.35919,1.29902,1.3227977,1.3702244,TP,0.04426901316225093,0.041669013162250926,80.0,3.333521052980074
AIOT/USDT:USDT,SHORT,2025-08-22T10:05:00+00:00,2025-08-22T12:00:00+00:00,1.32116,1.44127,1.2484783000000006,1.3431975999999997,SL,-0.09091253141178977,-0.09351253141178978,80.0,-7.481002512943182
VELVET/USDT:USDT,SHORT,2025-08-22T12:05:00+00:00,2025-08-22T14:00:00+00:00,0.05692,0.05904,0.0539016,0.057835199999999996,SL,-0.03724525650035144,-0.03984525650035144,80.0,-3.1876205200281156
AIOT/USDT:USDT,LONG,2025-08-22T14:00:00+00:00,2025-08-23T05:25:00+00:00,1.53491,1.71961,1.7193485755836164,1.4789869333507402,TP,0.12033278824165591,0.11773278824165591,80.0,9.418623059332473
AIOT/USDT:USDT,LONG,2025-08-23T05:25:00+00:00,2025-08-23T05:45:00+00:00,1.71961,1.67566,1.8285705606846305,1.6865723955941647,SL,-0.025558120736678756,-0.028158120736678754,80.0,-2.2526496589343004
AIOT/USDT:USDT,SHORT,2025-08-23T08:00:00+00:00,2025-08-24T16:00:00+00:00,1.65932,1.72896,1.4423243234113723,1.7251146074787675,SL,-0.04196899934913106,-0.04456899934913106,80.0,-3.565519947930485
REX/USDT:USDT,LONG,2025-08-22T09:00:00+00:00,2025-08-24T17:00:00+00:00,0.0507,0.05805,0.0579479442744416,0.04850237258151042,TP,0.14497041420118334,0.14237041420118335,80.0,11.389633136094668
REX/USDT:USDT,LONG,2025-08-24T17:00:00+00:00,2025-08-25T02:45:00+00:00,0.05805,0.05558,0.0661688601939697,0.05558830478083717,SL,-0.0425495262704565,-0.04514952627045651,80.0,-3.6119621016365207
MEME/USDT:USDT,SHORT,2025-08-25T03:40:00+00:00,2025-08-25T04:40:00+00:00,0.003833,0.003903,0.00365121,0.00388812,SL,-0.018262457605009066,-0.020862457605009065,80.0,-1.6689966084007253
REX/USDT:USDT,LONG,2025-08-25T04:40:00+00:00,2025-08-25T04:45:00+00:00,0.05788,0.05749,0.05877180000000001,0.0576096,SL,-0.006738078783690419,-0.009338078783690418,80.0,-0.7470463026952334
BIO/USDT:USDT,SHORT,2025-08-25T04:45:00+00:00,2025-08-25T05:45:00+00:00,0.23143,0.23673,0.21661239999999993,0.23592280000000002,SL,-0.022901093203128373,-0.02550109320312837,80.0,-2.0400874562502698
BIO/USDT:USDT,LONG,2025-08-25T05:50:00+00:00,2025-08-25T06:05:00+00:00,0.23749,0.23546,0.24390410000000004,0.23554519999999998,SL,-0.008547728325403191,-0.011147728325403191,80.0,-0.8918182660322553
SOON/USDT:USDT,SHORT,2025-08-25T06:05:00+00:00,2025-08-25T06:30:00+00:00,0.2464,0.23876,0.24098060000000002,0.24804320000000002,TP,0.031006493506493538,0.02840649350649354,80.0,2.2725194805194833
VELVET/USDT:USDT,SHORT,2025-08-24T17:00:00+00:00,2025-08-25T08:00:00+00:00,0.06123,0.05682,0.05704705100153791,0.06249829940478151,TP,0.07202351788339045,0.06942351788339045,80.0,5.553881430671236
SIREN/USDT:USDT,SHORT,2025-08-25T08:00:00+00:00,2025-08-25T08:15:00+00:00,0.08742,0.08821,0.08491609999999997,0.08817920000000001,SL,-0.009036833676504222,-0.011636833676504222,80.0,-0.9309466941203377
SOON/USDT:USDT,SHORT,2025-08-25T06:30:00+00:00,2025-08-26T01:25:00+00:00,0.23876,0.24442,0.22102690000000008,0.2441368,SL,-0.02370581336907354,-0.02630581336907354,80.0,-2.104465069525883
VELVET/USDT:USDT,LONG,2025-08-26T01:45:00+00:00,2025-08-26T03:00:00+00:00,0.05661,0.05772,0.05764024483510069,0.05629762255728726,TP,0.019607843137254898,0.017007843137254897,80.0,1.3606274509803917
VELVET/USDT:USDT,LONG,2025-08-26T03:00:00+00:00,2025-08-26T06:40:00+00:00,0.05772,0.05873,0.058710121432471986,0.05741978825371112,TP,0.017498267498267446,0.014898267498267446,80.0,1.1918613998613956
VELVET/USDT:USDT,LONG,2025-08-26T06:45:00+00:00,2025-08-26T07:00:00+00:00,0.05927,0.0588,0.060514758281169805,0.05889258057947038,SL,-0.007929812721444324,-0.010529812721444324,80.0,-0.8423850177155459
REX/USDT:USDT,LONG,2025-08-26T07:10:00+00:00,2025-08-26T07:20:00+00:00,0.06433,0.06296,0.0677539733742467,0.06329182731509721,SL,-0.021296440230063676,-0.023896440230063674,80.0,-1.911715218405094
REX/USDT:USDT,LONG,2025-08-26T07:30:00+00:00,2025-08-26T08:20:00+00:00,0.0645,0.06314,0.06814801762135204,0.06339389553171833,SL,-0.02108527131782946,-0.023685271317829458,80.0,-1.8948217054263568
MEME/USDT:USDT,SHORT,2025-08-25T08:20:00+00:00,2025-08-26T09:15:00+00:00,0.003692,0.003295,0.0027933399999999996,0.00396448,EOD,0.1075297941495124,0.1049297941495124,80.0,8.394383531960992
SOON/USDT:USDT,SHORT,2025-08-26T09:10:00+00:00,2025-08-26T09:15:00+00:00,0.24217,0.24244,0.23869647984922485,0.2432231956142292,EOD,-0.001114919271586045,-0.003714919271586045,80.0,-0.2971935417268836
