ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml
2025-08-24T13:50:35,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0|120.0|10.0,125.691725,1.111464,-0.284083,0.05279,124,27.14022469520569,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0_120p0_10p0.yaml
2025-08-24T13:51:03,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0|120.0|12.0,125.691725,1.111464,-0.284083,0.05279,124,27.961096048355103,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0_120p0_12p0.yaml
2025-08-24T13:51:31,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0|130.0|8.0,127.832702,1.111464,-0.297821,0.05279,124,27.862160444259644,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0_130p0_8p0.yaml
2025-08-24T13:51:57,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0|130.0|10.0,127.832702,1.111464,-0.297821,0.05279,124,26.054885625839233,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0_130p0_10p0.yaml
2025-08-24T13:52:26,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0|130.0|12.0,127.832702,1.111464,-0.297821,0.05279,124,29.182714700698853,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0_130p0_12p0.yaml
2025-08-24T13:52:54,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0|140.0|8.0,129.97368,1.111464,-0.310699,0.05279,124,28.025390625,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0_140p0_8p0.yaml
2025-08-24T13:53:24,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0|140.0|10.0,129.97368,1.111464,-0.310699,0.05279,124,29.916612148284912,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0_140p0_10p0.yaml
2025-08-24T13:53:49,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0|140.0|12.0,129.97368,1.111464,-0.310699,0.05279,124,25.49630904197693,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0_140p0_12p0.yaml
2025-08-24T13:54:17,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|120.0|8.0,125.691725,1.111464,-0.284083,0.05279,124,28.20587468147278,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_120p0_8p0.yaml
2025-08-24T13:54:45,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|120.0|10.0,125.691725,1.111464,-0.284083,0.05279,124,27.305100440979004,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_120p0_10p0.yaml
2025-08-24T13:55:13,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|120.0|12.0,125.691725,1.111464,-0.284083,0.05279,124,28.589677810668945,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_120p0_12p0.yaml
2025-08-24T13:55:41,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|130.0|8.0,127.832702,1.111464,-0.297821,0.05279,124,27.151302337646484,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_130p0_8p0.yaml
2025-08-24T13:56:05,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|130.0|10.0,127.832702,1.111464,-0.297821,0.05279,124,24.483067512512207,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_130p0_10p0.yaml
2025-08-24T13:56:29,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|130.0|12.0,127.832702,1.111464,-0.297821,0.05279,124,24.463065147399902,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_130p0_12p0.yaml
2025-08-24T13:56:55,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|140.0|8.0,129.97368,1.111464,-0.310699,0.05279,124,25.1637864112854,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_140p0_8p0.yaml
2025-08-24T13:57:22,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|140.0|10.0,129.97368,1.111464,-0.310699,0.05279,124,27.59267020225525,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_140p0_10p0.yaml
2025-08-24T13:57:49,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.04|0.001|0.0002|140.0|12.0,129.97368,1.111464,-0.310699,0.05279,124,27.1162006855011,tune_tmp/t2880_s8_grid_grid_3p73_1p04_0p001_0p0002_140p0_12p0.yaml
2025-08-24T13:58:16,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|120.0|8.0,124.408738,1.105311,-0.290452,0.050022,124,26.960394620895386,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_120p0_8p0.yaml
2025-08-24T13:58:45,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|120.0|10.0,124.408738,1.105311,-0.290452,0.050022,124,28.857669830322266,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_120p0_10p0.yaml
2025-08-24T13:59:12,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|120.0|12.0,124.408738,1.105311,-0.290452,0.050022,124,26.35245943069458,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_120p0_12p0.yaml
2025-08-24T13:59:38,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|130.0|8.0,126.4428,1.105311,-0.304509,0.050022,124,26.860329389572144,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_130p0_8p0.yaml
2025-08-24T14:00:05,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|130.0|10.0,126.4428,1.105311,-0.304509,0.050022,124,26.377535581588745,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_130p0_10p0.yaml
2025-08-24T14:00:34,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|130.0|12.0,126.4428,1.105311,-0.304509,0.050022,124,29.556975603103638,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_130p0_12p0.yaml
2025-08-24T14:01:03,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|140.0|8.0,128.476861,1.105311,-0.317688,0.050022,124,28.981175184249878,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_140p0_8p0.yaml
2025-08-24T14:01:32,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|140.0|10.0,128.476861,1.105311,-0.317688,0.050022,124,28.76808786392212,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_140p0_10p0.yaml
2025-08-24T14:02:01,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0|140.0|12.0,128.476861,1.105311,-0.317688,0.050022,124,29.28467082977295,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0_140p0_12p0.yaml
2025-08-24T14:02:30,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|120.0|8.0,124.408738,1.105311,-0.290452,0.050022,124,28.433560132980347,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_120p0_8p0.yaml
2025-08-24T14:02:59,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|120.0|10.0,124.408738,1.105311,-0.290452,0.050022,124,29.067102193832397,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_120p0_10p0.yaml
2025-08-24T14:03:27,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|120.0|12.0,124.408738,1.105311,-0.290452,0.050022,124,28.227357864379883,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_120p0_12p0.yaml
2025-08-24T14:03:53,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|130.0|8.0,126.4428,1.105311,-0.304509,0.050022,124,26.159322261810303,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_130p0_8p0.yaml
2025-08-24T14:04:22,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|130.0|10.0,126.4428,1.105311,-0.304509,0.050022,124,28.903205394744873,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_130p0_10p0.yaml
2025-08-24T14:04:50,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|130.0|12.0,126.4428,1.105311,-0.304509,0.050022,124,27.42470932006836,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_130p0_12p0.yaml
2025-08-24T14:05:16,tp|sl|min-mom|min-atr|position_notional|top-n,3.73|1.06|0.0|0.0002|140.0|8.0,128.476861,1.105311,-0.317688,0.050022,124,26.697229623794556,tune_tmp/t2880_s8_grid_grid_3p73_1p06_0p0_0p0002_140p0_8p0.yaml
