ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml
2025-08-24T12:42:48,min-mom,0.0,114.804539,1.094989,-0.311507,0.045341,80,15.34973955154419,tune_tmp/t1440_s3_rays_min-mom_0p0.yaml
2025-08-24T12:43:03,min-mom,0.019,79.714312,0.884819,-0.395005,-0.06111,86,15.232104301452637,tune_tmp/t1440_s3_rays_min-mom_0p019.yaml
2025-08-24T12:43:19,min-mom,0.02,79.714312,0.884819,-0.395005,-0.06111,86,15.69804859161377,tune_tmp/t1440_s3_rays_min-mom_0p02.yaml
2025-08-24T12:43:35,min-mom,0.021,79.714312,0.884819,-0.395005,-0.06111,86,15.559414863586426,tune_tmp/t1440_s3_rays_min-mom_0p021.yaml
2025-08-24T12:43:49,min-mom,0.022,102.531455,1.014631,-0.336376,0.007262,88,14.359596967697144,tune_tmp/t1440_s3_rays_min-mom_0p022.yaml
2025-08-24T12:44:06,min-mom,0.023,102.531455,1.014631,-0.336376,0.007262,88,17.314341068267822,tune_tmp/t1440_s3_rays_min-mom_0p023.yaml
2025-08-24T12:44:22,min-mom,0.024,102.531455,1.014631,-0.336376,0.007262,88,16.037328481674194,tune_tmp/t1440_s3_rays_min-mom_0p024.yaml
2025-08-24T12:44:37,min-atr,0.0,114.804539,1.094989,-0.311507,0.045341,80,14.844775199890137,tune_tmp/t1440_s4_rays_min-atr_0p0.yaml
2025-08-24T12:44:51,min-atr,0.0005,114.804539,1.094989,-0.311507,0.045341,80,13.461964130401611,tune_tmp/t1440_s4_rays_min-atr_0p0005.yaml
2025-08-24T12:45:06,min-atr,0.0008,114.804539,1.094989,-0.311507,0.045341,80,15.726890563964844,tune_tmp/t1440_s4_rays_min-atr_0p0008.yaml
2025-08-24T12:45:23,min-atr,0.001,114.804539,1.094989,-0.311507,0.045341,80,17.080344200134277,tune_tmp/t1440_s4_rays_min-atr_0p001.yaml
2025-08-24T12:45:38,min-atr,0.0012,114.804539,1.094989,-0.311507,0.045341,80,14.595011234283447,tune_tmp/t1440_s4_rays_min-atr_0p0012.yaml
2025-08-24T12:45:53,side,LONG,114.804539,1.094989,-0.311507,0.045341,80,15.024528980255127,tune_tmp/t1440_s5_rays_side_LONG.yaml
2025-08-24T12:46:09,side,BOTH,114.804539,1.094989,-0.311507,0.045341,80,16.36117124557495,tune_tmp/t1440_s5_rays_side_BOTH.yaml
2025-08-24T12:46:29,top-n,10,114.804539,1.094989,-0.311507,0.045341,80,19.1887366771698,tune_tmp/t1440_s6_rays_top-n_10.yaml
2025-08-24T12:46:47,top-n,12,114.804539,1.094989,-0.311507,0.045341,80,17.9093599319458,tune_tmp/t1440_s6_rays_top-n_12.yaml
2025-08-24T12:47:05,top-n,14,114.804539,1.094989,-0.311507,0.045341,80,18.385783195495605,tune_tmp/t1440_s6_rays_top-n_14.yaml
2025-08-24T12:47:22,top-n,16,114.804539,1.094989,-0.311507,0.045341,80,16.51699209213257,tune_tmp/t1440_s6_rays_top-n_16.yaml
2025-08-24T12:47:39,position_notional,70.0,107.971675,1.094989,-0.205432,0.045341,80,17.079994678497314,tune_tmp/t1440_s7_rays_position_notional_70p0.yaml
2025-08-24T12:47:57,position_notional,80.0,109.110486,1.094989,-0.226303,0.045341,80,18.468793153762817,tune_tmp/t1440_s7_rays_position_notional_80p0.yaml
2025-08-24T12:48:15,position_notional,90.0,110.249296,1.094989,-0.245719,0.045341,80,17.734710931777954,tune_tmp/t1440_s7_rays_position_notional_90p0.yaml
2025-08-24T12:48:32,position_notional,100.0,111.388107,1.094989,-0.263827,0.045341,80,16.78784990310669,tune_tmp/t1440_s7_rays_position_notional_100p0.yaml
2025-08-24T12:48:45,position_notional,110.0,112.526918,1.094989,-0.280756,0.045341,80,13.238566398620605,tune_tmp/t1440_s7_rays_position_notional_110p0.yaml
2025-08-24T12:48:59,position_notional,120.0,113.665728,1.094989,-0.296617,0.045341,80,14.280869960784912,tune_tmp/t1440_s7_rays_position_notional_120p0.yaml
2025-08-24T12:49:14,position_notional,130.0,114.804539,1.094989,-0.311507,0.045341,80,15.084619283676147,tune_tmp/t1440_s7_rays_position_notional_130p0.yaml
2025-08-24T12:49:27,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|120.0|8.0,50.273119,0.744702,-0.587321,-0.146328,97,13.222544431686401,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_120p0_8p0.yaml
2025-08-24T12:49:41,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|120.0|10.0,50.273119,0.744702,-0.587321,-0.146328,97,13.828023433685303,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_120p0_10p0.yaml
2025-08-24T12:49:55,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|120.0|12.0,50.273119,0.744702,-0.587321,-0.146328,97,13.882707834243774,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_120p0_12p0.yaml
2025-08-24T12:50:12,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|130.0|8.0,46.129212,0.744702,-0.62743,-0.146328,97,16.315282344818115,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_130p0_8p0.yaml
2025-08-24T12:50:27,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|130.0|10.0,46.129212,0.744702,-0.62743,-0.146328,97,15.673308610916138,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_130p0_10p0.yaml
2025-08-24T12:50:42,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|130.0|12.0,46.129212,0.744702,-0.62743,-0.146328,97,15.008588314056396,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_130p0_12p0.yaml
2025-08-24T12:50:57,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|140.0|8.0,41.985305,0.744702,-0.666441,-0.146328,97,14.943249702453613,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_140p0_8p0.yaml
2025-08-24T12:51:14,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|140.0|10.0,41.985305,0.744702,-0.666441,-0.146328,97,16.880422115325928,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_140p0_10p0.yaml
2025-08-24T12:51:29,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0|140.0|12.0,41.985305,0.744702,-0.666441,-0.146328,97,15.082592725753784,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0_140p0_12p0.yaml
2025-08-24T12:51:44,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|120.0|8.0,50.273119,0.744702,-0.587321,-0.146328,97,14.931828498840332,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_120p0_8p0.yaml
2025-08-24T12:52:00,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|120.0|10.0,50.273119,0.744702,-0.587321,-0.146328,97,16.362072944641113,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_120p0_10p0.yaml
2025-08-24T12:52:18,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|120.0|12.0,50.273119,0.744702,-0.587321,-0.146328,97,17.3074893951416,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_120p0_12p0.yaml
2025-08-24T12:52:32,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|130.0|8.0,46.129212,0.744702,-0.62743,-0.146328,97,14.722715377807617,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_130p0_8p0.yaml
2025-08-24T12:52:47,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|130.0|10.0,46.129212,0.744702,-0.62743,-0.146328,97,14.069010019302368,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_130p0_10p0.yaml
2025-08-24T12:53:01,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|130.0|12.0,46.129212,0.744702,-0.62743,-0.146328,97,14.608314752578735,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_130p0_12p0.yaml
2025-08-24T12:53:16,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|140.0|8.0,41.985305,0.744702,-0.666441,-0.146328,97,15.003791093826294,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_140p0_8p0.yaml
2025-08-24T12:53:32,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|140.0|10.0,41.985305,0.744702,-0.666441,-0.146328,97,15.33309030532837,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_140p0_10p0.yaml
2025-08-24T12:53:46,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.0|0.0002|140.0|12.0,41.985305,0.744702,-0.666441,-0.146328,97,14.674493789672852,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p0_0p0002_140p0_12p0.yaml
2025-08-24T12:54:00,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|120.0|8.0,50.273119,0.744702,-0.587321,-0.146328,97,13.987316846847534,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_120p0_8p0.yaml
2025-08-24T12:54:14,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|120.0|10.0,50.273119,0.744702,-0.587321,-0.146328,97,13.553808689117432,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_120p0_10p0.yaml
2025-08-24T12:54:27,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|120.0|12.0,50.273119,0.744702,-0.587321,-0.146328,97,12.806381464004517,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_120p0_12p0.yaml
2025-08-24T12:54:40,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|130.0|8.0,46.129212,0.744702,-0.62743,-0.146328,97,13.147774696350098,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_130p0_8p0.yaml
2025-08-24T12:54:53,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|130.0|10.0,46.129212,0.744702,-0.62743,-0.146328,97,12.78715443611145,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_130p0_10p0.yaml
2025-08-24T12:55:08,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|130.0|12.0,46.129212,0.744702,-0.62743,-0.146328,97,15.822802066802979,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_130p0_12p0.yaml
2025-08-24T12:55:23,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|140.0|8.0,41.985305,0.744702,-0.666441,-0.146328,97,14.611266851425171,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_140p0_8p0.yaml
2025-08-24T12:55:37,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|140.0|10.0,41.985305,0.744702,-0.666441,-0.146328,97,14.258897304534912,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_140p0_10p0.yaml
2025-08-24T12:55:54,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0|140.0|12.0,41.985305,0.744702,-0.666441,-0.146328,97,16.652681350708008,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0_140p0_12p0.yaml
2025-08-24T12:56:10,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|120.0|8.0,50.273119,0.744702,-0.587321,-0.146328,97,16.378292083740234,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_120p0_8p0.yaml
2025-08-24T12:56:25,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|120.0|10.0,50.273119,0.744702,-0.587321,-0.146328,97,14.730834007263184,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_120p0_10p0.yaml
2025-08-24T12:56:39,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|120.0|12.0,50.273119,0.744702,-0.587321,-0.146328,97,14.247596502304077,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_120p0_12p0.yaml
2025-08-24T12:56:55,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|130.0|8.0,46.129212,0.744702,-0.62743,-0.146328,97,15.267333507537842,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_130p0_8p0.yaml
2025-08-24T12:57:11,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|130.0|10.0,46.129212,0.744702,-0.62743,-0.146328,97,16.62587022781372,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_130p0_10p0.yaml
2025-08-24T12:57:27,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|130.0|12.0,46.129212,0.744702,-0.62743,-0.146328,97,15.835132837295532,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_130p0_12p0.yaml
2025-08-24T12:57:43,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|140.0|8.0,41.985305,0.744702,-0.666441,-0.146328,97,15.50540018081665,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_140p0_8p0.yaml
2025-08-24T12:57:58,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|140.0|10.0,41.985305,0.744702,-0.666441,-0.146328,97,15.234718084335327,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_140p0_10p0.yaml
2025-08-24T12:58:14,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.06|0.001|0.0002|140.0|12.0,41.985305,0.744702,-0.666441,-0.146328,97,16.567103385925293,tune_tmp/t1440_s8_grid_grid_3p38_1p06_0p001_0p0002_140p0_12p0.yaml
2025-08-24T12:58:30,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|120.0|8.0,74.509589,0.842002,-0.410923,-0.085775,83,16.169437885284424,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_120p0_8p0.yaml
2025-08-24T12:58:45,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|120.0|10.0,74.509589,0.842002,-0.410923,-0.085775,83,14.699651718139648,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_120p0_10p0.yaml
2025-08-24T12:59:01,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|120.0|12.0,74.509589,0.842002,-0.410923,-0.085775,83,15.306291341781616,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_120p0_12p0.yaml
2025-08-24T12:59:17,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|130.0|8.0,72.385388,0.842002,-0.437713,-0.085775,83,16.111380100250244,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_130p0_8p0.yaml
2025-08-24T12:59:32,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|130.0|10.0,72.385388,0.842002,-0.437713,-0.085775,83,15.285838603973389,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_130p0_10p0.yaml
2025-08-24T12:59:46,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|130.0|12.0,72.385388,0.842002,-0.437713,-0.085775,83,14.221978187561035,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_130p0_12p0.yaml
2025-08-24T13:00:01,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|140.0|8.0,70.261187,0.842002,-0.463621,-0.085775,83,14.698471069335938,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_140p0_8p0.yaml
2025-08-24T13:00:19,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|140.0|10.0,70.261187,0.842002,-0.463621,-0.085775,83,17.98541522026062,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_140p0_10p0.yaml
2025-08-24T13:00:35,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0|140.0|12.0,70.261187,0.842002,-0.463621,-0.085775,83,15.87539029121399,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0_140p0_12p0.yaml
2025-08-24T13:00:50,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0002|120.0|8.0,74.509589,0.842002,-0.410923,-0.085775,83,15.706458330154419,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0002_120p0_8p0.yaml
2025-08-24T13:01:08,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0002|120.0|10.0,74.509589,0.842002,-0.410923,-0.085775,83,17.961243152618408,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0002_120p0_10p0.yaml
2025-08-24T13:01:24,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0002|120.0|12.0,74.509589,0.842002,-0.410923,-0.085775,83,16.065746307373047,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0002_120p0_12p0.yaml
2025-08-24T13:01:40,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0002|130.0|8.0,72.385388,0.842002,-0.437713,-0.085775,83,15.989146947860718,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0002_130p0_8p0.yaml
2025-08-24T13:01:56,tp|sl|min-mom|min-atr|position_notional|top-n,3.38|1.08|0.0|0.0002|130.0|10.0,72.385388,0.842002,-0.437713,-0.085775,83,16.0067036151886,tune_tmp/t1440_s8_grid_grid_3p38_1p08_0p0_0p0002_130p0_10p0.yaml
2025-08-24T13:06:35,tp,3.25,44.154038,0.611373,-0.624244,-0.241177,79,14.836004257202148,tune_tmp/t1440_s1_rays_tp_3p25.yaml
2025-08-24T13:06:46,tp,3.3,39.920874,0.585356,-0.660443,-0.261546,80,11.095553874969482,tune_tmp/t1440_s1_rays_tp_3p3.yaml
2025-08-24T13:06:59,tp,3.35,39.920874,0.585356,-0.660443,-0.261546,80,12.92151165008545,tune_tmp/t1440_s1_rays_tp_3p35.yaml
2025-08-24T13:07:15,tp,3.4,27.811125,0.532431,-0.763996,-0.305116,85,15.743285655975342,tune_tmp/t1440_s1_rays_tp_3p4.yaml
2025-08-24T13:07:29,tp,3.45,27.852957,0.533444,-0.763639,-0.304253,85,14.380634307861328,tune_tmp/t1440_s1_rays_tp_3p45.yaml
2025-08-24T13:07:45,tp,3.5,30.874195,0.538111,-0.737803,-0.300296,81,15.28334093093872,tune_tmp/t1440_s1_rays_tp_3p5.yaml
2025-08-24T13:08:00,tp,3.55,15.285096,0.454452,-0.859484,-0.375088,81,15.607089281082153,tune_tmp/t1440_s1_rays_tp_3p55.yaml
2025-08-24T13:08:16,tp,3.6,71.815718,0.770999,-0.54456,-0.129306,75,15.539940118789673,tune_tmp/t1440_s1_rays_tp_3p6.yaml
2025-08-24T13:08:30,tp,3.65,56.402387,0.543402,-0.54456,-0.295838,53,14.219684839248657,tune_tmp/t1440_s1_rays_tp_3p65.yaml
2025-08-24T13:08:44,tp,3.7,70.240299,0.789782,-0.354282,-0.117454,87,13.847792148590088,tune_tmp/t1440_s1_rays_tp_3p7.yaml
2025-08-24T13:08:57,tp,3.75,81.83794,0.860913,-0.258212,-0.074741,85,12.945591926574707,tune_tmp/t1440_s1_rays_tp_3p75.yaml
2025-08-24T13:09:12,sl,1.02,-2.050133,0.375826,-1.018867,-0.453673,85,15.003967523574829,tune_tmp/t1440_s2_rays_sl_1p02.yaml
2025-08-24T13:09:28,sl,1.04,87.544748,0.908889,-0.296922,-0.04773,89,15.633501291275024,tune_tmp/t1440_s2_rays_sl_1p04.yaml
2025-08-24T13:09:43,sl,1.06,87.544748,0.908889,-0.296922,-0.04773,89,15.20416808128357,tune_tmp/t1440_s2_rays_sl_1p06.yaml
2025-08-24T13:09:58,sl,1.08,81.83794,0.860913,-0.258212,-0.074741,85,14.731189489364624,tune_tmp/t1440_s2_rays_sl_1p08.yaml
2025-08-24T13:10:13,sl,1.1,90.877339,0.930403,-0.235303,-0.036053,87,15.495593547821045,tune_tmp/t1440_s2_rays_sl_1p1.yaml
2025-08-24T13:10:28,sl,1.12,97.893042,0.98362,-0.214416,-0.008258,84,15.279121160507202,tune_tmp/t1440_s2_rays_sl_1p12.yaml
2025-08-24T13:10:43,min-mom,0.0,97.893042,0.98362,-0.214416,-0.008258,84,14.384191989898682,tune_tmp/t1440_s3_rays_min-mom_0p0.yaml
2025-08-24T13:10:58,min-mom,0.019,89.091038,0.920954,-0.249404,-0.041149,90,14.77462100982666,tune_tmp/t1440_s3_rays_min-mom_0p019.yaml
2025-08-24T13:11:15,min-mom,0.02,75.837205,0.816069,-0.361068,-0.10128,82,17.039794445037842,tune_tmp/t1440_s3_rays_min-mom_0p02.yaml
2025-08-24T13:11:31,min-mom,0.021,75.837205,0.816069,-0.361068,-0.10128,82,16.04268980026245,tune_tmp/t1440_s3_rays_min-mom_0p021.yaml
2025-08-24T13:11:46,min-mom,0.022,75.837205,0.816069,-0.361068,-0.10128,82,15.431153535842896,tune_tmp/t1440_s3_rays_min-mom_0p022.yaml
2025-08-24T13:12:01,min-mom,0.023,75.837205,0.816069,-0.361068,-0.10128,82,14.803567886352539,tune_tmp/t1440_s3_rays_min-mom_0p023.yaml
2025-08-24T13:12:17,min-mom,0.024,75.837205,0.816069,-0.361068,-0.10128,82,16.584113359451294,tune_tmp/t1440_s3_rays_min-mom_0p024.yaml
2025-08-24T13:12:33,min-atr,0.0,97.893042,0.98362,-0.214416,-0.008258,84,16.006736516952515,tune_tmp/t1440_s4_rays_min-atr_0p0.yaml
2025-08-24T13:12:49,min-atr,0.0005,97.893042,0.98362,-0.214416,-0.008258,84,15.062694549560547,tune_tmp/t1440_s4_rays_min-atr_0p0005.yaml
2025-08-24T13:13:04,min-atr,0.0008,97.893042,0.98362,-0.214416,-0.008258,84,15.273839950561523,tune_tmp/t1440_s4_rays_min-atr_0p0008.yaml
2025-08-24T13:13:18,min-atr,0.001,97.893042,0.98362,-0.214416,-0.008258,84,14.322367429733276,tune_tmp/t1440_s4_rays_min-atr_0p001.yaml
2025-08-24T13:13:32,min-atr,0.0012,97.893042,0.98362,-0.214416,-0.008258,84,14.262858629226685,tune_tmp/t1440_s4_rays_min-atr_0p0012.yaml
2025-08-24T13:13:47,side,LONG,97.893042,0.98362,-0.214416,-0.008258,84,14.295455932617188,tune_tmp/t1440_s5_rays_side_LONG.yaml
2025-08-24T13:14:00,side,BOTH,97.893042,0.98362,-0.214416,-0.008258,84,13.747226476669312,tune_tmp/t1440_s5_rays_side_BOTH.yaml
2025-08-24T13:14:16,top-n,10,97.893042,0.98362,-0.214416,-0.008258,84,15.283843040466309,tune_tmp/t1440_s6_rays_top-n_10.yaml
2025-08-24T13:14:31,top-n,12,97.893042,0.98362,-0.214416,-0.008258,84,15.236260890960693,tune_tmp/t1440_s6_rays_top-n_12.yaml
2025-08-24T13:14:46,top-n,14,97.893042,0.98362,-0.214416,-0.008258,84,15.27470350265503,tune_tmp/t1440_s6_rays_top-n_14.yaml
2025-08-24T13:15:00,top-n,16,97.893042,0.98362,-0.214416,-0.008258,84,13.265161514282227,tune_tmp/t1440_s6_rays_top-n_16.yaml
2025-08-24T13:15:15,position_notional,70.0,98.525129,0.98362,-0.159545,-0.008258,84,15.703548431396484,tune_tmp/t1440_s7_rays_position_notional_70p0.yaml
2025-08-24T13:15:29,position_notional,80.0,98.314434,0.98362,-0.178587,-0.008258,84,13.867475748062134,tune_tmp/t1440_s7_rays_position_notional_80p0.yaml
2025-08-24T13:15:43,position_notional,90.0,98.103738,0.98362,-0.196863,-0.008258,84,13.533250570297241,tune_tmp/t1440_s7_rays_position_notional_90p0.yaml
2025-08-24T13:15:58,position_notional,100.0,97.893042,0.98362,-0.214416,-0.008258,84,14.969278573989868,tune_tmp/t1440_s7_rays_position_notional_100p0.yaml
2025-08-24T13:16:14,position_notional,110.0,97.682346,0.98362,-0.23129,-0.008258,84,16.359603881835938,tune_tmp/t1440_s7_rays_position_notional_110p0.yaml
2025-08-24T13:16:30,position_notional,120.0,97.471651,0.98362,-0.247522,-0.008258,84,15.62431001663208,tune_tmp/t1440_s7_rays_position_notional_120p0.yaml
