event,iso,notional,pnl,price,qty,ts
DCA,2026-02-26T15:02:00Z,125.06696828518695,,29.118,4.295177151081357,1772118120000
DCA,2026-02-26T15:12:00Z,227.86415890487558,,28.937,7.874491443649154,1772118720000
FULL_CLOSE_TRAIL,2026-02-27T04:20:00Z,,5.201459529959486,29.365,17.896571462838985,1772166000000
FIRST,2026-02-27T04:22:00Z,84.63337415081384,,29.493,2.869608861452339,1772166120000
DCA,2026-02-27T04:26:00Z,84.21154164818034,,29.346,2.869608861452339,1772166360000
DCA,2026-02-27T04:30:00Z,126.02461236840239,,29.278,4.304413292178509,1772166600000
DCA,2026-02-27T04:38:00Z,229.9797803855902,,29.143,7.891424368993933,1772167080000
FULL_CLOSE_TRAIL,2026-02-27T08:14:00Z,,4.557656274201695,29.518,17.93505538407712,1772180040000
FIRST,2026-02-27T08:16:00Z,85.27825865281571,,29.574,2.883555104240742,1772180160000
DCA,2026-02-27T08:26:00Z,84.67847919113363,,29.366,2.883555104240742,1772180760000
DCA,2026-02-27T08:26:00Z,127.01771878670046,,29.366,4.325332656361113,1772180760000
FULL_CLOSE_TRAIL,2026-02-27T09:32:00Z,,4.335425099225958,29.855,10.092442864842598,1772184720000
FIRST,2026-02-27T09:34:00Z,85.92406392162303,,29.915,2.872273572509545,1772184840000
DCA,2026-02-27T09:36:00Z,85.6109861022195,,29.806,2.872273572509545,1772184960000
DCA,2026-02-27T09:38:00Z,128.04164745211673,,29.719,4.308410358764317,1772185080000
DCA,2026-02-27T09:46:00Z,232.760433495456,,29.468,7.898752324401249,1772185560000
FULL_CLOSE_TRAIL,2026-02-28T20:24:00Z,,8.242707084709252,30.113,17.951709828184654,1772310240000
FIRST,2026-02-28T20:26:00Z,87.15706369765431,,30.025,2.902816442886072,1772310360000
DCA,2026-02-28T20:28:00Z,86.90161585068034,,29.937,2.902816442886072,1772310480000
DCA,2026-02-28T20:38:00Z,129.94312665757357,,29.843,4.354224664329108,1772311080000
FULL_CLOSE_TRAIL,2026-02-28T20:46:00Z,,3.4151635450554556,30.258,10.15985755010125,1772311560000
FIRST,2026-02-28T20:48:00Z,87.65457636278663,,30.389,2.884417926315003,1772311680000
DCA,2026-02-28T20:52:00Z,87.1296123001973,,30.207,2.884417926315003,1772311920000
DCA,2026-02-28T21:02:00Z,130.4780871058223,,30.157,4.326626889472505,1772312520000
FULL_CLOSE_TRAIL,2026-02-28T21:18:00Z,,2.1445647282151974,30.45,10.09546274210251,1772313480000
FIRST,2026-02-28T21:20:00Z,87.9486931899998,,30.391,2.8939058665394297,1772313600000
DCA,2026-02-28T21:26:00Z,87.6477269798797,,30.287,2.8939058665394297,1772313960000
FULL_CLOSE_TRAIL,2026-02-28T21:36:00Z,,0.9260498772926183,30.499,5.787811733078859,1772314560000
FIRST,2026-02-28T21:38:00Z,88.06869165914927,,30.703,2.868406724396615,1772314680000
DCA,2026-02-28T21:40:00Z,87.65564109083616,,30.559,2.868406724396615,1772314800000
DCA,2026-02-28T21:46:00Z,131.18658154027918,,30.49,4.302610086594923,1772315160000
FULL_CLOSE_TRAIL,2026-02-28T22:34:00Z,,3.6486133534325105,30.934,10.039423535388153,1772318040000
FIRST,2026-02-28T22:36:00Z,88.60307216034376,,30.994,2.858716918124274,1772318160000
DCA,2026-02-28T22:40:00Z,88.17998205646136,,30.846,2.858716918124274,1772318400000
DCA,2026-02-28T23:00:00Z,132.0641454665871,,30.798,4.288075377186411,1772319600000
FULL_CLOSE_TRAIL,2026-02-28T23:46:00Z,,2.174054216233527,31.085,10.005509213434959,1772322360000
FIRST,2026-02-28T23:48:00Z,88.9013313586545,,31.197,2.849675653385085,1772322480000
DCA,2026-03-01T00:06:00Z,88.65625925246339,,31.111,2.849675653385085,1772323560000
DCA,2026-03-01T00:10:00Z,132.5270159363268,,31.004,4.274513480077628,1772323800000
DCA,2026-03-01T00:32:00Z,240.4976643485209,,30.689,7.836608046808984,1772325120000
FULL_CLOSE_TRAIL,2026-03-01T02:04:00Z,,3.43029706776232,31.106,17.81047283365678,1772330640000
FIRST,2026-03-01T02:06:00Z,89.3618113023877,,30.992,2.883383173153965,1772330760000
DCA,2026-03-01T02:08:00Z,88.86298601343205,,30.819,2.883383173153965,1772330880000
DCA,2026-03-01T02:22:00Z,133.19500230067425,,30.796,4.325074759730947,1772331720000
FULL_CLOSE_TRAIL,2026-03-01T02:38:00Z,,1.871315679376931,31.044,10.091841106038878,1772332680000
FIRST,2026-03-01T02:40:00Z,89.61124493789501,,31.054,2.8856586893120055,1772332800000
FULL_CLOSE_TRAIL,2026-03-01T02:44:00Z,,0.47324802504717317,31.218,2.8856586893120055,1772333040000
