param,value,equity_end,profit_factor,trades,max_dd,monotonicity,elapsed_sec,daily_return,monthly_return,backtest_days
min-mom,0.020,79.714312,0.884819,86,-0.395005,-0.06111,10.03236,-0.046148444343172224,-0.7576607440215261,4.798611111111111
min-mom,0.021,79.714312,0.884819,86,-0.395005,-0.06111,9.649944,-0.046148444343172224,-0.7576607440215261,4.798611111111111
min-mom,0.022,102.531455,1.014631,88,-0.336376,0.007262,10.008467,0.005223319065860377,0.1691672527003274,4.798611111111111
