ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml
2025-08-25T06:09:49,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|50000.0|10000.0|0.85,100.0,0.0,0.0,0.0,0,8.957504272460938,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_50000p0_10000p0_0p85.yaml
2025-08-25T06:09:59,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|50000.0|15000.0|0.75,100.0,0.0,0.0,0.0,0,10.013334274291992,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_50000p0_15000p0_0p75.yaml
2025-08-25T06:10:10,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|50000.0|15000.0|0.8,100.0,0.0,0.0,0.0,0,11.32198977470398,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_50000p0_15000p0_0p8.yaml
2025-08-25T06:10:20,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|50000.0|15000.0|0.85,100.0,0.0,0.0,0.0,0,9.939801216125488,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_50000p0_15000p0_0p85.yaml
2025-08-25T06:10:30,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|5000.0|0.75,100.0,0.0,0.0,0.0,0,10.139745473861694,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_5000p0_0p75.yaml
2025-08-25T06:10:39,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|5000.0|0.8,100.0,0.0,0.0,0.0,0,8.357988595962524,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_5000p0_0p8.yaml
2025-08-25T06:10:48,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|5000.0|0.85,100.0,0.0,0.0,0.0,0,9.183418035507202,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_5000p0_0p85.yaml
2025-08-25T06:10:59,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|10000.0|0.75,100.0,0.0,0.0,0.0,0,11.040285110473633,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_10000p0_0p75.yaml
2025-08-25T06:11:11,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|10000.0|0.8,100.0,0.0,0.0,0.0,0,12.186675548553467,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_10000p0_0p8.yaml
2025-08-25T06:11:22,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|10000.0|0.85,100.0,0.0,0.0,0.0,0,11.127658605575562,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_10000p0_0p85.yaml
2025-08-25T06:11:33,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|15000.0|0.75,100.0,0.0,0.0,0.0,0,10.463817358016968,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_15000p0_0p75.yaml
2025-08-25T06:11:43,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|15000.0|0.8,100.0,0.0,0.0,0.0,0,10.353446006774902,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_15000p0_0p8.yaml
2025-08-25T06:11:54,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|200000.0|15000.0|0.85,100.0,0.0,0.0,0.0,0,10.385007858276367,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_200000p0_15000p0_0p85.yaml
2025-08-25T06:12:05,tp|sl|min-mom|min-atr|top-n|strategy_params.min_vol_surge_mult|strategy_params.min_qv_24h|strategy_params.min_qv_1h|open_heat_min,3.75|1.1|0.021|0.0|12.0|0.2|350000.0|5000.0|0.75,100.0,0.0,0.0,0.0,0,10.961747884750366,tune_tmp/t5m2880_cs_s12_grid_grid_3p75_1p1_0p021_0p0_12p0_0p2_350000p0_5000p0_0p75.yaml
