variant,params,start_iso,end_iso,equity_start,equity_end,net_pct,max_dd_pct,min_total_pnl_pct,orders,first_buys,restart_buys,dca_buys,full_tp_closes,sub_sells,open_position_cost,open_position_qty,commission_paid,notes,wave
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,952.210934476926,90.44218689538522,-27.35861897003833,-2.88821554617096,451,133,0,186,132,0,809.6113306216084,13.18956549971318,38.6872649434521,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 24.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1056.0088293201907,111.20176586403812,-27.35861897003834,-2.88821554617096,393,120,0,154,119,0,897.8648348789822,14.62732375599663,53.74310948464476,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,706.3092439309424,41.26184878618848,-20.525110940744675,-7.494858717912001,518,144,0,231,143,0,706.2997966496221,11.45535899588587,21.12393329594184,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,812.6413377112821,62.52826754225642,-31.873631861457508,-10.824326150667822,485,139,0,208,138,0,808.4752185985265,13.171056835893038,29.31950936922247,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1043.3552788475208,108.67105576950418,-31.873631861457508,-3.3861276637660733,451,133,0,186,132,0,1038.0063725503796,16.910401969499688,45.95318980425655,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 28.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,1193.1774254944512,138.63548509889023,-31.87363186145752,-3.3861276637660733,393,120,0,154,119,0,1187.0604350749618,19.33867618739741,67.26207369515085,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 32.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,682.9045664239829,36.58091328479658,-13.446567651812835,-1.4962337275607398,497,140,0,218,139,0,444.1288387136226,7.18352859175141,18.818255784076285,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 32.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,758.2526160990045,51.6505232198009,-21.31309300880956,-1.1325772744668157,446,132,0,183,131,0,493.50542090482924,7.95995743291901,24.14939961846321,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 32.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,865.9831075218724,73.19662150437448,-21.31309300880956,-2.330329182133925,381,122,0,138,121,0,563.6213432045088,9.090886766688046,32.81573494725031,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 32.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 259200000, ""normal_base_pct"": 6.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,889.9031511627629,77.9806302325526,-21.31309300880957,-2.330329182133925,280,101,0,79,100,0,579.1895996858266,9.341993752846063,37.24814487299297,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 16.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 7200000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,767.1226892759822,53.424537855196455,-16.315144957369508,-1.5159211702259259,521,143,0,236,142,0,777.2520516974705,12.653593655026594,27.604972282438737,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 16.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 21600000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,857.960932981108,71.59218659622162,-32.41688528243796,-10.21075829153115,521,143,0,236,142,0,869.2897560691672,14.151959223206802,34.65612323388798,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
signal_boost_tp,"{""fresh_base_pct"": 16.0, ""fresh_callback_percent"": 0.25, ""fresh_tp_percent"": 1.2, ""freshness_ms"": 86400000, ""normal_base_pct"": 8.0, ""tp_freshness_ms"": 86400000}",2026-01-23T02:58:00Z,2026-05-24T02:58:00Z,500.0,993.4956300739339,98.69912601478677,-32.41688528243797,-3.0792981227752847,521,143,0,236,142,0,1006.6141017889104,16.38758724874255,45.81547031897762,Lower normal base; signal-recency boosts base sizing; signal-aware TP fixed to current best.,0
