ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml,score 
2025-09-01T19:16:42,tp,3.25,109.662855,1.057678,-0.211958,0.028031,104,12.241243124008179,tune_tmp/t5m5000_fix_s1_rays_tp_3p25.yaml,6.9890585999999955
2025-09-01T19:16:54,tp,3.43,135.91959,1.234902,-0.16674,0.105106,96,11.911336183547974,tune_tmp/t5m5000_fix_s1_rays_tp_3p43.yaml,25.6041324
2025-09-01T19:17:06,tp,3.5,135.925032,1.234801,-0.166735,0.105066,96,12.016069173812866,tune_tmp/t5m5000_fix_s1_rays_tp_3p5.yaml,25.606925519999994
2025-09-01T19:17:18,tp,3.75,149.964417,1.354378,-0.183782,0.150519,91,11.98105502128601,tune_tmp/t5m5000_fix_s1_rays_tp_3p75.yaml,35.35994945333333
2025-09-01T19:19:26,side,LONG,-6.44625,0.708443,-1.060716,-0.170657,219,37.26271891593933,tune_tmp/t5m5000_fix_s1_rays_side_LONG.yaml,-95.336065825
2025-09-01T19:20:05,side,BOTH,-6.44625,0.708443,-1.060716,-0.170657,219,38.66632103919983,tune_tmp/t5m5000_fix_s1_rays_side_BOTH.yaml,-95.336065825
2025-09-01T19:20:44,side,SHORT,-6.44625,0.708443,-1.060716,-0.170657,219,39.29819393157959,tune_tmp/t5m5000_fix_s1_rays_side_SHORT.yaml,-95.336065825
2025-09-01T19:21:23,top-n,6,-6.44625,0.708443,-1.060716,-0.170657,219,38.669764280319214,tune_tmp/t5m5000_fix_s2_rays_top-n_6.yaml,-95.336065825
2025-09-01T19:21:59,top-n,8,-6.44625,0.708443,-1.060716,-0.170657,219,35.80866765975952,tune_tmp/t5m5000_fix_s2_rays_top-n_8.yaml,-95.336065825
2025-09-01T19:22:35,top-n,10,-6.44625,0.708443,-1.060716,-0.170657,219,35.96691155433655,tune_tmp/t5m5000_fix_s2_rays_top-n_10.yaml,-95.336065825
2025-09-01T19:23:09,top-n,12,-6.44625,0.708443,-1.060716,-0.170657,219,34.88408613204956,tune_tmp/t5m5000_fix_s2_rays_top-n_12.yaml,-95.336065825
2025-09-01T19:23:44,min-mom,0.03,-6.44625,0.708443,-1.060716,-0.170657,219,34.70024561882019,tune_tmp/t5m5000_fix_s3_rays_min-mom_0p03.yaml,-95.336065825
2025-09-01T19:24:19,min-mom,0.05,-6.44625,0.708443,-1.060716,-0.170657,219,34.718220233917236,tune_tmp/t5m5000_fix_s3_rays_min-mom_0p05.yaml,-95.336065825
2025-09-01T19:24:51,min-mom,0.07,-6.44625,0.708443,-1.060716,-0.170657,219,31.74488854408264,tune_tmp/t5m5000_fix_s3_rays_min-mom_0p07.yaml,-95.336065825
2025-09-01T19:25:26,min-mom,0.09,-6.44625,0.708443,-1.060716,-0.170657,219,35.32643127441406,tune_tmp/t5m5000_fix_s3_rays_min-mom_0p09.yaml,-95.336065825
2025-09-01T19:26:03,min-atr,0.008,-6.44625,0.708443,-1.060716,-0.170657,219,36.520341873168945,tune_tmp/t5m5000_fix_s4_rays_min-atr_0p008.yaml,-95.336065825
2025-09-01T19:26:36,min-atr,0.012,-6.44625,0.708443,-1.060716,-0.170657,219,33.83590364456177,tune_tmp/t5m5000_fix_s4_rays_min-atr_0p012.yaml,-95.336065825
2025-09-01T19:27:13,min-atr,0.016,-6.44625,0.708443,-1.060716,-0.170657,219,36.23522090911865,tune_tmp/t5m5000_fix_s4_rays_min-atr_0p016.yaml,-95.336065825
2025-09-01T19:27:49,min-atr,0.02,-6.44625,0.708443,-1.060716,-0.170657,219,35.928587913513184,tune_tmp/t5m5000_fix_s4_rays_min-atr_0p02.yaml,-95.336065825
2025-09-01T19:28:26,strategy_params.min_vol_surge_mult,1.1,-6.44625,0.708443,-1.060716,-0.170657,219,37.38094878196716,tune_tmp/t5m5000_fix_s5_rays_strategy_params.min_vol_surge_mult_1p1.yaml,-95.336065825
2025-09-01T19:29:02,strategy_params.min_vol_surge_mult,1.3,-6.44625,0.708443,-1.060716,-0.170657,219,36.21358847618103,tune_tmp/t5m5000_fix_s5_rays_strategy_params.min_vol_surge_mult_1p3.yaml,-95.336065825
2025-09-01T19:29:38,strategy_params.min_vol_surge_mult,1.5,-6.44625,0.708443,-1.060716,-0.170657,219,36.247132301330566,tune_tmp/t5m5000_fix_s5_rays_strategy_params.min_vol_surge_mult_1p5.yaml,-95.336065825
2025-09-01T19:30:15,strategy_params.min_qv_24h,300000,-6.44625,0.708443,-1.060716,-0.170657,219,36.888474464416504,tune_tmp/t5m5000_fix_s6_rays_strategy_params.min_qv_24h_300000.yaml,-95.336065825
2025-09-01T19:30:51,strategy_params.min_qv_24h,500000,-6.44625,0.708443,-1.060716,-0.170657,219,35.188032388687134,tune_tmp/t5m5000_fix_s6_rays_strategy_params.min_qv_24h_500000.yaml,-95.336065825
