score,candidate_symbol,candidate_path,overlap_rows,coverage_ena,coverage_candidate,from_utc,to_utc,median_step_s,gap_ratio_gt_step,return_corr,hedge_beta,rolling_beta_cv,rolling_beta_windows,adf_t_stat,half_life_bars,zero_crosses_per_day,median_quote_volume_30s
0.7617252220341423,XRP/USDT:USDT,C:\python_scripts\top_1\DB\ohlcv_1m_ena_second_leg_candidates_1y.npz,526865,1.0,0.9996679568913176,2025-03-01T00:00:00,2026-03-01T23:59:00,60,0.0003226639132679401,0.6613981448961833,2.19795022015204,0.4419365430108592,48,-4.669377943493742,8865.423993398534,6.004726068347679,318789.86010000005
0.6222866473528558,SOL/USDT:USDT,C:\python_scripts\top_1\DB\ohlcv_1m_ena_second_leg_candidates_1y.npz,526865,1.0,0.9996679568913176,2025-03-01T00:00:00,2026-03-01T23:59:00,60,0.0003226639132679401,0.604944282268641,1.7844456701964038,0.4834910378099682,48,-3.267230308924425,17543.4634571762,2.402437056931092,653769.152
0.5321508494720302,BTC/USDT:USDT,C:\python_scripts\top_1\DB\ohlcv_1m_ena_second_leg_candidates_1y.npz,526865,1.0,0.9996679568913176,2025-03-01T00:00:00,2026-03-01T23:59:00,60,0.0003226639132679401,0.5562010025821084,2.5232779980174973,0.7605175000011607,48,-2.6929321635821326,29683.104239753487,2.1837852201228016,2571594.4764
0.5089034825793788,ETH/USDT:USDT,C:\python_scripts\top_1\DB\ohlcv_1m_ena_second_leg_candidates_1y.npz,526865,1.0,0.9996679568913176,2025-03-01T00:00:00,2026-03-01T23:59:00,60,0.0003226639132679401,0.5953517065499284,0.9576246382764977,0.4234786523442279,48,-1.1716779962302963,97143.54753169257,1.3419756484108831,1705696.1145000001
0.44655655981078796,BNB/USDT:USDT,C:\python_scripts\top_1\DB\ohlcv_1m_ena_second_leg_candidates_1y.npz,526865,1.0,0.9996679568913176,2025-03-01T00:00:00,2026-03-01T23:59:00,60,0.0003226639132679401,0.5570746760329802,0.7687492903378936,0.7777939061291785,48,-0.8062312349726413,156124.19221114228,0.7242842094274624,20804.658
