id,symbol,lead_side,side,lead_opened_utc,entry_utc,exit_utc,hold_h,entry,exit,avg_entry,notional,dca_fills,gross_ret_pct,net_ret_pct,pnl,ret_on_100usdt_pct,lead_avg_cost,lead_avg_close,lead_pnl,lead_roi,candles,fills_json
1774444676919,ETHUSDT,SHORT,LONG,2026-03-25T13:17:56.919000Z,2026-03-26T05:57:58.094000Z,2026-03-29T05:57:00Z,71.98386277777777,2116.26942327,2005.13,2116.26942327,100.0,0,-5.251667015926094,-5.539271614239147,-5.539271614239147,-5.539271614239146,2185.95422759,2116.26942327,8221.06478936,0.31261047,4320,[]
1774622924538,BTCUSDT,LONG,SHORT,2026-03-27T14:48:44.538000Z,2026-03-29T11:44:35.755000Z,2026-04-01T11:44:00Z,71.99006805555555,66888.0,68571.2,66888.0,100.0,0,-2.5164454012677866,-2.80404999958084,-2.80404999958084,-2.80404999958084,65772.90648855,66888.0,1752.92699999,0.16817612,4320,[]
1774877672554,ETHUSDT,SHORT,LONG,2026-03-30T13:34:32.554000Z,2026-04-02T01:45:00.986000Z,2026-04-05T01:45:00Z,71.99972611111112,2088.0,2057.29,2088.0,100.0,0,-1.4707854406130285,-1.7583900389260818,-1.7583900389260818,-1.7583900389260818,2106.179751,2088.0,4958.85432048,0.08132394,4320,[]
1775139045436,ETHUSDT,SHORT,LONG,2026-04-02T14:10:45.436000Z,2026-04-03T16:00:45.247000Z,2026-04-06T16:00:00Z,71.9874313888889,2049.5,2162.49,2049.5,100.0,0,5.513051963893622,5.225447365580568,5.225447365580568,5.2254473655805675,2060.32944858,2049.5,2686.04978934,0.0464072,4320,[]
1775433688621,ETHUSDT,SHORT,LONG,2026-04-06T00:01:28.621000Z,2026-04-06T23:07:15.225000Z,2026-04-09T23:07:00Z,71.99577083333334,2089.0,2199.1,2089.0,100.0,0,5.270464337003347,4.982859738690292,4.982859738690292,4.982859738690292,2151.34364495,2089.0,31563.96399998,0.28674689,4320,[]
1775553029903,ETHUSDT,SHORT,LONG,2026-04-07T09:10:29.903000Z,2026-04-07T11:36:09.747000Z,2026-04-10T11:36:00Z,71.9972925,2087.39,2216.84,2087.39,100.0,0,6.201524391704487,5.913919793391433,5.913919793391433,5.9139197933914325,2130.2,2087.39,1121.79324,0.19740321,4320,[]
1775603701723,ETHUSDT,SHORT,LONG,2026-04-07T23:15:01.723000Z,2026-04-08T14:35:24.605000Z,2026-04-11T14:35:00Z,71.99316527777778,2217.60353389,2240.36,2217.60353389,100.0,0,1.0261737845484877,0.7385691862354343,0.7385691862354343,0.7385691862354343,2252.66296033,2217.60353389,34667.21662836,0.15099716,4320,[]
1775751142251,BTCUSDT,SHORT,LONG,2026-04-09T16:12:22.251000Z,2026-04-12T15:35:00.754000Z,2026-04-15T15:35:00Z,71.99979055555555,71073.87232253,73666.0,71073.87232253,100.0,0,3.647089419452252,3.3594848211391986,3.3594848211391986,3.3594848211391986,72827.78827603,71073.87232253,7091.08219998,0.23393186,4320,[]
1776120843279,BTCUSDT,SHORT,LONG,2026-04-13T22:54:03.279000Z,2026-04-29T18:11:25.152000Z,2026-05-02T18:11:00Z,71.99301333333334,75511.47493362,78287.1,75511.47493362,100.0,0,3.6757659267283223,3.3881613284152685,3.3881613284152685,3.3881613284152685,76866.82687313,75511.47493362,206219.50829363,0.16895217,4320,[]
1776825549036,ETHUSDT,SHORT,LONG,2026-04-22T02:39:09.036000Z,2026-05-07T15:49:57.130000Z,2026-05-10T15:49:00Z,71.98413055555555,2284.16229524,2346.0,2284.16229524,100.0,0,2.7072377864245767,2.4196331881115234,2.4196331881115234,2.4196331881115234,2378.54446101,2284.16229524,37992.31385955,0.38730141,4320,[]
1777638565700,BTCUSDT,SHORT,LONG,2026-05-01T12:29:25.700000Z,2026-05-14T14:29:25.601000Z,2026-05-17T14:29:00Z,71.99288861111111,79952.83200234,78001.0,79952.83200234,100.0,0,-2.4412293516793455,-2.7288339499923984,-2.7288339499923984,-2.7288339499923984,80219.36360666,79952.83200234,18683.33239826,0.02990255,4320,[]
1778769851996,BTCUSDT,SHORT,LONG,2026-05-14T14:44:11.996000Z,2026-05-16T07:01:42.307000Z,2026-05-19T07:01:00Z,71.98824805555556,79463.67266089,76976.3,79463.67266089,100.0,0,-3.130200980647884,-3.417805578960938,-3.417805578960938,-3.417805578960938,81039.61554455,79463.67266089,12733.61849985,0.18992144,4320,[]
1778776547294,ETHUSDT,SHORT,LONG,2026-05-14T16:35:47.294000Z,2026-05-16T07:01:43.234000Z,2026-05-19T07:01:00Z,71.98799055555556,2264.09190249,2135.42,2264.09190249,100.0,0,-5.683157222924089,-5.970761821237143,-5.970761821237143,-5.970761821237143,2304.66,2264.09190249,1434.44736,0.17079109,4320,[]
1779098899731,BTCUSDT,LONG,SHORT,2026-05-18T10:08:19.731000Z,2026-05-18T19:16:06.622000Z,2026-05-19T18:53:00Z,23.61482722222222,76716.96798367,76830.3,76716.96798367,100.0,0,-0.14772744453890896,-0.43533204285196214,-0.43533204285196214,-0.43533204285196214,76247.40865858,76716.96798367,11730.06149916,0.0579276,1417,[]
