id,symbol,lead_side,side,lead_opened_utc,entry_utc,exit_utc,hold_h,entry,exit,avg_entry,notional,dca_fills,gross_ret_pct,net_ret_pct,pnl,ret_on_100usdt_pct,lead_avg_cost,lead_avg_close,lead_pnl,lead_roi,candles,fills_json
1770288742155,ETHUSDT,LONG,SHORT,2026-02-05T10:52:22.155000Z,2026-02-06T01:04:34.085000Z,2026-02-09T01:04:00Z,71.99053194444444,1893.18677975,2084.41,1902.0034055614976,100.0,3,-9.590234902058615,-9.87783950037167,-9.87783950037167,-9.87783950037167,1885.53257348,1893.18677975,3952.40248958,0.02474206,4320,"[{""t"":1770339900000,""utc"":""2026-02-06T01:05:00Z"",""level"":1895.0799665297498,""notional"":36.231566139981915},{""t"":1770340080000,""utc"":""2026-02-06T01:08:00Z"",""level"":1902.6602863958688,""notional"":15.942108465004523},{""t"":1770341760000,""utc"":""2026-02-06T01:36:00Z"",""level"":1914.076248114244,""notional"":31.884216930009046}]"
1770808361093,ETHUSDT,LONG,SHORT,2026-02-11T11:12:41.093000Z,2026-02-12T07:30:44.136000Z,2026-02-15T07:30:00Z,71.98774,1974.22,2084.45,1983.4139998714095,100.0,3,-5.094044921289291,-5.3816495196023455,-5.3816495196023455,-5.3816495196023455,1917.10564818,1974.22,15986.76398963,0.20646862,4320,"[{""t"":1770888480000,""utc"":""2026-02-12T09:28:00Z"",""level"":1976.1942199999999,""notional"":36.231566139981915},{""t"":1770890160000,""utc"":""2026-02-12T09:56:00Z"",""level"":1984.09899688,""notional"":15.942108465004523},{""t"":1770895440000,""utc"":""2026-02-12T11:24:00Z"",""level"":1996.00359086128,""notional"":31.884216930009046}]"
1771808969450,BTCUSDT,LONG,SHORT,2026-02-23T01:09:29.450000Z,2026-02-23T06:27:13.270000Z,2026-02-26T06:27:00Z,71.99631388888889,65337.32466683,68319.7,65641.60248520134,100.0,3,-4.079878329299515,-4.367482927612568,-4.367482927612568,-4.367482927612568,64924.88977457,65337.32466683,6622.87949952,0.05649316,4320,"[{""t"":1771828560000,""utc"":""2026-02-23T06:36:00Z"",""level"":65402.66199149682,""notional"":36.231566139981915},{""t"":1771829160000,""utc"":""2026-02-23T06:46:00Z"",""level"":65664.27263946281,""notional"":15.942108465004523},{""t"":1771839060000,""utc"":""2026-02-23T09:31:00Z"",""level"":66058.2582752996,""notional"":31.884216930009046}]"
1771811653316,ETHUSDT,LONG,SHORT,2026-02-23T01:54:13.316000Z,2026-02-23T06:55:18.818000Z,2026-02-26T06:55:00Z,71.99477277777778,1879.32,2062.07,1888.0720478155101,100.0,3,-9.215641552757734,-9.503246151070787,-9.503246151070787,-9.503246151070787,1852.99,1879.32,4624.62753,0.09664637,4320,"[{""t"":1771830240000,""utc"":""2026-02-23T07:04:00Z"",""level"":1881.1993199999997,""notional"":36.231566139981915},{""t"":1771834500000,""utc"":""2026-02-23T08:15:00Z"",""level"":1888.7241172799997,""notional"":15.942108465004523},{""t"":1771839180000,""utc"":""2026-02-23T09:33:00Z"",""level"":1900.0564619836798,""notional"":31.884216930009046}]"
1771867894034,ETHUSDT,LONG,SHORT,2026-02-23T17:31:34.034000Z,2026-02-23T19:45:04.115000Z,2026-02-26T19:45:00Z,71.99885694444444,1853.94,2023.17,1862.5738524184744,100.0,3,-8.622270057801911,-8.909874656114964,-8.909874656114964,-8.909874656114964,1849.19716117,1853.94,343.99809999,0.01515007,4320,"[{""t"":1771875960000,""utc"":""2026-02-23T19:46:00Z"",""level"":1855.7939399999998,""notional"":36.231566139981915},{""t"":1771880460000,""utc"":""2026-02-23T21:01:00Z"",""level"":1863.2171157599998,""notional"":15.942108465004523},{""t"":1771981800000,""utc"":""2026-02-25T01:10:00Z"",""level"":1874.3964184545598,""notional"":31.884216930009046}]"
1771906817903,ETHUSDT,LONG,SHORT,2026-02-24T04:20:17.903000Z,2026-02-25T13:03:18.097000Z,2026-02-28T13:03:00Z,71.99497305555556,1956.25,1865.35,1965.36031305956,100.0,3,5.088650279289999,4.801045680976944,4.801045680976944,4.801045680976944,1818.30042393,1956.25,22570.34398987,0.52643165,4320,"[{""t"":1772024700000,""utc"":""2026-02-25T13:05:00Z"",""level"":1958.2062499999997,""notional"":36.231566139981915},{""t"":1772026080000,""utc"":""2026-02-25T13:28:00Z"",""level"":1966.0390749999997,""notional"":15.942108465004523},{""t"":1772029920000,""utc"":""2026-02-25T14:32:00Z"",""level"":1977.8353094499996,""notional"":31.884216930009046}]"
1772031346575,ETHUSDT,SHORT,LONG,2026-02-25T14:55:46.575000Z,2026-02-26T15:21:58.597000Z,2026-03-01T15:21:00Z,71.98372305555556,2015.0,2009.0,2002.620387899747,100.0,3,0.31856322540208093,0.030958627089027715,0.030958627089027715,0.030958627089027715,2028.2729863,2015.0,8692.43891171,0.04209164,4320,"[{""t"":1772123700000,""utc"":""2026-02-26T16:35:00Z"",""level"":2008.955,""notional"":25.531914893617017},{""t"":1772124300000,""utc"":""2026-02-26T16:45:00Z"",""level"":2001.9236575,""notional"":21.27659574468085},{""t"":1772124360000,""utc"":""2026-02-26T16:46:00Z"",""level"":1989.912115555,""notional"":31.914893617021274}]"
1772203549057,ETHUSDT,LONG,SHORT,2026-02-27T14:45:49.057000Z,2026-02-28T13:49:02.889000Z,2026-03-03T13:49:00Z,71.9991975,1900.0,1943.74,1908.8483551760585,100.0,3,-1.8278898231663552,-2.1154944214794082,-2.1154944214794082,-2.1154944214794082,1877.92956217,1900.0,15353.43249994,0.11470838,4320,"[{""t"":1772286780000,""utc"":""2026-02-28T13:53:00Z"",""level"":1901.8999999999999,""notional"":36.231566139981915},{""t"":1772286780000,""utc"":""2026-02-28T13:53:00Z"",""level"":1909.5076,""notional"":15.942108465004523},{""t"":1772303820000,""utc"":""2026-02-28T18:37:00Z"",""level"":1920.9646455999998,""notional"":31.884216930009046}]"
1772208282416,BTCUSDT,LONG,SHORT,2026-02-27T16:04:42.416000Z,2026-02-28T19:35:05.398000Z,2026-03-03T19:35:00Z,71.99850055555555,66296.5,68341.2,66605.2447257524,100.0,3,-2.6063342029526386,-2.893938801265692,-2.893938801265692,-2.893938801265692,66000.0,66296.5,782.167,0.04129504,4320,"[{""t"":1772307480000,""utc"":""2026-02-28T19:38:00Z"",""level"":66362.7965,""notional"":36.231566139981915},{""t"":1772307540000,""utc"":""2026-02-28T19:39:00Z"",""level"":66628.247686,""notional"":15.942108465004523},{""t"":1772311620000,""utc"":""2026-02-28T20:47:00Z"",""level"":67028.017172116,""notional"":31.884216930009046}]"
1772464105053,ETHUSDT,SHORT,LONG,2026-03-02T15:08:25.053000Z,2026-03-03T05:11:30.877000Z,2026-03-06T05:11:00Z,71.99142305555556,2002.0,2065.33,1989.7002563649098,100.0,3,3.801062164673092,3.5134575663600383,3.5134575663600383,3.5134575663600383,2028.02942871,2002.0,11892.29935659,0.12152061,4320,"[{""t"":1772516820000,""utc"":""2026-03-03T05:47:00Z"",""level"":1995.994,""notional"":25.531914893617017},{""t"":1772516940000,""utc"":""2026-03-03T05:49:00Z"",""level"":1989.008021,""notional"":21.27659574468085},{""t"":1772526600000,""utc"":""2026-03-03T08:30:00Z"",""level"":1977.073972874,""notional"":31.914893617021274}]"
1772527974624,ETHUSDT,LONG,SHORT,2026-03-03T08:52:54.624000Z,2026-03-04T09:14:44.989000Z,2026-03-07T09:14:00Z,71.98750305555555,2068.93,1982.77,2078.5650670917903,100.0,3,4.608711490846967,4.321106892533914,4.321106892533914,4.321106892533914,1953.0,2068.93,2318.71593,0.58803333,4320,"[{""t"":1772615700000,""utc"":""2026-03-04T09:15:00Z"",""level"":2070.9989299999997,""notional"":36.231566139981915},{""t"":1772615820000,""utc"":""2026-03-04T09:17:00Z"",""level"":2079.2829257199996,""notional"":15.942108465004523},{""t"":1772618940000,""utc"":""2026-03-04T10:09:00Z"",""level"":2091.7586232743197,""notional"":31.884216930009046}]"
1772615768941,ETHUSDT,SHORT,LONG,2026-03-04T09:16:08.941000Z,2026-03-06T13:37:04.176000Z,2026-03-09T13:37:00Z,71.99884,2063.87876278,2011.43,2051.1988528518777,100.0,3,-1.938810213187531,-2.226414811500584,-2.226414811500584,-2.226414811500584,2081.18896694,2063.87876278,14885.78889794,0.07739103,4320,"[{""t"":1772804280000,""utc"":""2026-03-06T13:38:00Z"",""level"":2057.6871264916604,""notional"":25.531914893617017},{""t"":1772804340000,""utc"":""2026-03-06T13:39:00Z"",""level"":2050.4852215489395,""notional"":21.27659574468085},{""t"":1772805120000,""utc"":""2026-03-06T13:52:00Z"",""level"":2038.1823102196458,""notional"":31.914893617021274}]"
1773063180085,ETHUSDT,SHORT,LONG,2026-03-09T13:33:00.085000Z,2026-03-10T14:17:23.645000Z,2026-03-13T14:17:00Z,71.99343194444444,2015.43,2187.04,2012.1275202548932,46.80851063829787,1,8.692912252546954,8.405307654233901,3.9343993275137406,3.9343993275137406,2041.25414412,2015.43,3016.05344004,0.12310633,4320,"[{""t"":1773214680000,""utc"":""2026-03-11T07:38:00Z"",""level"":2009.38371,""notional"":25.531914893617017}]"
1773153693242,ETHUSDT,SHORT,LONG,2026-03-10T14:41:33.242000Z,2026-03-11T08:39:00.162000Z,2026-03-14T08:39:00Z,71.999955,2018.54,2074.28,2015.2324242148384,46.80851063829787,1,2.930062809413537,2.6424582111004837,1.2368953328555456,1.2368953328555456,2063.32827748,2018.54,9505.64006976,0.21333459,4320,"[{""t"":1773230820000,""utc"":""2026-03-11T12:07:00Z"",""level"":2012.4843799999999,""notional"":25.531914893617017}]"
1773239787617,ETHUSDT,SHORT,LONG,2026-03-11T14:36:27.617000Z,2026-03-13T15:00:27.990000Z,2026-03-16T15:00:00Z,71.992225,2149.77091185,2284.09,2136.5633039129734,100.0,3,6.904859585336948,6.617254987023895,6.617254987023895,6.617254987023895,2175.6954483,2149.77091185,30126.51493682,0.11097151,4320,"[{""t"":1773414120000,""utc"":""2026-03-13T15:02:00Z"",""level"":2143.3215991144502,""notional"":25.531914893617017},{""t"":1773416520000,""utc"":""2026-03-13T15:42:00Z"",""level"":2135.81997351755,""notional"":21.27659574468085},{""t"":1773417780000,""utc"":""2026-03-13T16:03:00Z"",""level"":2123.0050536764447,""notional"":31.914893617021274}]"
1773634399608,ETHUSDT,SHORT,LONG,2026-03-16T04:13:19.608000Z,2026-03-18T11:38:31.164000Z,2026-03-21T11:38:00Z,71.99134333333333,2265.75,2155.56,2251.8298480813164,100.0,3,-4.27518305449871,-4.562787652811763,-4.562787652811763,-4.562787652811763,2323.16712618,2265.75,55204.95914294,0.24255376,4320,"[{""t"":1773835680000,""utc"":""2026-03-18T12:08:00Z"",""level"":2258.95275,""notional"":25.531914893617017},{""t"":1773837000000,""utc"":""2026-03-18T12:30:00Z"",""level"":2251.046415375,""notional"":21.27659574468085},{""t"":1773837720000,""utc"":""2026-03-18T12:42:00Z"",""level"":2237.5401368827497,""notional"":31.914893617021274}]"
1773838996406,ETHUSDT,LONG,SHORT,2026-03-18T13:03:16.406000Z,2026-03-18T18:00:41.788000Z,2026-03-21T18:00:00Z,71.98839222222222,2212.22,2147.1,2215.979867008079,68.11578306999095,2,3.108325487680436,2.8207208893673825,1.921356122011406,1.921356122011406,2172.8352057,2212.22,1055.94571997,0.17456458,4320,"[{""t"":1773856860000,""utc"":""2026-03-18T18:01:00Z"",""level"":2214.4322199999997,""notional"":36.231566139981915},{""t"":1773890340000,""utc"":""2026-03-19T03:19:00Z"",""level"":2223.28994888,""notional"":15.942108465004523}]"
1773930178247,ETHUSDT,LONG,SHORT,2026-03-19T14:22:58.247000Z,2026-03-20T04:27:59.623000Z,2026-03-23T04:27:00Z,71.98343805555555,2152.55,2054.29,2156.208452472287,68.11578306999095,2,4.726743945161154,4.4391393468481,3.0237545276736655,3.0237545276736655,2117.04,2152.55,1684.84297,0.16133473,4320,"[{""t"":1773994020000,""utc"":""2026-03-20T08:07:00Z"",""level"":2154.70255,""notional"":36.231566139981915},{""t"":1773994140000,""utc"":""2026-03-20T08:09:00Z"",""level"":2163.3213602,""notional"":15.942108465004523}]"
1774264797217,BTCUSDT,SHORT,LONG,2026-03-23T11:19:57.217000Z,2026-03-23T11:51:27.445000Z,2026-03-26T11:51:00Z,71.99237638888889,70248.3,69318.2,69816.71354605352,100.0,3,-0.7140318137786407,-1.0016364120916939,-1.0016364120916939,-1.0016364120916939,70726.4807334,70248.3,5594.23639982,0.06402202,4320,"[{""t"":1774266960000,""utc"":""2026-03-23T11:56:00Z"",""level"":70037.5551,""notional"":25.531914893617017},{""t"":1774267260000,""utc"":""2026-03-23T12:01:00Z"",""level"":69792.42365715001,""notional"":21.27659574468085},{""t"":1774370340000,""utc"":""2026-03-24T16:39:00Z"",""level"":69373.66911520711,""notional"":31.914893617021274}]"
1774273967041,ETHUSDT,SHORT,LONG,2026-03-23T13:52:47.041000Z,2026-03-23T16:25:14.591000Z,2026-03-26T16:25:00Z,71.99594694444444,2124.3,2067.24,2111.24887841957,100.0,3,-2.0844950526398383,-2.3720996509528915,-2.3720996509528915,-2.3720996509528915,2185.6928438,2124.3,2845.12855995,0.27632325,4320,"[{""t"":1774283220000,""utc"":""2026-03-23T16:27:00Z"",""level"":2117.9271000000003,""notional"":25.531914893617017},{""t"":1774371900000,""utc"":""2026-03-24T17:05:00Z"",""level"":2110.5143551500005,""notional"":21.27659574468085},{""t"":1774517460000,""utc"":""2026-03-26T09:31:00Z"",""level"":2097.8512690191005,""notional"":31.914893617021274}]"
1774444676919,ETHUSDT,SHORT,LONG,2026-03-25T13:17:56.919000Z,2026-03-26T05:57:58.094000Z,2026-03-29T05:57:00Z,71.98386277777777,2116.26942327,2005.13,2103.267639369401,100.0,3,-4.665960600184214,-4.953565198497268,-4.953565198497268,-4.953565198497268,2185.95422759,2116.26942327,8221.06478936,0.31261047,4320,"[{""t"":1774517460000,""utc"":""2026-03-26T09:31:00Z"",""level"":2109.92061500019,""notional"":25.531914893617017},{""t"":1774517460000,""utc"":""2026-03-26T09:31:00Z"",""level"":2102.5358928476894,""notional"":21.27659574468085},{""t"":1774517460000,""utc"":""2026-03-26T09:31:00Z"",""level"":2089.9206774906033,""notional"":31.914893617021274}]"
1774622924538,BTCUSDT,LONG,SHORT,2026-03-27T14:48:44.538000Z,2026-03-29T11:44:35.755000Z,2026-04-01T11:44:00Z,71.99006805555555,66888.0,68571.2,67199.49935842957,100.0,3,-2.0412364000720133,-2.3288409983850666,-2.3288409983850666,-2.3288409983850666,65772.90648855,66888.0,1752.92699999,0.16817612,4320,"[{""t"":1774784760000,""utc"":""2026-03-29T11:46:00Z"",""level"":66954.88799999999,""notional"":36.231566139981915},{""t"":1774838700000,""utc"":""2026-03-30T02:45:00Z"",""level"":67222.70755199999,""notional"":15.942108465004523},{""t"":1774846800000,""utc"":""2026-03-30T05:00:00Z"",""level"":67626.043797312,""notional"":31.884216930009046}]"
1774877672554,ETHUSDT,SHORT,LONG,2026-03-30T13:34:32.554000Z,2026-04-02T01:45:00.986000Z,2026-04-05T01:45:00Z,71.99972611111112,2088.0,2057.29,2075.171895749217,100.0,3,-0.86170672346934,-1.1493113217823931,-1.1493113217823931,-1.1493113217823931,2106.179751,2088.0,4958.85432048,0.08132394,4320,"[{""t"":1775096040000,""utc"":""2026-04-02T02:14:00Z"",""level"":2081.736,""notional"":25.531914893617017},{""t"":1775097780000,""utc"":""2026-04-02T02:43:00Z"",""level"":2074.449924,""notional"":21.27659574468085},{""t"":1775101320000,""utc"":""2026-04-02T03:42:00Z"",""level"":2062.003224456,""notional"":31.914893617021274}]"
1775139045436,ETHUSDT,SHORT,LONG,2026-04-02T14:10:45.436000Z,2026-04-03T16:00:45.247000Z,2026-04-06T16:00:00Z,71.9874313888889,2049.5,2162.49,2036.908429280661,100.0,3,6.165302716317403,5.877698118004349,5.877698118004349,5.877698118004349,2060.32944858,2049.5,2686.04978934,0.0464072,4320,"[{""t"":1775236680000,""utc"":""2026-04-03T17:18:00Z"",""level"":2043.3515,""notional"":25.531914893617017},{""t"":1775369400000,""utc"":""2026-04-05T06:10:00Z"",""level"":2036.19976975,""notional"":21.27659574468085},{""t"":1775392500000,""utc"":""2026-04-05T12:35:00Z"",""level"":2023.9825711315,""notional"":31.914893617021274}]"
1775433688621,ETHUSDT,SHORT,LONG,2026-04-06T00:01:28.621000Z,2026-04-06T23:07:15.225000Z,2026-04-09T23:07:00Z,71.99577083333334,2089.0,2199.1,2076.165752021128,100.0,3,5.921215483840665,5.633610885527611,5.633610885527611,5.633610885527611,2151.34364495,2089.0,31563.96399998,0.28674689,4320,"[{""t"":1775559660000,""utc"":""2026-04-07T11:01:00Z"",""level"":2082.733,""notional"":25.531914893617017},{""t"":1775563560000,""utc"":""2026-04-07T12:06:00Z"",""level"":2075.4434345000004,""notional"":21.27659574468085},{""t"":1775570760000,""utc"":""2026-04-07T14:06:00Z"",""level"":2062.9907738930006,""notional"":31.914893617021274}]"
1775553029903,ETHUSDT,SHORT,LONG,2026-04-07T09:10:29.903000Z,2026-04-07T11:36:09.747000Z,2026-04-10T11:36:00Z,71.9972925,2087.39,2216.84,2074.5656434233515,100.0,3,6.85803107882738,6.570426480514327,6.570426480514327,6.570426480514327,2130.2,2087.39,1121.79324,0.19740321,4320,"[{""t"":1775563560000,""utc"":""2026-04-07T12:06:00Z"",""level"":2081.12783,""notional"":25.531914893617017},{""t"":1775563620000,""utc"":""2026-04-07T12:07:00Z"",""level"":2073.843882595,""notional"":21.27659574468085},{""t"":1775570820000,""utc"":""2026-04-07T14:07:00Z"",""level"":2061.40081929943,""notional"":31.914893617021274}]"
1775603701723,ETHUSDT,SHORT,LONG,2026-04-07T23:15:01.723000Z,2026-04-08T14:35:24.605000Z,2026-04-11T14:35:00Z,71.99316527777778,2217.60353389,2240.36,2203.9791807675642,100.0,3,1.6506879715517915,1.3630833732387382,1.3630833732387382,1.3630833732387382,2252.66296033,2217.60353389,34667.21662836,0.15099716,4320,"[{""t"":1775658960000,""utc"":""2026-04-08T14:36:00Z"",""level"":2210.95072328833,""notional"":25.531914893617017},{""t"":1775658960000,""utc"":""2026-04-08T14:36:00Z"",""level"":2203.212395756821,""notional"":21.27659574468085},{""t"":1775660160000,""utc"":""2026-04-08T14:56:00Z"",""level"":2189.99312138228,""notional"":31.914893617021274}]"
