id,symbol,lead_side,side,lead_opened_utc,entry_utc,exit_utc,hold_h,entry,exit,avg_entry,notional,dca_fills,gross_ret_pct,net_ret_pct,pnl,ret_on_100usdt_pct,lead_avg_cost,lead_avg_close,lead_pnl,lead_roi,candles,fills_json
1770043443814,ETHUSDT,LONG,SHORT,2026-02-02T14:44:03.814000Z,2026-02-02T14:47:11.791000Z,2026-02-05T14:47:00Z,71.99672472222223,2360.86222627,2086.01,2362.5012062297137,100.00000000000001,1,11.70332550521582,11.415720906902768,11.41572090690277,11.41572090690277,2349.62100286,2360.86222627,2111.23664923,0.02647315,4320,"[{""t"":1770045660000,""utc"":""2026-02-02T15:21:00Z"",""level"":2363.2230884962696,""notional"":69.4441524663458}]"
1770129863735,ETHUSDT,LONG,SHORT,2026-02-03T14:44:23.735000Z,2026-02-03T19:19:44.097000Z,2026-02-06T19:19:00Z,71.98775083333334,2188.78571174,2040.11,2190.3052311247957,100.00000000000001,1,6.857273999554184,6.569669401241131,6.569669401241132,6.569669401241132,2163.70030559,2188.78571174,14001.99640977,0.0771797,4320,"[{""t"":1770146400000,""utc"":""2026-02-03T19:20:00Z"",""level"":2190.97449745174,""notional"":69.4441524663458}]"
1770212954023,ETHUSDT,LONG,SHORT,2026-02-04T13:49:14.023000Z,2026-02-04T18:40:18.859000Z,2026-02-07T18:40:00Z,71.99476138888889,2157.21690906,2095.2,2158.714512453947,100.00000000000001,1,2.942237710800686,2.6546331124876326,2.6546331124876326,2.6546331124876326,2138.79491976,2157.21690906,6608.68601984,0.05568336,4320,"[{""t"":1770230460000,""utc"":""2026-02-04T18:41:00Z"",""level"":2159.3741259690596,""notional"":69.4441524663458}]"
1770288742155,ETHUSDT,LONG,SHORT,2026-02-05T10:52:22.155000Z,2026-02-06T01:04:34.085000Z,2026-02-09T01:04:00Z,71.99053194444444,1893.18677975,2084.41,1894.50108566649,100.00000000000001,1,-10.024217762150258,-10.31182236046331,-10.311822360463312,-10.311822360463312,1885.53257348,1893.18677975,3952.40248958,0.02474206,4320,"[{""t"":1770339900000,""utc"":""2026-02-06T01:05:00Z"",""level"":1895.0799665297498,""notional"":69.4441524663458}]"
1770808361093,ETHUSDT,LONG,SHORT,2026-02-11T11:12:41.093000Z,2026-02-12T07:30:44.136000Z,2026-02-15T07:30:00Z,71.98774,1974.22,2084.45,1975.5905615601205,100.00000000000001,1,-5.510222642181143,-5.797827240494196,-5.797827240494197,-5.797827240494197,1917.10564818,1974.22,15986.76398963,0.20646862,4320,"[{""t"":1770888480000,""utc"":""2026-02-12T09:28:00Z"",""level"":1976.1942199999999,""notional"":69.4441524663458}]"
1771808969450,BTCUSDT,LONG,SHORT,2026-02-23T01:09:29.450000Z,2026-02-23T06:27:13.270000Z,2026-02-26T06:27:00Z,71.99631388888889,65337.32466683,68319.7,65382.68375833421,100.00000000000001,1,-4.492039899312649,-4.779644497625703,-4.7796444976257035,-4.7796444976257035,64924.88977457,65337.32466683,6622.87949952,0.05649316,4320,"[{""t"":1771828560000,""utc"":""2026-02-23T06:36:00Z"",""level"":65402.66199149682,""notional"":69.4441524663458}]"
1771811653316,ETHUSDT,LONG,SHORT,2026-02-23T01:54:13.316000Z,2026-02-23T06:55:18.818000Z,2026-02-26T06:55:00Z,71.99477277777778,1879.32,2062.07,1880.6246791903461,100.00000000000001,1,-9.64814100428431,-9.935745602597363,-9.935745602597365,-9.935745602597365,1852.99,1879.32,4624.62753,0.09664637,4320,"[{""t"":1771830240000,""utc"":""2026-02-23T07:04:00Z"",""level"":1881.1993199999997,""notional"":69.4441524663458}]"
1771867894034,ETHUSDT,LONG,SHORT,2026-02-23T17:31:34.034000Z,2026-02-23T19:45:04.115000Z,2026-02-26T19:45:00Z,71.99885694444444,1853.94,2023.17,1855.2270596482506,100.00000000000001,1,-9.052419728267187,-9.34002432658024,-9.340024326580242,-9.340024326580242,1849.19716117,1853.94,343.99809999,0.01515007,4320,"[{""t"":1771875960000,""utc"":""2026-02-23T19:46:00Z"",""level"":1855.7939399999998,""notional"":69.4441524663458}]"
1771906817903,ETHUSDT,LONG,SHORT,2026-02-24T04:20:17.903000Z,2026-02-25T13:03:18.097000Z,2026-02-28T13:03:00Z,71.99497305555556,1956.25,1865.35,1957.6080862578565,100.00000000000001,1,4.712796545207176,4.425191946894123,4.425191946894123,4.425191946894123,1818.30042393,1956.25,22570.34398987,0.52643165,4320,"[{""t"":1772024700000,""utc"":""2026-02-25T13:05:00Z"",""level"":1958.2062499999997,""notional"":69.4441524663458}]"
1772031346575,ETHUSDT,SHORT,LONG,2026-02-25T14:55:46.575000Z,2026-02-26T15:21:58.597000Z,2026-03-01T15:21:00Z,71.98372305555556,2015.0,2009.0,2011.6982248520708,100.0,1,-0.13412672033695275,-0.42173131865000596,-0.42173131865000596,-0.421731318650006,2028.2729863,2015.0,8692.43891171,0.04209164,4320,"[{""t"":1772123700000,""utc"":""2026-02-26T16:35:00Z"",""level"":2008.955,""notional"":54.54545454545455}]"
1772203549057,ETHUSDT,LONG,SHORT,2026-02-27T14:45:49.057000Z,2026-02-28T13:49:02.889000Z,2026-03-03T13:49:00Z,71.9991975,1900.0,1943.74,1901.3190358542759,100.00000000000001,1,-2.2311334050607723,-2.5187380033738256,-2.518738003373826,-2.518738003373826,1877.92956217,1900.0,15353.43249994,0.11470838,4320,"[{""t"":1772286780000,""utc"":""2026-02-28T13:53:00Z"",""level"":1901.8999999999999,""notional"":69.4441524663458}]"
1772208282416,BTCUSDT,LONG,SHORT,2026-02-27T16:04:42.416000Z,2026-02-28T19:35:05.398000Z,2026-03-03T19:35:00Z,71.99850055555555,66296.5,68341.2,66342.52497921737,100.00000000000001,1,-3.0126604638710033,-3.3002650621840566,-3.300265062184057,-3.300265062184057,66000.0,66296.5,782.167,0.04129504,4320,"[{""t"":1772307480000,""utc"":""2026-02-28T19:38:00Z"",""level"":66362.7965,""notional"":69.4441524663458}]"
1772464105053,ETHUSDT,SHORT,LONG,2026-03-02T15:08:25.053000Z,2026-03-03T05:11:30.877000Z,2026-03-06T05:11:00Z,71.99142305555556,2002.0,2065.33,1998.719526627219,100.0,1,3.3326573581428978,3.045052759829845,3.045052759829845,3.045052759829845,2028.02942871,2002.0,11892.29935659,0.12152061,4320,"[{""t"":1772516820000,""utc"":""2026-03-03T05:47:00Z"",""level"":1995.994,""notional"":54.54545454545455}]"
1772527974624,ETHUSDT,LONG,SHORT,2026-03-03T08:52:54.624000Z,2026-03-04T09:14:44.989000Z,2026-03-07T09:14:00Z,71.98750305555555,2068.93,1982.77,2070.3663120263086,100.00000000000001,1,4.230957174944388,3.943352576631334,3.943352576631335,3.943352576631335,1953.0,2068.93,2318.71593,0.58803333,4320,"[{""t"":1772615700000,""utc"":""2026-03-04T09:15:00Z"",""level"":2070.9989299999997,""notional"":69.4441524663458}]"
1772615768941,ETHUSDT,SHORT,LONG,2026-03-04T09:16:08.941000Z,2026-03-06T13:37:04.176000Z,2026-03-09T13:37:00Z,71.99884,2063.87876278,2011.43,2060.496894984821,100.0,1,-2.3813137066233043,-2.6689183049363576,-2.6689183049363576,-2.6689183049363576,2081.18896694,2063.87876278,14885.78889794,0.07739103,4320,"[{""t"":1772804280000,""utc"":""2026-03-06T13:38:00Z"",""level"":2057.6871264916604,""notional"":54.54545454545455}]"
1773063180085,ETHUSDT,SHORT,LONG,2026-03-09T13:33:00.085000Z,2026-03-10T14:17:23.645000Z,2026-03-13T14:17:00Z,71.99343194444444,2015.43,2187.04,2012.1275202548932,100.0,1,8.692912252546954,8.405307654233901,8.405307654233901,8.405307654233901,2041.25414412,2015.43,3016.05344004,0.12310633,4320,"[{""t"":1773214680000,""utc"":""2026-03-11T07:38:00Z"",""level"":2009.38371,""notional"":54.54545454545455}]"
1773153693242,ETHUSDT,SHORT,LONG,2026-03-10T14:41:33.242000Z,2026-03-11T08:39:00.162000Z,2026-03-14T08:39:00Z,71.999955,2018.54,2074.28,2015.2324242148381,100.0,1,2.930062809413549,2.6424582111004957,2.6424582111004957,2.6424582111004957,2063.32827748,2018.54,9505.64006976,0.21333459,4320,"[{""t"":1773230820000,""utc"":""2026-03-11T12:07:00Z"",""level"":2012.4843799999999,""notional"":54.54545454545455}]"
1773239787617,ETHUSDT,SHORT,LONG,2026-03-11T14:36:27.617000Z,2026-03-13T15:00:27.990000Z,2026-03-16T15:00:00Z,71.992225,2149.77091185,2284.09,2146.248301343555,100.0,1,6.422448817788516,6.134844219475463,6.134844219475463,6.134844219475463,2175.6954483,2149.77091185,30126.51493682,0.11097151,4320,"[{""t"":1773414120000,""utc"":""2026-03-13T15:02:00Z"",""level"":2143.3215991144502,""notional"":54.54545454545455}]"
1773634399608,ETHUSDT,SHORT,LONG,2026-03-16T04:13:19.608000Z,2026-03-18T11:38:31.164000Z,2026-03-21T11:38:00Z,71.99134333333333,2265.75,2155.56,2262.037346381429,100.0,1,-4.707143608913459,-4.994748207226512,-4.994748207226512,-4.994748207226512,2323.16712618,2265.75,55204.95914294,0.24255376,4320,"[{""t"":1773835680000,""utc"":""2026-03-18T12:08:00Z"",""level"":2258.95275,""notional"":54.54545454545455}]"
1773838996406,ETHUSDT,LONG,SHORT,2026-03-18T13:03:16.406000Z,2026-03-18T18:00:41.788000Z,2026-03-21T18:00:00Z,71.98839222222222,2212.22,2147.1,2213.7557881566036,100.00000000000001,1,3.0109819932806583,2.723377394967605,2.7233773949676054,2.7233773949676054,2172.8352057,2212.22,1055.94571997,0.17456458,4320,"[{""t"":1773856860000,""utc"":""2026-03-18T18:01:00Z"",""level"":2214.4322199999997,""notional"":69.4441524663458}]"
1773930178247,ETHUSDT,LONG,SHORT,2026-03-19T14:22:58.247000Z,2026-03-20T04:27:59.623000Z,2026-03-23T04:27:00Z,71.98343805555555,2152.55,2054.29,2154.044363488485,100.00000000000001,1,4.631026416138078,4.343421817825025,4.343421817825025,4.343421817825025,2117.04,2152.55,1684.84297,0.16133473,4320,"[{""t"":1773994020000,""utc"":""2026-03-20T08:07:00Z"",""level"":2154.70255,""notional"":69.4441524663458}]"
1774264797217,BTCUSDT,SHORT,LONG,2026-03-23T11:19:57.217000Z,2026-03-23T11:51:27.445000Z,2026-03-26T11:51:00Z,71.99237638888889,70248.3,69318.2,70133.19126991351,100.0,1,-1.1620621493993533,-1.4496667477124063,-1.4496667477124063,-1.4496667477124063,70726.4807334,70248.3,5594.23639982,0.06402202,4320,"[{""t"":1774266960000,""utc"":""2026-03-23T11:56:00Z"",""level"":70037.5551,""notional"":54.54545454545455}]"
1774273967041,ETHUSDT,SHORT,LONG,2026-03-23T13:52:47.041000Z,2026-03-23T16:25:14.591000Z,2026-03-26T16:25:00Z,71.99594694444444,2124.3,2067.24,2120.8191260810195,100.0,1,-2.5263411397098494,-2.8139457380229027,-2.8139457380229027,-2.8139457380229027,2185.6928438,2124.3,2845.12855995,0.27632325,4320,"[{""t"":1774283220000,""utc"":""2026-03-23T16:27:00Z"",""level"":2117.9271000000003,""notional"":54.54545454545455}]"
1774444676919,ETHUSDT,SHORT,LONG,2026-03-25T13:17:56.919000Z,2026-03-26T05:57:58.094000Z,2026-03-29T05:57:00Z,71.98386277777777,2116.26942327,2005.13,2112.801708238697,100.0,1,-5.0961577614614635,-5.383762359774518,-5.383762359774518,-5.383762359774518,2185.95422759,2116.26942327,8221.06478936,0.31261047,4320,"[{""t"":1774517460000,""utc"":""2026-03-26T09:31:00Z"",""level"":2109.92061500019,""notional"":54.54545454545455}]"
1774622924538,BTCUSDT,LONG,SHORT,2026-03-27T14:48:44.538000Z,2026-03-29T11:44:35.755000Z,2026-04-01T11:44:00Z,71.99006805555555,66888.0,68571.2,66934.43561590568,100.00000000000001,1,-2.4453248451763665,-2.73292944348942,-2.7329294434894202,-2.73292944348942,65772.90648855,66888.0,1752.92699999,0.16817612,4320,"[{""t"":1774784760000,""utc"":""2026-03-29T11:46:00Z"",""level"":66954.88799999999,""notional"":69.4441524663458}]"
1774877672554,ETHUSDT,SHORT,LONG,2026-03-30T13:34:32.554000Z,2026-04-02T01:45:00.986000Z,2026-04-05T01:45:00Z,71.99972611111112,2088.0,2057.29,2084.5786071916245,100.0,1,-1.3090706724841716,-1.5966752707972247,-1.5966752707972247,-1.5966752707972247,2106.179751,2088.0,4958.85432048,0.08132394,4320,"[{""t"":1775096040000,""utc"":""2026-04-02T02:14:00Z"",""level"":2081.736,""notional"":54.54545454545455}]"
1775139045436,ETHUSDT,SHORT,LONG,2026-04-02T14:10:45.436000Z,2026-04-03T16:00:45.247000Z,2026-04-06T16:00:00Z,71.9874313888889,2049.5,2162.49,2046.1416932180246,100.0,1,5.686229217048551,5.3986246187354965,5.3986246187354965,5.398624618735496,2060.32944858,2049.5,2686.04978934,0.0464072,4320,"[{""t"":1775236680000,""utc"":""2026-04-03T17:18:00Z"",""level"":2043.3515,""notional"":54.54545454545455}]"
1775433688621,ETHUSDT,SHORT,LONG,2026-04-06T00:01:28.621000Z,2026-04-06T23:07:15.225000Z,2026-04-09T23:07:00Z,71.99577083333334,2089.0,2199.1,2085.5769685935365,100.0,1,5.443243434118885,5.155638835805831,5.155638835805831,5.155638835805831,2151.34364495,2089.0,31563.96399998,0.28674689,4320,"[{""t"":1775559660000,""utc"":""2026-04-07T11:01:00Z"",""level"":2082.733,""notional"":54.54545454545455}]"
1775553029903,ETHUSDT,SHORT,LONG,2026-04-07T09:10:29.903000Z,2026-04-07T11:36:09.747000Z,2026-04-10T11:36:00Z,71.9972925,2087.39,2216.84,2083.969606736459,100.0,1,6.375831626048479,6.0882270277354245,6.0882270277354245,6.0882270277354245,2130.2,2087.39,1121.79324,0.19740321,4320,"[{""t"":1775563560000,""utc"":""2026-04-07T12:06:00Z"",""level"":2081.12783,""notional"":54.54545454545455}]"
1775603701723,ETHUSDT,SHORT,LONG,2026-04-07T23:15:01.723000Z,2026-04-08T14:35:24.605000Z,2026-04-11T14:35:00Z,71.99316527777778,2217.60353389,2240.36,2213.969772978756,100.0,1,1.1919867806387403,0.9043821823256872,0.9043821823256872,0.9043821823256873,2252.66296033,2217.60353389,34667.21662836,0.15099716,4320,"[{""t"":1775658960000,""utc"":""2026-04-08T14:36:00Z"",""level"":2210.95072328833,""notional"":54.54545454545455}]"
1775751142251,BTCUSDT,SHORT,LONG,2026-04-09T16:12:22.251000Z,2026-04-12T15:35:00.754000Z,2026-04-15T15:35:00Z,71.99979055555555,71073.87232253,73666.0,70957.41081121405,100.0,1,3.8172040916096726,3.529599493296619,3.529599493296619,3.529599493296619,72827.78827603,71073.87232253,7091.08219998,0.23393186,4320,"[{""t"":1776008160000,""utc"":""2026-04-12T15:36:00Z"",""level"":70860.65070556241,""notional"":54.54545454545455}]"
1776120843279,BTCUSDT,SHORT,LONG,2026-04-13T22:54:03.279000Z,2026-04-29T18:11:25.152000Z,2026-05-02T18:11:00Z,71.99301333333334,75511.47493362,78287.1,75387.74197514888,100.0,1,3.8459276652786394,3.558323066965586,3.558323066965586,3.558323066965586,76866.82687313,75511.47493362,206219.50829363,0.16895217,4320,"[{""t"":1777486320000,""utc"":""2026-04-29T18:12:00Z"",""level"":75284.94050881914,""notional"":54.54545454545455}]"
1776825549036,ETHUSDT,SHORT,LONG,2026-04-22T02:39:09.036000Z,2026-05-07T15:49:57.130000Z,2026-05-10T15:49:00Z,71.98413055555555,2284.16229524,2346.0,2280.4194712696476,100.0,1,2.8758098918458956,2.5882052935328423,2.5882052935328423,2.588205293532843,2378.54446101,2284.16229524,37992.31385955,0.38730141,4320,"[{""t"":1778205660000,""utc"":""2026-05-08T02:01:00Z"",""level"":2277.30980835428,""notional"":54.54545454545455}]"
1777638565700,BTCUSDT,SHORT,LONG,2026-05-01T12:29:25.700000Z,2026-05-14T14:29:25.601000Z,2026-05-17T14:29:00Z,71.99288861111111,79952.83200234,78001.0,79821.82144466661,100.0,1,-2.2811073610100765,-2.5687119593231293,-2.5687119593231293,-2.56871195932313,80219.36360666,79952.83200234,18683.33239826,0.02990255,4320,"[{""t"":1778851860000,""utc"":""2026-05-15T13:31:00Z"",""level"":79712.97350633299,""notional"":54.54545454545455}]"
1778769851996,BTCUSDT,SHORT,LONG,2026-05-14T14:44:11.996000Z,2026-05-16T07:01:42.307000Z,2026-05-19T07:01:00Z,71.98824805555556,79463.67266089,76976.3,79333.46363877841,100.0,1,-2.971209790500337,-3.2588143888133905,-3.2588143888133905,-3.25881438881339,81039.61554455,79463.67266089,12733.61849985,0.18992144,4320,"[{""t"":1778914920000,""utc"":""2026-05-16T07:02:00Z"",""level"":79225.28164290734,""notional"":54.54545454545455}]"
1778776547294,ETHUSDT,SHORT,LONG,2026-05-14T16:35:47.294000Z,2026-05-16T07:01:43.234000Z,2026-05-19T07:01:00Z,71.98799055555556,2264.09190249,2135.42,2260.3819658268394,100.0,1,-5.528356167942116,-5.81596076625517,-5.81596076625517,-5.81596076625517,2304.66,2264.09190249,1434.44736,0.17079109,4320,"[{""t"":1778914920000,""utc"":""2026-05-16T07:02:00Z"",""level"":2257.29962678253,""notional"":54.54545454545455}]"
1779098899731,BTCUSDT,LONG,SHORT,2026-05-18T10:08:19.731000Z,2026-05-18T19:16:06.622000Z,2026-05-19T18:53:00Z,23.61482722222222,76716.96798367,76830.3,76770.227158092,100.00000000000001,1,-0.078250181264007,-0.3658547795770602,-0.36585477957706025,-0.36585477957706025,76247.40865858,76716.96798367,11730.06149916,0.0579276,1417,"[{""t"":1779133380000,""utc"":""2026-05-18T19:43:00Z"",""level"":76793.68495165366,""notional"":69.4441524663458}]"
