ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml,score
2025-09-24T11:23:26,strategy_params.tp_atr_mult,3.2,118.433117,1.338456,-3.593,8.192,4368,6.308989763259888,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p2.yaml,62.777677
2025-09-24T11:23:31,strategy_params.tp_atr_mult,3.3,120.789501,1.360585,-3.496,8.537,4256,4.827530860900879,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p3.yaml,67.08035100000001
2025-09-24T11:23:37,strategy_params.tp_atr_mult,3.4,119.122345,1.359292,-3.805,8.233,4126,5.892276048660278,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p4.yaml,63.880265
2025-09-24T11:23:43,strategy_params.tp_atr_mult,3.5,120.052755,1.369389,-3.872,8.341,4070,5.6186676025390625,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p5.yaml,65.451645
2025-09-24T11:23:48,strategy_params.tp_atr_mult,3.6,122.345438,1.391781,-3.902,8.653,3991,5.303624868392944,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p6.yaml,69.528248
2025-09-24T11:23:53,strategy_params.tp_atr_mult,3.7,123.20704,1.409417,-3.665,8.727,3884,5.261045932769775,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p7.yaml,70.93621000000002
2025-09-24T11:23:53,strategy_params.tp_atr_mult,3.8,126.011027,1.437643,-3.638,9.144,3813,5.259349584579468,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p8.yaml,76.107457
2025-09-24T11:23:59,strategy_params.tp_atr_mult,3.9,126.050984,1.444061,-3.527,9.105,3753,5.3243567943573,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p9.yaml,76.016594
2025-09-24T11:24:05,strategy_params.tp_atr_mult,4.0,125.278535,1.445381,-3.441,8.955,3693,6.2267165184021,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p0.yaml,74.507345
2025-09-24T11:24:11,strategy_params.tp_atr_mult,4.1,125.957987,1.453403,-3.258,9.055,3650,6.6260316371917725,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p1.yaml,75.76701700000001
2025-09-24T11:24:17,strategy_params.tp_atr_mult,4.2,125.783333,1.45526,-3.333,8.99,3600,5.805137872695923,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p2.yaml,75.285933
2025-09-24T11:24:23,strategy_params.tp_atr_mult,4.3,126.756449,1.472213,-3.258,9.118,3524,5.605522155761719,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p3.yaml,77.068579
2025-09-24T11:24:28,strategy_params.tp_atr_mult,4.4,127.436494,1.483397,-3.195,9.168,3469,5.454587459564209,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p4.yaml,78.110464
2025-09-24T11:24:34,strategy_params.tp_atr_mult,4.5,128.584911,1.502339,-3.311,9.294,3407,5.182142972946167,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p5.yaml,80.07830100000001
2025-09-24T11:24:38,strategy_params.tp_atr_mult,4.6,129.169374,1.505622,-3.091,9.36,3393,4.803560495376587,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p6.yaml,81.025594
2025-09-24T11:24:43,strategy_params.tp_atr_mult,4.7,129.569294,1.517796,-3.052,9.388,3325,4.55241060256958,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p7.yaml,81.68725400000001
2025-09-24T11:24:47,strategy_params.tp_atr_mult,4.8,130.262812,1.524904,-3.019,9.425,3305,4.368610382080078,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p8.yaml,82.636852
2025-09-24T11:24:47,strategy_params.sl_atr_mult,0.1,130.262812,1.524904,-3.019,9.425,3305,4.368610382080078,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p1.yaml,82.636852
2025-09-24T11:24:52,strategy_params.sl_atr_mult,0.3,112.650105,1.336084,-4.547,6.444,2699,4.7580976486206055,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p3.yaml,48.23094499999999
2025-09-24T11:24:57,strategy_params.sl_atr_mult,0.31,111.918118,1.330069,-4.883,6.328,2672,4.988624572753906,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p31.yaml,46.85880800000001
2025-09-24T11:25:03,strategy_params.sl_atr_mult,0.32,111.533173,1.326115,-4.805,6.261,2650,5.576969385147095,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p32.yaml,46.099323000000005
2025-09-24T11:25:09,strategy_params.sl_atr_mult,0.33,111.20672,1.323674,-4.896,6.202,2616,5.858103036880493,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p33.yaml,45.45346000000001
2025-09-24T11:25:13,strategy_params.sl_atr_mult,0.34,111.390741,1.32498,-4.984,6.223,2592,4.733999967575073,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p34.yaml,45.75554100000001
2025-09-24T11:25:19,strategy_params.sl_atr_mult,0.35,109.771405,1.312186,-5.078,5.995,2570,5.660263299942017,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p35.yaml,42.86826500000001
2025-09-24T11:25:24,strategy_params.sl_atr_mult,0.36,109.959253,1.314538,-5.253,6.02,2538,5.297827482223511,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p36.yaml,43.204633
2025-09-24T11:25:30,strategy_params.sl_atr_mult,0.37,109.37451,1.308874,-5.347,5.929,2519,5.868967771530151,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p37.yaml,42.108250000000005
2025-09-24T11:25:36,strategy_params.sl_atr_mult,0.38,109.062548,1.306219,-5.517,5.872,2497,6.118309259414673,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p38.yaml,41.48473800000001
2025-09-24T11:25:42,strategy_params.sl_atr_mult,0.39,107.659034,1.294829,-5.701,5.665,2480,5.611180067062378,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p39.yaml,38.93232400000001
2025-09-24T11:25:47,strategy_params.sl_atr_mult,0.4,106.430912,1.283836,-5.601,5.476,2462,5.09221339225769,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p4.yaml,36.649272
2025-09-24T11:25:53,strategy_params.sl_atr_mult,0.41,106.351743,1.283742,-5.777,5.461,2440,5.854922771453857,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p41.yaml,36.494163
2025-09-24T11:25:58,strategy_params.sl_atr_mult,0.42,105.922311,1.279371,-5.583,5.396,2429,5.49690842628479,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p42.yaml,35.696020999999995
2025-09-24T11:26:05,strategy_params.sl_atr_mult,0.43,104.983375,1.271919,-5.331,5.253,2414,6.160467147827148,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p43.yaml,33.96756499999999
2025-09-24T11:26:11,strategy_params.sl_atr_mult,0.44,105.256664,1.274334,-5.5,5.286,2387,6.2385828495025635,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p44.yaml,34.430004
2025-09-24T11:26:18,strategy_params.sl_atr_mult,0.45,105.167327,1.271741,-5.698,5.256,2373,6.857732534408569,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p45.yaml,34.164737
2025-09-24T11:26:23,strategy_params.sl_atr_mult,0.46,106.206128,1.280859,-5.832,5.392,2354,5.338133335113525,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p46.yaml,35.97471800000001
2025-09-24T11:26:29,strategy_params.sl_atr_mult,0.47,105.397979,1.273684,-5.956,5.271,2340,6.146411657333374,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p47.yaml,34.48981900000001
2025-09-24T11:26:35,strategy_params.sl_atr_mult,0.48,104.095839,1.262436,-6.13,5.082,2329,5.449085235595703,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p48.yaml,32.130199
2025-09-24T11:26:39,strategy_params.sl_atr_mult,0.49,103.519233,1.25712,-6.507,4.995,2313,4.902390718460083,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p49.yaml,31.065433000000002
2025-09-24T11:26:45,strategy_params.sl_atr_mult,0.5,102.185261,1.245298,-7.322,4.808,2302,5.343245506286621,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p5.yaml,28.678240999999996
2025-09-24T11:26:50,strategy_params.sl_atr_mult,0.51,101.273702,1.237877,-7.141,4.671,2290,5.463696479797363,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p51.yaml,27.007472
2025-09-24T11:26:56,strategy_params.sl_atr_mult,0.52,100.8403,1.234853,-7.578,4.619,2272,5.3930463790893555,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p52.yaml,26.28383
2025-09-24T11:27:01,strategy_params.sl_atr_mult,0.53,100.85947,1.235498,-7.6,4.616,2255,4.867783069610596,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p53.yaml,26.29445
2025-09-24T11:27:07,strategy_params.sl_atr_mult,0.54,101.40143,1.239093,-7.783,4.681,2239,6.211115837097168,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p54.yaml,27.197360000000007
2025-09-24T11:27:13,strategy_params.sl_atr_mult,0.55,101.318875,1.238906,-7.67,4.668,2226,6.10444974899292,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p55.yaml,27.047935000000006
2025-09-24T11:27:19,strategy_params.min_atr_ratio,0.012,108.532986,1.237104,-5.715,5.267,4899,5.6452178955078125,tune_tmp/t5m5000_greedy_20250924_112315/t5m5000_greedy_s3_rays_strategy_params.min_atr_ratio_0p012.yaml,37.239025999999996
