param,value,equity_end,profit_factor,trades,max_dd,monotonicity,elapsed_sec,daily_return,monthly_return,backtest_days
min-atr,0.0,193.790146,3.054409,30,-0.120797,0.50671,2.485774,0.47647475579412846,119337.55608213648,1.6979166666666667
min-atr,0.00025,193.790146,3.054409,30,-0.120797,0.50671,2.289139,0.47647475579412846,119337.55608213648,1.6979166666666667
min-atr,0.0005,193.790146,3.054409,30,-0.120797,0.50671,2.411707,0.47647475579412846,119337.55608213648,1.6979166666666667
min-atr,0.00075,193.790146,3.054409,30,-0.120797,0.50671,2.627517,0.47647475579412846,119337.55608213648,1.6979166666666667
min-atr,0.001,193.790146,3.054409,30,-0.120797,0.50671,2.423623,0.47647475579412846,119337.55608213648,1.6979166666666667
min-atr,0.00125,193.790146,3.054409,30,-0.120797,0.50671,2.402474,0.47647475579412846,119337.55608213648,1.6979166666666667
min-atr,0.0015,193.790146,3.054409,30,-0.120797,0.50671,2.45866,0.47647475579412846,119337.55608213648,1.6979166666666667
min-atr,0.00175,193.790146,3.054409,30,-0.120797,0.50671,2.107909,0.47647475579412846,119337.55608213648,1.6979166666666667
min-atr,0.002,193.790146,3.054409,30,-0.120797,0.50671,2.037828,0.47647475579412846,119337.55608213648,1.6979166666666667
