dataset,symbol,bars,start_utc,end_utc,window_return_pct,median_body_or_diff_pct,p75_body_or_diff_pct,median_range_pct,p75_range_pct,range_cost_ratio,body_cost_ratio,median_quote_volume_proxy,sum_quote_volume_proxy,has_ohlcv,rt_cost_pct,downtrend_bonus,tradability_score
futures_2m_2000b,MLN/USDT:USDT,2000,2026-04-07T01:12:00+00:00,2026-04-09T19:50:00+00:00,3.0265210608424242,0.060994205550465995,0.11972463334331049,0.060994205550465995,0.11972463334331049,0.21418460094835204,0.21418460094835204,,,False,0.28477399999999997,-0.030265210608424242,0.6122885922366319
futures_2m_2000b,1000PEPE/USDC:USDC,2000,2026-04-07T01:00:00+00:00,2026-04-09T19:38:00+00:00,5.191968159918603,0.06302899333692513,0.12869861208468691,0.06302899333692513,0.12869861208468691,0.22132987329224277,0.22132987329224277,,,False,0.28477399999999997,-0.05191968159918603,0.6120699382775423
futures_2m_2000b,NCSKMU2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,-0.7894385918122415,0.05718029296104744,0.21461075341785937,0.05718029296104744,0.21461075341785937,0.20079183128040987,0.20079183128040987,,,False,0.28477399999999997,0.007894385918122415,0.610269879759352
futures_2m_2000b,WET/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,0.5278076434366064,0.05826374053214653,0.1085937138181752,0.05826374053214653,0.1085937138181752,0.20459641867637682,0.20459641867637682,,,False,0.28477399999999997,-0.0052780764343660636,0.6085111795947644
futures_2m_2000b,POL/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,-2.133096322630823,0.05571030640669456,0.10362694300517312,0.05571030640669456,0.10362694300517312,0.1956298903927134,0.1956298903927134,,,False,0.28477399999999997,0.02133096322630823,0.6082206344044484
futures_2m_2000b,HANA/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,-4.938271604938283,0.052854122621562326,0.10471204188483066,0.052854122621562326,0.10471204188483066,0.18560023956387287,0.18560023956387287,,,False,0.28477399999999997,0.04938271604938283,0.6061834347410014
futures_2m_2000b,VINE/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,1.7190278601067144,0.05913660555885902,0.1185888037824612,0.05913660555885902,0.1185888037824612,0.20766153356296232,0.20766153356296232,,,False,0.28477399999999997,-0.017190278601067144,0.6057943220878198
futures_2m_2000b,TRB/USDT:USDT,2000,2026-04-07T01:20:00+00:00,2026-04-09T19:58:00+00:00,3.1527834769525365,0.059737156511340525,0.10952528266712835,0.059737156511340525,0.10952528266712835,0.20977040218327703,0.20977040218327703,,,False,0.28477399999999997,-0.031527834769525365,0.5977833717803057
futures_2m_2000b,CYBER/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,2.049427365883072,0.058559437829390396,0.10088781685970598,0.058559437829390396,0.10088781685970598,0.2056347764521705,0.2056347764521705,,,False,0.28477399999999997,-0.02049427365883072,0.5964100556976808
futures_2m_2000b,CC/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,-0.9877704609595472,0.0555709919422039,0.10205818745047768,0.0555709919422039,0.10205818745047768,0.1951406797748527,0.1951406797748527,,,False,0.28477399999999997,0.009877704609595472,0.5952997439341535
futures_2m_2000b,REAL/USDT:USDT,2000,2026-04-07T01:16:00+00:00,2026-04-09T19:54:00+00:00,6.959349593495956,0.0626468285043044,0.12261477775402596,0.0626468285043044,0.12261477775402596,0.2199878798777431,0.2199878798777431,,,False,0.28477399999999997,-0.06959349593495956,0.5903701436982698
futures_2m_2000b,NCSKINTC2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,2.019417475728158,0.05771450557907106,0.21726571045042464,0.05771450557907106,0.21726571045042464,0.20266774908900065,0.20266774908900065,,,False,0.28477399999999997,-0.02019417475728158,0.5878090725097204
futures_2m_2000b,BANANA/USDT:USDT,2000,2026-04-07T01:04:00+00:00,2026-04-09T19:42:00+00:00,5.100794135613929,0.06062443164594664,0.12245529903610278,0.06062443164594664,0.12245529903610278,0.2128861189783711,0.2128861189783711,,,False,0.28477399999999997,-0.051007941356139286,0.587650415578974
futures_2m_2000b,NCCOPALLADIUM2USD/USDT:USDT,968,2026-04-07T00:42:00+00:00,2026-04-08T10:00:00+00:00,2.632513450676388,0.05790621885856742,0.10849407086646318,0.05790621885856742,0.10849407086646318,0.2033409611079924,0.2033409611079924,,,False,0.28477399999999997,-0.02632513450676388,0.5836977488172134
futures_2m_2000b,NCSKCSCO2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,0.8658551888568233,0.05613640054398236,0.09934805730799422,0.05613640054398236,0.09934805730799422,0.19712614404398704,0.19712614404398704,,,False,0.28477399999999997,-0.008658551888568233,0.5827198802433928
futures_2m_2000b,VET/USDT:USDT,2000,2026-04-07T01:22:00+00:00,2026-04-09T20:00:00+00:00,0.8262148158521221,0.05609311457018179,0.10787486711788155,0.05609311457018179,0.10787486711788155,0.19697414289991994,0.19697414289991994,,,False,0.28477399999999997,-0.00826214815852122,0.5826602805412386
futures_2m_2000b,NCCONATURALGAS2USD/USDT:USDT,963,2026-04-07T00:42:00+00:00,2026-04-08T10:00:00+00:00,-2.6734965967300517,0.05254957322150701,0.09228325592138681,0.05254957322150701,0.09228325592138681,0.18453079712862486,0.18453079712862486,,,False,0.28477399999999997,0.026734965967300517,0.5803273573531751
futures_2m_2000b,DOOD/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,7.71864845033019,0.06238917711958994,0.11574649355812824,0.06238917711958994,0.11574649355812824,0.2190831224746288,0.2190831224746288,,,False,0.28477399999999997,-0.0771864845033019,0.5800628829205845
futures_2m_2000b,JASMY/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,2.604166666666652,0.05748227629814904,0.11261261261261127,0.05748227629814904,0.11261261261261127,0.20185226284052984,0.20185226284052984,,,False,0.28477399999999997,-0.02604166666666652,0.579515121854923
futures_2m_2000b,DYDX/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,5.953775694962182,0.06033182503769796,0.11705864766555277,0.06033182503769796,0.11705864766555277,0.21185861433170855,0.21185861433170855,,,False,0.28477399999999997,-0.05953775694962182,0.5760380860455039
futures_2m_2000b,LINK/USDC:USDC,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,2.7224057409727775,0.05711674663012088,0.10866021949364106,0.05711674663012088,0.10866021949364106,0.20056868474692524,0.20056868474692524,,,False,0.28477399999999997,-0.027224057409727775,0.574481996831048
futures_2m_2000b,IN/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,10.667634252539916,0.06463079657456515,0.15361958435016337,0.06463079657456515,0.15361958435016337,0.2269546959152351,0.2269546959152351,,,False,0.28477399999999997,-0.10667634252539916,0.5741877452203061
futures_2m_2000b,LINK/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,2.7451873789725356,0.05701254275939573,0.10876067503561565,0.05701254275939573,0.10876067503561565,0.2002027669639635,0.2002027669639635,,,False,0.28477399999999997,-0.027451873789725356,0.5731564271021652
futures_2m_2000b,ADA/USDT:USDT,2000,2026-04-07T01:02:00+00:00,2026-04-09T19:40:00+00:00,3.9590638506075138,0.05748778384593325,0.10842067220816468,0.05748778384593325,0.10842067220816468,0.20187160290592981,0.20187160290592981,,,False,0.28477399999999997,-0.03959063850607514,0.5660241702117144
futures_2m_2000b,ATOM/USDT:USDT,2000,2026-04-07T01:02:00+00:00,2026-04-09T19:40:00+00:00,6.360424028268552,0.059488399762053064,0.16579166781195942,0.059488399762053064,0.16579166781195942,0.20889687879530108,0.20889687879530108,,,False,0.28477399999999997,-0.06360424028268552,0.5630863961032178
futures_2m_2000b,NCCOXPT2USD/USDT:USDT,2000,2026-04-07T01:12:00+00:00,2026-04-09T19:50:00+00:00,7.259944816070529,0.06003756196184652,0.11426935910287161,0.06003756196184652,0.11426935910287161,0.21082529290541457,0.21082529290541457,,,False,0.28477399999999997,-0.0725994481607053,0.5598764305555384
futures_2m_2000b,CTK/USDT:USDT,2000,2026-04-07T01:06:00+00:00,2026-04-09T19:44:00+00:00,6.557377049180313,0.05910165484632919,0.117439812096304,0.05910165484632919,0.117439812096304,0.20753880216006096,0.20753880216006096,,,False,0.28477399999999997,-0.06557377049180313,0.5570426359883798
futures_2m_2000b,NCSKAAPL2USD/USDT:USDT,117,2026-04-07T13:30:00+00:00,2026-04-07T17:22:00+00:00,-0.8351388615324029,0.051990650852345055,0.10483796671336212,0.051990650852345055,0.10483796671336212,0.18256810963200665,0.18256810963200665,,,False,0.28477399999999997,0.008351388615324029,0.556055717511344
futures_2m_2000b,NCSKTSLA2USD/USDT:USDT,2000,2026-04-07T01:14:00+00:00,2026-04-09T19:52:00+00:00,-1.6617261429711538,0.05097706032284055,0.09436716469814796,0.05097706032284055,0.09436716469814796,0.1790088291867957,0.1790088291867957,,,False,0.28477399999999997,0.01661726142971154,0.5536437489900986
futures_2m_2000b,HBAR/USDC:USDC,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,3.22654462242562,0.05558643690938798,0.10417277368452801,0.05558643690938798,0.10417277368452801,0.19519491565026295,0.19519491565026295,,,False,0.28477399999999997,-0.0322654462242562,0.5533193007265327
futures_2m_2000b,LUNA/USDT:USDT,2000,2026-04-07T01:12:00+00:00,2026-04-09T19:50:00+00:00,1.9184652278177339,0.05432814197754844,0.09165902841430143,0.05432814197754844,0.09165902841430143,0.190776341862489,0.190776341862489,,,False,0.28477399999999997,-0.01918465227817734,0.5531443733092897
futures_2m_2000b,SOL/USDC:USDC,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,4.958977437590684,0.056793307855226544,0.10966510592977512,0.056793307855226544,0.10966510592977512,0.1994329112040655,0.1994329112040655,,,False,0.28477399999999997,-0.04958977437590684,0.5487089592362897
futures_2m_2000b,HBAR/USDT:USDT,2000,2026-04-07T01:08:00+00:00,2026-04-09T19:46:00+00:00,3.249427917620129,0.055066079295163405,0.10193679918449752,0.055066079295163405,0.10193679918449752,0.19336765047077123,0.19336765047077123,,,False,0.28477399999999997,-0.03249427917620129,0.5476086722361124
futures_2m_2000b,ASTR/USDT:USDT,2000,2026-04-07T01:02:00+00:00,2026-04-09T19:40:00+00:00,3.52844638949672,0.0549526033795924,0.10723142314050922,0.0549526033795924,0.10723142314050922,0.19296917337816094,0.19296917337816094,,,False,0.28477399999999997,-0.0352844638949672,0.5436230562395157
futures_2m_2000b,SOL/USDT:USDT,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,4.966419450454618,0.05600331150014885,0.11009664105152309,0.05600331150014885,0.11009664105152309,0.19665879434270284,0.19665879434270284,,,False,0.28477399999999997,-0.04966419450454618,0.5403121885235623
futures_2m_2000b,SKY/USDT:USDT,2000,2026-04-07T01:18:00+00:00,2026-04-09T19:56:00+00:00,1.1080693521053453,0.0517799352750788,0.09412401726563513,0.0517799352750788,0.09412401726563513,0.18182816997014756,0.18182816997014756,,,False,0.28477399999999997,-0.011080693521053453,0.5344038163893892
futures_2m_2000b,LPT/USDT:USDT,2000,2026-04-07T01:10:00+00:00,2026-04-09T19:48:00+00:00,0.24777006937564128,0.05068423720223578,0.10154867530410472,0.05068423720223578,0.10154867530410472,0.17798056424475472,0.17798056424475472,,,False,0.28477399999999997,-0.0024777006937564128,0.5314639920405078
