ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml,score
2025-09-24T12:36:40,strategy_params.htf_bias.enabled,1.0,93.010191,1.206424,-5.755,4.327,2109,6.121014833450317,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s1_rays_strategy_params.htf_bias.enabled_1p0.yaml,16.709431000000002
2025-09-24T12:36:47,strategy_params.htf_bias.break_min,0.0015,93.010191,1.206424,-5.755,4.327,2109,6.416806697845459,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p0015.yaml,16.709431000000002
2025-09-24T12:36:52,strategy_params.htf_bias.break_min,0.002,93.010191,1.206424,-5.755,4.327,2109,5.758557319641113,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p002.yaml,16.709431000000002
2025-09-24T12:36:58,strategy_params.htf_bias.break_min,0.0025,93.010191,1.206424,-5.755,4.327,2109,5.3087074756622314,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p0025.yaml,16.709431000000002
2025-09-24T12:37:04,strategy_params.htf_bias.break_min,0.003,93.010191,1.206424,-5.755,4.327,2109,6.1515679359436035,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p003.yaml,16.709431000000002
2025-09-24T12:37:10,strategy_params.htf_bias.break_min,0.0035,93.010191,1.206424,-5.755,4.327,2109,6.618387699127197,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p0035.yaml,16.709431000000002
2025-09-24T12:37:17,strategy_params.htf_bias.break_min,0.004,93.010191,1.206424,-5.755,4.327,2109,6.356238126754761,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p004.yaml,16.709431000000002
2025-09-24T12:37:23,strategy_params.htf_bias.break_min,0.0045,93.010191,1.206424,-5.755,4.327,2109,6.641416788101196,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p0045.yaml,16.709431000000002
2025-09-24T12:37:30,strategy_params.htf_bias.break_min,0.005,93.010191,1.206424,-5.755,4.327,2109,6.256593704223633,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p005.yaml,16.709431000000002
2025-09-24T12:37:36,strategy_params.htf_bias.break_min,0.0055,93.010191,1.206424,-5.755,4.327,2109,5.865918397903442,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p0055.yaml,16.709431000000002
2025-09-24T12:37:42,strategy_params.htf_bias.break_min,0.006,93.010191,1.206424,-5.755,4.327,2109,6.56266975402832,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s2_rays_strategy_params.htf_bias.break_min_0p006.yaml,16.709431000000002
2025-09-24T12:37:48,strategy_params.htf_bias.confirm_bars,1.0,93.010191,1.206424,-5.755,4.327,2109,6.176645755767822,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s3_rays_strategy_params.htf_bias.confirm_bars_1p0.yaml,16.709431000000002
2025-09-24T12:37:55,strategy_params.htf_bias.confirm_bars,2.0,93.010191,1.206424,-5.755,4.327,2109,6.381745338439941,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s3_rays_strategy_params.htf_bias.confirm_bars_2p0.yaml,16.709431000000002
2025-09-24T12:38:01,strategy_params.htf_bias.confirm_bars,3.0,93.010191,1.206424,-5.755,4.327,2109,5.99017596244812,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s3_rays_strategy_params.htf_bias.confirm_bars_3p0.yaml,16.709431000000002
2025-09-24T12:38:07,strategy_params.htf_bias.hysteresis_bars,2.0,93.010191,1.206424,-5.755,4.327,2109,6.647312164306641,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s4_rays_strategy_params.htf_bias.hysteresis_bars_2p0.yaml,16.709431000000002
2025-09-24T12:38:14,strategy_params.htf_bias.hysteresis_bars,4.0,93.010191,1.206424,-5.755,4.327,2109,6.061505556106567,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s4_rays_strategy_params.htf_bias.hysteresis_bars_4p0.yaml,16.709431000000002
2025-09-24T12:38:20,strategy_params.htf_bias.hysteresis_bars,6.0,93.010191,1.206424,-5.755,4.327,2109,6.927790641784668,tune_tmp/t5m5000_greedy_20250924_123628/t5m5000_greedy_s4_rays_strategy_params.htf_bias.hysteresis_bars_6p0.yaml,16.709431000000002
