ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml,score
2025-09-23T17:48:58,strategy_params.tp_atr_mult,3.2,128.067422,1.516195,-2.656,10.802,2848,5.594874620437622,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p2.yaml,87.23937199999999
2025-09-23T17:49:03,strategy_params.tp_atr_mult,3.3,127.765797,1.51408,-2.782,10.684,2806,5.440842390060425,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p3.yaml,86.32659699999999
2025-09-23T17:49:09,strategy_params.tp_atr_mult,3.4,127.411504,1.519231,-2.822,10.582,2750,6.147379398345947,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p4.yaml,85.513814
2025-09-23T17:49:15,strategy_params.tp_atr_mult,3.5,128.145443,1.535407,-2.794,10.67,2683,5.401554346084595,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p5.yaml,86.849513
2025-09-23T17:49:20,strategy_params.tp_atr_mult,3.6,130.261327,1.560579,-2.755,11.019,2642,5.314236879348755,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p6.yaml,90.96211699999999
2025-09-23T17:49:27,strategy_params.tp_atr_mult,3.7,130.297069,1.576891,-2.764,10.963,2568,7.304715633392334,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p7.yaml,90.880979
2025-09-23T17:49:33,strategy_params.tp_atr_mult,3.8,132.315133,1.612893,-2.741,11.339,2514,5.402041435241699,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p8.yaml,95.139063
2025-09-23T17:49:39,strategy_params.tp_atr_mult,3.9,130.918134,1.607245,-2.735,11.043,2472,5.88022255897522,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_3p9.yaml,92.20558400000002
2025-09-23T17:49:39,strategy_params.tp_atr_mult,4.0,131.125992,1.623278,-2.758,11.061,2422,6.041335582733154,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p0.yaml,92.663772
2025-09-23T17:49:44,strategy_params.tp_atr_mult,4.1,131.491322,1.629822,-3.245,11.065,2388,5.3150622844696045,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p1.yaml,93.114542
2025-09-23T17:49:49,strategy_params.tp_atr_mult,4.2,130.013983,1.61329,-3.344,10.788,2363,5.198419570922852,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p2.yaml,90.086883
2025-09-23T17:49:54,strategy_params.tp_atr_mult,4.3,130.615095,1.630115,-3.344,10.828,2319,5.189178466796875,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p3.yaml,91.05624499999999
2025-09-23T17:50:00,strategy_params.tp_atr_mult,4.4,130.849178,1.639508,-3.336,10.86,2286,5.674076795578003,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p4.yaml,91.54425799999999
2025-09-23T17:50:06,strategy_params.tp_atr_mult,4.5,131.031692,1.65461,-3.224,10.84,2248,6.141082048416138,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p5.yaml,91.77779199999999
2025-09-23T17:50:11,strategy_params.tp_atr_mult,4.6,131.575477,1.657649,-3.21,10.905,2234,5.3522233963012695,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p6.yaml,92.676967
2025-09-23T17:50:17,strategy_params.tp_atr_mult,4.7,132.307773,1.674763,-3.197,10.972,2197,5.51088547706604,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p7.yaml,93.915403
2025-09-23T17:50:22,strategy_params.tp_atr_mult,4.8,131.553086,1.666602,-3.185,10.768,2187,5.302880525588989,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s1_rays_strategy_params.tp_atr_mult_4p8.yaml,92.05910600000001
2025-09-23T17:50:28,strategy_params.sl_atr_mult,0.3,137.598805,1.690117,-2.528,12.398,2686,5.374239921569824,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p3.yaml,106.48997499999999
2025-09-23T17:50:33,strategy_params.sl_atr_mult,0.31,136.790236,1.681956,-2.522,12.26,2656,5.105276823043823,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p31.yaml,104.909796
2025-09-23T17:50:38,strategy_params.sl_atr_mult,0.32,136.184907,1.671285,-2.602,12.136,2636,5.232084035873413,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p32.yaml,103.577757
2025-09-23T17:50:43,strategy_params.sl_atr_mult,0.33,135.661035,1.661397,-2.591,12.012,2610,4.504693508148193,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p33.yaml,102.335005
2025-09-23T17:50:48,strategy_params.sl_atr_mult,0.34,134.621432,1.644722,-2.632,11.804,2594,5.289001941680908,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p34.yaml,100.088652
2025-09-23T17:50:53,strategy_params.sl_atr_mult,0.35,133.992488,1.6362,-2.677,11.671,2571,5.103015661239624,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p35.yaml,98.70948800000001
2025-09-23T17:50:58,strategy_params.sl_atr_mult,0.36,133.598962,1.630314,-2.769,11.585,2551,4.740185976028442,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p36.yaml,97.827102
2025-09-23T17:51:03,strategy_params.sl_atr_mult,0.37,133.166946,1.624489,-2.7,11.508,2532,5.638476610183716,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p37.yaml,96.95183599999999
2025-09-23T17:51:03,strategy_params.sl_atr_mult,0.38,132.315133,1.612893,-2.741,11.339,2514,5.402041435241699,tune_tmp/t5m5000_greedy_20250923_174846/t5m5000_greedy_s2_rays_strategy_params.sl_atr_mult_0p38.yaml,95.139063
