timestamp,datetime_utc,price,volume_usd,equity,position_value,fees_uncollected_or_compounded,costs_cumulative,hodl50,base_amt,quote_amt,inventory_base_value_usd,inventory_quote_value_usd,active_capital,in_any_range,rebalances
1772327795,2026-03-01 01:16:35+00:00,1952.4178549204316,2358.8880784056505,9978.412744426027,9978.083607115597,0.32913731042996586,0.0,9971.085379160606,1.9645779625830513,6142.406515585243,3835.677091530353,6142.406515585243,10000.0,1,0
1772327819,2026-03-01 01:16:59+00:00,1952.222632657166,1695.9049113396354,9978.033831033546,9977.699960965225,0.33387006832207644,0.0,9970.588320328574,1.9657745174421803,6140.070457313882,3837.6295036513434,6140.070457313882,10000.0,1,0
1772327831,2026-03-01 01:17:11+00:00,1952.222632657166,0.097142999883692,9978.033831304643,9977.699960965225,0.3338703394188203,0.0,9970.588320328574,1.9657745174421803,6140.070457313882,3837.6295036513434,6140.070457313882,10000.0,1,0
1772327843,2026-03-01 01:17:23+00:00,1951.6370829812076,6821.885196032565,9976.900759502365,9976.547851343794,0.3529081585705391,0.0,9969.097442018076,1.9693645409890213,6133.062983241355,3843.484868102438,6133.062983241355,10000.0,1,0
1772327843,2026-03-01 01:17:23+00:00,1951.441938787329,3013.846211586941,9976.524743409374,9976.16342451719,0.3613188921842701,0.0,9968.60058195988,1.9705613351710873,6130.727392111576,3845.4360324056142,6130.727392111576,10000.0,1,0
1772327891,2026-03-01 01:18:11+00:00,1951.441938787329,0.0876849999052153,9976.524743654076,9976.16342451719,0.3613191368865954,0.0,9968.60058195988,1.9705613351710873,6130.727392111576,3845.4360324056142,6130.727392111576,10000.0,1,0
1772328287,2026-03-01 01:24:47+00:00,1951.441938787329,1228.975730126558,9976.528173353789,9976.16342451719,0.3647488365985765,0.0,9968.60058195988,1.9705613351710873,6130.727392111576,3845.4360324056142,6130.727392111576,10000.0,1,0
1772328299,2026-03-01 01:24:59+00:00,1951.6370829812076,1296.779085540606,9976.91621909877,9976.547851343794,0.36836775497682933,0.0,9969.097442018076,1.9693645409890213,6133.062983241355,3843.484868102438,6133.062983241355,10000.0,1,0
1772328311,2026-03-01 01:25:11+00:00,1951.6370829812076,269.9961984205233,9976.916972576533,9976.547851343794,0.36912123273986336,0.0,9969.097442018076,1.9693645409890213,6133.062983241355,3843.484868102438,6133.062983241355,10000.0,1,0
1772328323,2026-03-01 01:25:23+00:00,1951.8322466895058,1477.4115091360743,9977.305327289729,9976.932083048127,0.3732442416025687,0.0,9969.594351762278,1.9681678066421742,6135.398691147776,3841.5333919003515,6135.398691147776,10000.0,1,0
1772328611,2026-03-01 01:30:11+00:00,1951.8322466895058,768.7092180355132,9977.307472524757,9976.932083048127,0.37538947662964456,0.0,9969.594351762278,1.9681678066421742,6135.398691147776,3841.5333919003515,6135.398691147776,10000.0,1,0
1772328815,2026-03-01 01:33:35+00:00,1952.8083580155944,11293.71872707043,9979.257220475194,9978.850313643978,0.40690683121681787,0.0,9972.079645947291,1.9621850323315677,6147.078982533793,3831.7713311101847,6147.078982533793,10000.0,1,0
1772328827,2026-03-01 01:33:47+00:00,1953.7849574949669,8913.199177969,9981.195442378437,9980.763661503002,0.4317808754344058,0.0,9974.566183027953,1.956203753452831,6158.762194211669,3822.001467291334,6158.762194211669,10000.0,1,0
1772328839,2026-03-01 01:33:59+00:00,1953.7849574949669,0.0500034999691943,9981.195442517981,9980.763661503002,0.43178101497905685,0.0,9974.566183027953,1.956203753452831,6158.762194211669,3822.001467291334,6158.762194211669,10000.0,1,0
1772328851,2026-03-01 01:34:11+00:00,1955.7396218901877,21076.42665492679,9985.066292348176,9984.575693398347,0.49059894983001534,0.0,9979.542988362817,1.9442456804958899,6182.137381363684,3802.4383120346624,6182.137381363684,10000.0,1,0
1772328851,2026-03-01 01:34:11+00:00,1955.7396218901877,2.9764493909063754,9985.066300654547,9984.575693398347,0.49060725620040857,0.0,9979.542988362817,1.9442456804958899,6182.137381363684,3802.4383120346624,6182.137381363684,10000.0,1,0
1772328851,2026-03-01 01:34:11+00:00,1955.7396218901877,4.232049779451644,9985.066312464918,9984.575693398347,0.4906190665718861,0.0,9979.542988362817,1.9442456804958899,6182.137381363684,3802.4383120346624,6182.137381363684,10000.0,1,0
1772328911,2026-03-01 01:35:11+00:00,1957.3047613043288,16908.339264815007,9988.149029524233,9987.611224394597,0.5378051296364861,0.0,9983.52801730443,1.9346835258888646,6200.845947555276,3786.7652768393214,6200.845947555276,10000.0,1,0
1772328935,2026-03-01 01:35:35+00:00,1957.5004917804592,498.7908226268922,9988.528981074382,9987.989783970357,0.5391971040252123,0.0,9984.026370106161,1.933488525462733,6203.185044525183,3784.8047394451746,6203.185044525183,10000.0,1,0
1772328983,2026-03-01 01:36:23+00:00,1957.5004917804592,1189.0593510486008,9988.532299379549,9987.989783970357,0.5425154091909293,0.0,9984.026370106161,1.933488525462733,6203.185044525183,3784.8047394451746,6203.185044525183,10000.0,1,0
1772328995,2026-03-01 01:36:35+00:00,1957.5004917804592,519.2032979875887,9988.533748318985,9987.989783970357,0.5439643486271738,0.0,9984.026370106161,1.933488525462733,6203.185044525183,3784.8047394451746,6203.185044525183,10000.0,1,0
1772329007,2026-03-01 01:36:47+00:00,1957.696241829637,2149.2246934798204,9988.91810967151,9988.368147486528,0.549962184981071,0.0,9984.52477274317,1.9322935847821399,6205.524258447016,3782.8438890395123,6205.524258447016,10000.0,1,0
1772329031,2026-03-01 01:37:11+00:00,1962.792619664118,52401.25299468207,9998.832877612238,9998.136679372388,0.6961982398499512,0.0,9997.500749825034,1.9012460879888617,6266.384889702574,3731.751789669814,6266.384889702574,10000.0,1,0
1772329043,2026-03-01 01:37:23+00:00,1963.5778544873922,8384.683975113649,10000.347327232897,9999.627729874977,0.7195973579200359,0.0,9999.500049995,1.8964731312302074,6275.755087760979,3723.8726421139972,6275.755087760979,10000.0,1,0
1772329067,2026-03-01 01:37:47+00:00,1965.542316187585,20030.735126370248,10004.117056599323,10003.34155951547,0.7754970838540924,0.0,10004.501800420063,1.8845449146268751,6299.188783060226,3704.1527764552425,6299.188783060226,10000.0,1,0
1772329079,2026-03-01 01:37:59+00:00,1966.3286510544608,8609.422441015833,10005.621090823472,10004.821567444433,0.7995233790383227,0.0,10006.503901430355,1.8797752976019295,6308.565542225334,3696.2560252190997,6308.565542225334,10000.0,1,0
1772329127,2026-03-01 01:38:47+00:00,1966.3286510544608,483.7228948137312,10005.62244074783,10004.821567444433,0.8008733033959424,0.0,10006.503901430355,1.8797752976019295,6308.565542225334,3696.2560252190997,6308.565542225334,10000.0,1,0
1772329163,2026-03-01 01:39:23+00:00,1966.3286510544608,0.0710429999390979,10005.622440946088,10004.821567444433,0.8008735016554771,0.0,10006.503901430355,1.8797752976019295,6308.565542225334,3696.2560252190997,6308.565542225334,10000.0,1,0
1772329343,2026-03-01 01:42:23+00:00,1966.5252839195664,1525.324885446973,10005.996206048012,10005.191075825745,0.8051302222660268,0.0,10007.0045518205,1.8785830423813192,6310.910025040339,3694.2810507854065,6310.910025040339,10000.0,1,0
1772329367,2026-03-01 01:42:47+00:00,1966.7219364479583,2933.1008511297296,10006.37370232374,10005.560386703752,0.8133156199901098,0.0,10007.505252275681,1.8773908467689997,6313.254625076553,3692.3057616271994,6313.254625076553,10000.0,1,0
1772329631,2026-03-01 01:47:11+00:00,1967.115300502467,5090.965967070811,10007.125938790834,10006.29841582396,0.8275229668749586,0.0,10008.50680340119,1.8750066343573153,6317.94417683605,3688.35423898791,6317.94417683605,10000.0,1,0
1772329655,2026-03-01 01:47:35+00:00,1970.068039819592,29772.44450563233,10012.719031971275,10011.808423112756,0.9106088585185838,0.0,10016.024824817989,1.8571326385408022,6353.1307662176905,3658.6776568950654,6353.1307662176905,10000.0,1,0
1772329691,2026-03-01 01:48:11+00:00,1972.6306654880086,27044.466284183352,10017.533799556017,10016.547717768333,0.9860817876837465,0.0,10022.549571024556,1.8416526814781256,6383.647163106363,3632.9005546619705,6383.647163106363,10000.0,1,0
1772329703,2026-03-01 01:48:23+00:00,1975.7892428146201,32860.50713451396,10023.412426468964,10022.334640940438,1.0777855285242506,0.0,10030.591680211222,1.8226142336479336,6421.233044298038,3601.1015966423997,6421.233044298038,10000.0,1,0
1772329715,2026-03-01 01:48:35+00:00,1976.7773350347102,11607.831175568786,10025.24279320174,10024.13261372575,1.1101794759909542,0.0,10033.107479160803,1.8166678413635635,6432.984799631824,3591.147814093925,6432.984799631824,10000.0,1,0
1772329727,2026-03-01 01:48:47+00:00,1977.96369799187,10968.029326475407,10027.424396869488,10026.283608939562,1.1407879299253043,0.0,10036.128098715091,1.8095341325557193,6447.090784467141,3579.1928244724213,6447.090784467141,10000.0,1,0
1772329763,2026-03-01 01:49:23+00:00,1978.359310511105,4689.161002925806,10028.152886963477,10026.999013002845,1.1538739606311437,0.0,10037.135374696114,1.8071567051369586,6451.7937198425725,3575.2052931602734,6451.7937198425725,10000.0,1,0
1772329775,2026-03-01 01:49:35+00:00,1979.5466228908783,12496.310820735993,10030.329186005438,10029.14043861926,1.1887473861773836,0.0,10040.158411591989,1.8000258490994099,6465.905347918238,3563.2350907010227,6465.905347918238,10000.0,1,0
1772329787,2026-03-01 01:49:47+00:00,1981.1308145731139,16436.56750485409,10033.219111508539,10031.98449463165,1.2346168768886043,0.0,10044.1919498479,1.7905213680058456,6484.727438323663,3547.257056307987,6484.727438323663,10000.0,1,0
1772329799,2026-03-01 01:49:59+00:00,1983.1128371343304,20656.00870911249,10036.813838476492,10035.521576924135,1.292261552355895,0.0,10049.238412289535,1.7786461113950707,6508.265640697512,3527.255936226623,6508.265640697512,10000.0,1,0
1772329811,2026-03-01 01:50:11+00:00,1987.4802694221244,46534.51115841986,10044.654782133517,10043.232656829092,1.422125304425904,0.0,10060.358408316824,1.752541436856846,6560.091129731411,3483.1415270976813,6560.091129731411,10000.0,1,0
1772329811,2026-03-01 01:50:11+00:00,1987.4802694221244,2.998208392863382,10044.654790500612,10043.232656829092,1.4221336715190933,0.0,10060.358408316824,1.752541436856846,6560.091129731411,3483.1415270976813,6560.091129731411,10000.0,1,0
1772329823,2026-03-01 01:50:23+00:00,1990.4635775851152,31599.772460201857,10049.944812270116,10048.43449318708,1.5103190830359357,0.0,10067.954261608782,1.7347592509150334,6595.459388361868,3452.975104825212,6595.459388361868,10000.0,1,0
1772329835,2026-03-01 01:50:35+00:00,1991.6581543410146,12897.363407911387,10052.048861146126,10050.502549421022,1.5463117251045255,0.0,10070.995794460252,1.727650109770631,6609.6141204481955,3440.888428972826,6609.6141204481955,10000.0,1,0
1772329847,2026-03-01 01:50:47+00:00,1998.0413489451414,70716.25243629837,10063.153143111078,10061.409483704756,1.7436594063221025,0.0,10087.24815831205,1.6897706871811768,6685.177780481318,3376.2317032234373,6685.177780481318,10000.0,1,0
1772329859,2026-03-01 01:50:59+00:00,1999.8403056219377,20601.2090181272,10066.24088410973,10064.43973295731,1.8011511524192017,0.0,10091.828513491258,1.6791280144105516,6706.451851440155,3357.9878815171546,6706.451851440155,10000.0,1,0
1772329871,2026-03-01 01:51:11+00:00,1999.8403056219377,149.09107447830243,10066.241300177844,10064.43973295731,1.8015672205340247,0.0,10091.828513491258,1.6791280144105516,6706.451851440155,3357.9878815171546,6706.451851440155,10000.0,1,0
1772329895,2026-03-01 01:51:35+00:00,1999.8403056219377,0.1254104998300045,10066.241300527827,10064.43973295731,1.801567570516815,0.0,10091.828513491258,1.6791280144105516,6706.451851440155,3357.9878815171546,6706.451851440155,10000.0,1,0
1772329955,2026-03-01 01:52:35+00:00,2000.0402896525002,1950.3377845508887,10066.582423903223,10064.775413529585,1.807010373636492,0.0,10092.337696342609,1.677945790801734,6708.816228073292,3355.959185456293,6708.816228073292,10000.0,1,0
1772329979,2026-03-01 01:52:59+00:00,2006.0491188223648,70898.85605403,10076.756216777301,10074.751349130956,2.0048676463454127,0.0,10107.636881789469,1.6425065538962997,6779.8025240273255,3294.948825103631,6779.8025240273255,10000.0,1,0
1772329991,2026-03-01 01:53:11+00:00,2012.2772082426218,65075.34737294103,10087.053547600746,10084.867074333824,2.186473266921062,0.0,10123.49432960942,1.6059418098434646,6853.266972621914,3231.60010171191,6853.266972621914,10000.0,1,0
1772330003,2026-03-01 01:53:23+00:00,2015.7008175624649,37823.32497291498,10092.622920528189,10090.330893796227,2.292026731961755,0.0,10132.21124140724,1.5859142237374522,6893.602296424702,3196.7285973715243,6893.602296424702,10000.0,1,0
1772330051,2026-03-01 01:54:11+00:00,2015.7008175624649,1115.463855463026,10092.626033450575,10090.330893796227,2.295139654349094,0.0,10132.21124140724,1.5859142237374522,6893.602296424702,3196.7285973715243,6893.602296424702,10000.0,1,0
1772330051,2026-03-01 01:54:11+00:00,2020.3420327375181,48740.815908706,10100.059770697539,10097.628610161584,2.431160535954785,0.0,10144.028320850608,1.5588451584016467,6948.228214113363,3149.4003960482214,6948.228214113363,10000.0,1,0
1772330051,2026-03-01 01:54:11+00:00,2017.9191974298903,24530.328038685657,10096.334303333619,10093.834686068254,2.4996172653650706,0.0,10137.859497335954,1.572964265351135,6919.719898144994,3174.1147879232594,6919.719898144994,10000.0,1,0
1772330063,2026-03-01 01:54:23+00:00,2015.902387644221,21326.017321408384,10093.209579704542,10090.650447972233,2.559131732308536,0.0,10132.724462531382,1.5847366604686486,6895.976030346155,3194.674417626078,6895.976030346155,10000.0,1,0
1772330063,2026-03-01 01:54:23+00:00,2015.902387644221,250.6302011562192,10093.210279137662,10090.650447972233,2.5598311654280415,0.0,10132.724462531382,1.5847366604686486,6895.976030346155,3194.674417626078,6895.976030346155,10000.0,1,0
1772330063,2026-03-01 01:54:23+00:00,2015.902387644221,942.7507042663062,10093.21291006986,10090.650447972233,2.562462097625994,0.0,10132.724462531382,1.5847366604686486,6895.976030346155,3194.674417626078,6895.976030346155,10000.0,1,0
1772330063,2026-03-01 01:54:23+00:00,2015.902387644221,100.63574090870948,10093.213190913788,10090.650447972233,2.562742941554111,0.0,10132.724462531382,1.5847366604686486,6895.976030346155,3194.674417626078,6895.976030346155,10000.0,1,0
1772330075,2026-03-01 01:54:35+00:00,2012.8809517754232,32102.52380915135,10088.487915342876,10085.835583962784,2.652331380091278,0.0,10125.031531618257,1.6024062928929166,6860.382479993562,3225.4531039692215,6860.382479993562,10000.0,1,0
1772330087,2026-03-01 01:54:47+00:00,2012.0760006425576,7279.504455075074,10087.216474341629,10084.543828065383,2.6726462762449756,0.0,10122.98203140628,1.6071204333432334,6850.895373993197,3233.648454072187,6850.895373993197,10000.0,1,0
1772330099,2026-03-01 01:54:59+00:00,2010.668110654416,15871.716591032018,10084.992310788448,10082.275371349624,2.7169394388245998,0.0,10119.397377989042,1.6153724480382532,6834.2975032493505,3247.9778681002736,6834.2975032493505,10000.0,1,0
1772330111,2026-03-01 01:55:11+00:00,2010.668110654416,195.2895238180045,10084.992855782468,10082.275371349624,2.717484432844557,0.0,10119.397377989042,1.6153724480382532,6834.2975032493505,3247.9778681002736,6834.2975032493505,10000.0,1,0
1772330111,2026-03-01 01:55:11+00:00,2010.668110654416,6.140928060571728,10084.992872919942,10082.275371349624,2.7175015703182144,0.0,10119.397377989042,1.6153724480382532,6834.2975032493505,3247.9778681002736,6834.2975032493505,10000.0,1,0
1772330111,2026-03-01 01:55:11+00:00,2010.668110654416,6.546622421112335,10084.992891189586,10082.275371349624,2.71751983996218,0.0,10119.397377989042,1.6153724480382532,6834.2975032493505,3247.9778681002736,6834.2975032493505,10000.0,1,0
1772330123,2026-03-01 01:55:23+00:00,2007.6545199235281,32431.562134075197,10080.188677282058,10077.38065075707,2.8080265249875063,0.0,10111.72442171929,1.633065064772039,6798.750192138276,3278.6304586187935,6798.750192138276,10000.0,1,0
1772330231,2026-03-01 01:57:11+00:00,2007.4537745460736,337.8161422319297,10079.861671327177,10077.052702059467,2.808969267710014,0.0,10111.213300389249,1.63424504440065,6796.381319144166,3280.6713829153005,6796.381319144166,10000.0,1,0
1772330255,2026-03-01 01:57:35+00:00,2007.4537745460736,517.065363848681,10079.863114300286,10077.052702059467,2.810412240818429,0.0,10111.213300389249,1.63424504440065,6796.381319144166,3280.6713829153005,6796.381319144166,10000.0,1,0
1772330399,2026-03-01 01:59:59+00:00,2007.4537745460736,340.5484719996572,10079.864064668114,10077.052702059467,2.8113626086472654,0.0,10111.213300389249,1.63424504440065,6796.381319144166,3280.6713829153005,6796.381319144166,10000.0,1,0
1772330411,2026-03-01 02:00:11+00:00,2008.6585479690198,12879.648889527289,10081.86463793952,10079.01733212467,2.847305814850597,0.0,10114.28079515371,1.6271660514883504,6810.596333837596,3268.420998287073,6810.596333837596,10000.0,1,0
1772330459,2026-03-01 02:00:59+00:00,2013.484876449397,50995.272048505394,10089.791867349859,10086.802249147897,2.9896182019627053,0.0,10126.569194833814,1.5988713062036266,6867.499054718002,3219.303194429895,6867.499054718002,10000.0,1,0
1772330459,2026-03-01 02:00:59+00:00,2013.484876449397,0.970207489039198,10089.791870057416,10086.802249147897,2.989620909518489,0.0,10126.569194833814,1.5988713062036266,6867.499054718002,3219.303194429895,6867.499054718002,10000.0,1,0
1772330471,2026-03-01 02:01:11+00:00,2016.9105404484415,36837.825883721496,10095.337560989909,10092.245136845366,3.0924241445428278,0.0,10135.291338086421,1.5788497271719908,6907.846480328032,3184.398656517334,6907.846480328032,10000.0,1,0
1772330507,2026-03-01 02:01:47+00:00,2018.322801448568,15172.333310772954,10097.603831286984,10094.469065747155,3.134765539828706,0.0,10138.887120614017,1.5706104925536308,6924.470096431796,3169.9989693153593,6924.470096431796,10000.0,1,0
1772330543,2026-03-01 02:02:23+00:00,2020.5440669407917,23868.388865227236,10101.144806378028,10097.943431380902,3.2013749971270147,0.0,10144.542723682694,1.5576689484846131,6950.604679262415,3147.338752118487,6950.604679262415,10000.0,1,0
1772330555,2026-03-01 02:02:35+00:00,2024.7914553124408,44233.72269542202,10107.831819506497,10104.507001562313,3.3248179441840064,0.0,10155.357073787469,1.5329821199059295,7000.537904030037,3103.9690975322774,7000.537904030037,10000.0,1,0
1772330567,2026-03-01 02:02:47+00:00,2024.993934457972,3058.5861893592883,10108.150633054562,10104.817279521012,3.3333535335496602,0.0,10155.872609494847,1.531807203043839,7002.916984598207,3101.900294922805,7002.916984598207,10000.0,1,0
1772330579,2026-03-01 02:02:59+00:00,2026.411855531701,14507.948717875242,10110.35727142539,10106.983430593093,3.373840832297219,0.0,10159.482803235214,1.523584429605005,7019.5738795380075,3087.409551055086,7019.5738795380075,10000.0,1,0
1772330591,2026-03-01 02:03:11+00:00,2029.25067690205,30575.153953503275,10114.744442575287,10111.285275731958,3.4591668433302516,0.0,10166.710776167662,1.507147513690347,7052.90516338458,3058.380112347378,7052.90516338458,10000.0,1,0
1772330603,2026-03-01 02:03:23+00:00,2031.077733211988,19424.77303057898,10117.542645120842,10114.029269608589,3.5133755122527974,0.0,10171.36267631616,1.4965869987530676,7074.344740626675,3039.684528981913,7074.344740626675,10000.0,1,0
1772330603,2026-03-01 02:03:23+00:00,2031.077733211988,0.1120494998542129,10117.542645433537,10114.029269608589,3.513375824949076,0.0,10171.36267631616,1.4965869987530676,7074.344740626675,3039.684528981913,7074.344740626675,10000.0,1,0
1772330627,2026-03-01 02:03:47+00:00,2032.9064345304987,19511.874308410886,10120.324253952378,10116.756426385173,3.5678275672051063,0.0,10176.018764849869,1.4860312347409326,7095.793967367029,3020.962459018144,7095.793967367029,10000.0,1,0
1772330627,2026-03-01 02:03:47+00:00,2033.1097251739518,451.0890842960873,10120.627489862356,10117.058403441892,3.569086420463607,0.0,10176.536366726352,1.484858665247046,7098.177810619309,3018.8805928225825,7098.177810619309,10000.0,1,0
1772330639,2026-03-01 02:03:59+00:00,2040.6457874785635,81265.6177960208,10131.880792880977,10128.08491868992,3.7958741910571536,0.0,10195.72406727134,1.4415147819851986,7186.463851243744,2941.6210674461754,7186.463851243744,10000.0,1,0
1772330663,2026-03-01 02:04:23+00:00,2040.8498520573114,1254.1894107490346,10132.178335635348,10128.378961380819,3.7993742545290115,0.0,10196.243639678067,1.4403444381470283,7188.852227876884,2939.526733503934,7188.852227876884,10000.0,1,0
1772330675,2026-03-01 02:04:35+00:00,2040.8498520573114,19.8719502907127,10132.178391091953,10128.378961380819,3.799429711134474,0.0,10196.243639678067,1.4403444381470283,7188.852227876884,2939.526733503934,7188.852227876884,10000.0,1,0
1772330675,2026-03-01 02:04:35+00:00,2040.8498520573114,29.172751106633093,10132.178472504282,10128.378961380819,3.7995111234631436,0.0,10196.243639678067,1.4403444381470283,7188.852227876884,2939.526733503934,7188.852227876884,10000.0,1,0
1772330819,2026-03-01 02:06:59+00:00,2040.8498520573114,859.4250633611751,10132.180870899807,10128.378961380819,3.801909518988803,0.0,10196.243639678067,1.4403444381470283,7188.852227876884,2939.526733503934,7188.852227876884,10000.0,1,0
1772330831,2026-03-01 02:07:11+00:00,2043.5045493116986,29657.983903650776,10136.067121391661,10132.182445405964,3.8846759856966653,0.0,10203.002810966182,1.4251352918512619,7219.911993123254,2912.270452282709,7219.911993123254,10000.0,1,0
1772330831,2026-03-01 02:07:11+00:00,2043.9132706566068,3647.758890052114,10136.659306375323,10132.764450597375,3.8948557779479733,0.0,10204.043463558404,1.4227963004729638,7224.69221061956,2908.0722399778156,7224.69221061956,10000.0,1,0
1772330855,2026-03-01 02:07:35+00:00,2043.9132706566068,262.5157846951451,10136.660038977512,10132.764450597375,3.8955883801378204,0.0,10204.043463558404,1.4227963004729638,7224.69221061956,2908.0722399778156,7224.69221061956,10000.0,1,0
1772330891,2026-03-01 02:08:11+00:00,2044.1176619836724,1104.0768948482728,10136.95380783492,10133.05513830996,3.8986695249606527,0.0,10204.563867904759,1.421626892488683,7227.08249862288,2905.97263968708,7227.08249862288,10000.0,1,0
1772330939,2026-03-01 02:08:59+00:00,2042.278875603657,18312.21709312169,10134.381167459627,10130.431394073012,3.949773386615876,0.0,10199.882101618892,1.4321536694745394,7205.574208286898,2924.857185786114,7205.574208286898,10000.0,1,0
1772330951,2026-03-01 02:09:11+00:00,2042.0746681368432,2821.8962501530546,10134.096466594325,10130.138818148405,3.957648445918629,0.0,10199.362165402352,1.4333236037845132,7203.184995617442,2926.953822530964,7203.184995617442,10000.0,1,0
1772330963,2026-03-01 02:09:23+00:00,2039.421828427441,27416.020369657457,10130.35042442919,10126.316266158985,4.034158270206045,0.0,10192.607723642133,1.4485380739469225,7172.136098843388,2954.180167315596,7172.136098843388,10000.0,1,0
1772330975,2026-03-01 02:09:35+00:00,2039.421828427441,0.572360996203776,10130.350426026478,10126.316266158985,4.034159867492546,0.0,10192.607723642133,1.4485380739469225,7172.136098843388,2954.180167315596,7172.136098843388,10000.0,1,0
1772330999,2026-03-01 02:09:59+00:00,2039.421828427441,0.508892496999013,10130.350427446643,10126.316266158985,4.034161287657654,0.0,10192.607723642133,1.4485380739469225,7172.136098843388,2954.180167315596,7172.136098843388,10000.0,1,0
1772330999,2026-03-01 02:09:59+00:00,2039.421828427441,852.9513233303061,10130.352807775917,10126.316266158985,4.036541616932064,0.0,10192.607723642133,1.4485380739469225,7172.136098843388,2954.180167315596,7172.136098843388,10000.0,1,0
1772331131,2026-03-01 02:12:11+00:00,2039.6257706102838,1754.9638161548037,10130.653003986059,10126.611564795687,4.041439190372496,0.0,10193.126984414499,1.44736737897049,7174.523759106815,2952.0878056888723,7174.523759106815,10000.0,1,0
1772331167,2026-03-01 02:12:47+00:00,2041.053937042517,16816.120229535845,10132.761162530342,10128.672794632352,4.088367897989805,0.0,10196.763264042034,1.4391741528216662,7191.24072392586,2937.432070706491,7191.24072392586,10000.0,1,0
1772331179,2026-03-01 02:12:59+00:00,2042.278875603657,11151.690022306477,10134.550882966412,10130.431394073012,4.119488893400893,0.0,10199.882101618892,1.4321536694745394,7205.574208286898,2924.857185786114,7205.574208286898,10000.0,1,0
1772331239,2026-03-01 02:13:59+00:00,2042.4831034912174,2049.8146809626837,10134.848969634433,10130.72376032797,4.125209306464045,0.0,10200.402089829055,1.4309837936568968,7207.963540413996,2922.760219913974,7207.963540413996,10000.0,1,0
1772331323,2026-03-01 02:15:23+00:00,2046.5719527455167,43846.38018516357,10140.77457538439,10136.52700408671,4.247571297678455,0.0,10210.81278070366,1.4075985561905313,7255.775278262085,2880.7517258246257,7255.775278262085,10000.0,1,0
1772331335,2026-03-01 02:15:35+00:00,2047.1859857305456,6201.671276524683,10141.6551179075,10137.390239620212,4.264878287287361,0.0,10212.376180867464,1.4040927870095283,7262.9511633889615,2874.43907623125,7262.9511633889615,10000.0,1,0
1772331407,2026-03-01 02:16:47+00:00,2046.5719527455167,4989.539641060882,10140.80580667067,10136.52700408671,4.27880258396009,0.0,10210.81278070366,1.4075985561905313,7255.775278262085,2880.7517258246257,7255.775278262085,10000.0,1,0
1772331419,2026-03-01 02:16:59+00:00,2046.3673160139153,3377.724380989586,10140.52706693314,10136.238838141606,4.288228791534944,0.0,10210.291751528508,1.4087672627755334,7253.383555727367,2882.8552824142384,7253.383555727367,10000.0,1,0
