event_type,id,timestamp,block_number,tx_hash,log_index,pool,fee_tier,gas_used,gas_price_wei,sender,recipient,origin,owner,token0,token0_symbol,token0_decimals,token1,token1_symbol,token1_decimals,amount0,amount1,amount_usd,liquidity_amount,sqrt_price_x96,tick,tick_lower,tick_upper,datetime_utc
burn,0x8a57d9279cc2e30f994447278357661d9e65ae781ef14583c1199fe50de25578#11185487,1775052575,24785250,0x8a57d9279cc2e30f994447278357661d9e65ae781ef14583c1199fe50de25578,203,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,2296581927.0,,,0xe20bc6122ec3fbfab73b15540495ce1bfc82a601,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,16469.024527,5.194955216237556,27466.105156432153,5952611853312457.0,,,198920,200980,2026-04-01T14:09:35+00:00
burn,0x955503280f4667f821e954f6ecb1a9ceff17193fd12bce75cacf8f2434162b50#11185497,1775052659,24785257,0x955503280f4667f821e954f6ecb1a9ceff17193fd12bce75cacf8f2434162b50,421,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,313775707.0,,,0xacbc9960c499f8f5127696dcf0e0520cce2e9835,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0.0,86.64250235804731,183411.51072660976,6.671995576527649e+17,,,199600,199720,2026-04-01T14:10:59+00:00
burn,0xf5e9034ef62684722804d5b702611b0068e08178ad56325b91e60d4486c8a1c0#11185537,1775053343,24785314,0xf5e9034ef62684722804d5b702611b0068e08178ad56325b91e60d4486c8a1c0,376,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,1259370101.0,,,0xb3acb846ed1f32550163e426e48f098058301c42,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0.0,0.0,0.0,0.0,,,198770,200420,2026-04-01T14:22:23+00:00
burn,0xb62eb0443f1d9bb17e238eb699da94580a43cc1c772ce6c0973296e325514f06#11185540,1775053391,24785318,0xb62eb0443f1d9bb17e238eb699da94580a43cc1c772ce6c0973296e325514f06,421,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,468452807.0,,,0x0ec662f77a16c8178656b109e0f1c809a6b4ef1f,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,233.357398,0.12513598372090387,498.649725269442,91892957729686.0,,,198410,200840,2026-04-01T14:23:11+00:00
burn,0x04f9bf440b8b95fea5c508f5ed95047b0f9716f81ed24130e9435aeca1f70994#11185548,1775053475,24785325,0x04f9bf440b8b95fea5c508f5ed95047b0f9716f81ed24130e9435aeca1f70994,732,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,480401180.0,,,0x0ec662f77a16c8178656b109e0f1c809a6b4ef1f,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0.0,0.0,0.0,0.0,,,198410,200840,2026-04-01T14:24:35+00:00
burn,0x71480285a979fa4fee914aca53764e45dd59ecfeb301ac3978175960aa256678#11185561,1775053583,24785334,0x71480285a979fa4fee914aca53764e45dd59ecfeb301ac3978175960aa256678,605,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,459533434.0,,,0x5f488f12c1e9a61f75c94be7a46044c2f9d74afc,0xaceffc3d113a13193d8862b57263a2cd6935466a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,17.782933,0.006382539180707615,31.314122213446577,48751509505531.0,,,199600,199880,2026-04-01T14:26:23+00:00
burn,0x3cf04176b7a8b4eb4e36acc73895b5361334beb8289132f5dd899e24a4fb5e80#11185563,1775053655,24785340,0x3cf04176b7a8b4eb4e36acc73895b5361334beb8289132f5dd899e24a4fb5e80,57,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,815311685.0,,,0x9ef7e045bbae3c06ff38babeeb55d0d6d335df82,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,39499.999999,0.0,39499.999999,1.6544333180587604e+16,,,199820,200890,2026-04-01T14:27:35+00:00
burn,0xe9c51e868c222b0f81d0f8be9f591914f495e967432043761731b959b258fab4#11185571,1775053727,24785346,0xe9c51e868c222b0f81d0f8be9f591914f495e967432043761731b959b258fab4,450,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,515739653.0,,,0x0ec662f77a16c8178656b109e0f1c809a6b4ef1f,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,232.160134,0.1256996536568771,498.6474597397435,91892957729686.0,,,198410,200840,2026-04-01T14:28:47+00:00
burn,0x84bcf61c45573181620d133140b5498317613607eb6de669c3c62c425912daeb#11185607,1775054123,24785379,0x84bcf61c45573181620d133140b5498317613607eb6de669c3c62c425912daeb,175,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,475872705.0,,,0x5f488f12c1e9a61f75c94be7a46044c2f9d74afc,0xaceffc3d113a13193d8862b57263a2cd6935466a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,10.132216,0.009106087217077584,29.45648983042682,45833698741409.0,,,199560,199840,2026-04-01T14:35:23+00:00
burn,0xfd5aa7efcc96490617b31581688f852594a4a8c9016c8251369073f39ce42965#11185654,1775054747,24785431,0xfd5aa7efcc96490617b31581688f852594a4a8c9016c8251369073f39ce42965,230,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,500.0,0.0,456408069.0,,,0x5f488f12c1e9a61f75c94be7a46044c2f9d74afc,0xaceffc3d113a13193d8862b57263a2cd6935466a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,16.753512,0.006333108969798545,30.18869023231952,46986038248722.0,,,199600,199880,2026-04-01T14:45:47+00:00
