param,value,equity_end,profit_factor,trades,max_dd,monotonicity,elapsed_sec,daily_return,monthly_return,backtest_days
min-mom,0.019,84.395625,0.884819,86,-0.321361,-0.06111,7.677236,-0.034737257789140275,-0.6537687205242079,4.798611111111111
min-mom,0.02,84.395625,0.884819,86,-0.321361,-0.06111,8.413213,-0.034737257789140275,-0.6537687205242079,4.798611111111111
min-mom,0.020999999999999998,84.395625,0.884819,86,-0.321361,-0.06111,8.930729,-0.034737257789140275,-0.6537687205242079,4.798611111111111
min-mom,0.022,101.947273,1.014631,88,-0.281451,0.007262,7.801159,0.0040270753382942726,0.12813931452053473,4.798611111111111
min-mom,0.023,101.947273,1.014631,88,-0.281451,0.007262,8.605196,0.0040270753382942726,0.12813931452053473,4.798611111111111
min-mom,0.024,101.947273,1.014631,88,-0.281451,0.007262,7.6956,0.0040270753382942726,0.12813931452053473,4.798611111111111
