param,value,equity_end,profit_factor,trades,max_dd,monotonicity,elapsed_sec,daily_return,monthly_return,backtest_days
position_notional,70.0,107.971675,1.094989,80,-0.205432,0.045341,8.569178,0.016111948542146814,0.6152760320995432,4.798611111111111
position_notional,80.0,109.110486,1.094989,80,-0.226303,0.045341,7.912618,0.01833608984436741,0.7247814125607883,4.798611111111111
position_notional,90.0,110.249296,1.094989,80,-0.245719,0.045341,8.984663,0.020541928214027783,0.840456523184739,4.798611111111111
position_notional,100.0,111.388107,1.094989,80,-0.263827,0.045341,7.924202,0.022729804838855783,0.9625800325162615,4.798611111111111
position_notional,110.0,112.526918,1.094989,80,-0.280756,0.045341,8.263724,0.0249000454991255,1.0914398191515913,4.798611111111111
position_notional,120.0,113.665728,1.094989,80,-0.296617,0.045341,8.214906,0.027052966814754553,1.227333472500963,4.798611111111111
position_notional,130.0,114.804539,1.094989,80,-0.311507,0.045341,7.870852,0.02918888219607796,1.3705689029395987,4.798611111111111
