param,value,equity_end,profit_factor,trades,max_dd,monotonicity,elapsed_sec,daily_return,monthly_return,backtest_days
min-atr,0,128.294761,1.304993,2883,-5.847,6.968,2.900974,,,
min-atr,0.020,145.673388,1.650455,1512,-2.327,11.145,2.382708,,,
min-atr,0.022,145.297673,1.725975,1308,-2.299,11.661,2.575347,,,
min-atr,0.024,140.488169,1.733976,1100,-2.283,11.184,2.760852,,,
min-atr,0,103.657219,1.026365,4924,-25.891,0.636,10.382213,,,
min-atr,0.020,155.11182,1.646841,1856,-2.252,10.813,7.270617,,,
min-atr,0.022,151.665681,1.688493,1573,-2.232,10.94,7.658238,,,
min-atr,0.024,146.465933,1.71508,1302,-2.22,10.779,6.765843,,,
