realized_pnl,equity_end_realized,return_pct,trades,win_rate_pct,mdd_realized_pct,mdd_mtm_pct,max_gross_notional,symbol,bars
5.95908719331857,105.95908719331857,5.95908719331857,11,100.0,0.0,-41.23032631672528,45.0,LOL/USDT:USDT,2000
5.8844305398656,105.8844305398656,5.8844305398656,58,100.0,0.0,-8.284299954668198,44.99999999999999,STO/USDT:USDT,2000
5.730227407374676,105.73022740737467,5.730227407374676,97,100.0,0.0,-3.9982735155924978,45.0,KITE/USDT:USDT,2000
5.564561644530605,105.5645616445306,5.564561644530605,22,100.0,0.0,-25.335300257990585,45.0,JELLYBEAN/USDT:USDT,2000
5.537139724182494,105.5371397241825,5.537139724182494,58,100.0,0.0,-2.7676229126066603,5.0,IDOL/USDT:USDT,2000
5.505289471253278,105.50528947125328,5.505289471253278,50,100.0,0.0,-5.522932937387707,27.500000000000004,KOMA/USDT:USDT,2000
5.284835330625383,105.28483533062538,5.284835330625383,70,100.0,0.0,-1.8732512367237386,12.5,LYN/USDT:USDT,2000
5.0936619524674835,105.09366195246749,5.0936619524674835,38,100.0,0.0,-18.66212332712542,45.0,REDSTONE/USDT:USDT,2000
4.761521654954985,104.76152165495499,4.761521654954985,32,100.0,0.0,-6.41100186324624,50.0,PRL/USDT:USDT,2000
4.567678910752611,104.5676789107526,4.567678910752611,36,100.0,0.0,-1.975205677816569,12.500000000000002,SUP/USDT:USDT,2000
4.450729199173125,104.45072919917313,4.450729199173125,37,100.0,0.0,-9.076527675856383,45.0,KERNEL/USDT:USDT,2000
4.281650755983434,104.28165075598343,4.281650755983434,40,100.0,0.0,-4.466746465803422,5.0,DEGO/USDT:USDT,2000
4.265752585434564,104.26575258543457,4.265752585434564,26,100.0,0.0,-30.442954219917524,45.0,HODL/USDT:USDT,2000
4.246526882410818,104.24652688241082,4.246526882410818,64,100.0,0.0,-8.181714859394782,45.0,BR/USDT:USDT,2000
4.114263743365489,104.11426374336548,4.114263743365489,40,100.0,0.0,-15.357883165102423,17.5,CYS/USDT:USDT,2000
3.966645137641066,103.96664513764107,3.966645137641066,30,100.0,0.0,-29.43585486057533,45.0,AKE/USDT:USDT,2000
3.960374999196564,103.96037499919656,3.9603749991965644,48,100.0,0.0,-2.124789038630352,45.0,LISTA/USDT:USDT,2000
3.895854539891902,103.8958545398919,3.895854539891902,53,100.0,0.0,-3.541597020271356,27.5,ICNT/USDT:USDT,2000
3.8760727785925493,103.87607277859254,3.8760727785925493,27,100.0,0.0,-7.028440069651411,45.0,AIA/USDT:USDT,2000
3.8572268448477662,103.85722684484777,3.8572268448477667,19,100.0,0.0,-25.43747037201153,50.0,DISTORTED/USDT:USDT,2000
3.773482914415345,103.77348291441534,3.7734829144153452,54,100.0,0.0,-5.854934669525987,12.5,GUA/USDT:USDT,2000
3.7638004570180716,103.76380045701808,3.7638004570180716,36,100.0,0.0,-2.9118656918708345,45.0,TA/USDT:USDT,2000
3.7594488384431695,103.75944883844316,3.75944883844317,42,100.0,0.0,-1.9385102231133673,45.00000000000001,NCCOHEATINGOIL2USD/USDT:USDT,960
3.5881234692447044,103.5881234692447,3.5881234692447044,28,100.0,0.0,-14.436042392640536,50.0,WHATTHEDOGDOING/USDT:USDT,2000
