symbol,side,entry_time,exit_time,entry,exit,tp,sl,action,reason,gross_return,net_return,notional,fees_paid,realized_pnl
NAORIS/USDT:USDT,LONG,2025-09-09T21:30:00+00:00,2025-09-09T22:12:00+00:00,0.03585,0.03858,0.04129545537979019,0.03585,TP_PARTIAL,TP50,0.07615062761506285,0.07095062761506285,2.25,0.0045000000000000005,0.15963891213389142
NAORIS/USDT:USDT,LONG,2025-09-09T21:30:00+00:00,2025-09-09T22:33:00+00:00,0.03585,0.03585,0.04129545537979019,0.03585,SL,SL,0.0,-0.0052,2.25,0.0045000000000000005,-0.011699999999999999
BID/USDT:USDT,LONG,2025-09-09T22:30:00+00:00,2025-09-09T22:33:00+00:00,0.14737,0.14621340710560946,0.15954466204621615,0.14621340710560946,SL,SL,-0.007848224838098295,-0.013048224838098295,4.5,0.009000000000000001,-0.058717011771442326
BID/USDT:USDT,LONG,2025-09-09T22:33:00+00:00,2025-09-09T22:42:00+00:00,0.14548,0.15321,0.15855075761434356,0.14548,TP_PARTIAL,TP50,0.053134451470992675,0.04793445147099267,2.25,0.0045000000000000005,0.10785251580973351
NAORIS/USDT:USDT,LONG,2025-09-09T22:33:00+00:00,2025-09-09T22:42:00+00:00,0.0357,0.03531633652010047,0.03973856294631081,0.03531633652010047,SL,SL,-0.010746876187661882,-0.01594687618766188,4.5,0.009000000000000001,-0.07176094284447847
NAORIS/USDT:USDT,SHORT,2025-09-09T22:45:00+00:00,2025-09-09T22:48:00+00:00,0.03133,0.03177288615288969,0.026668040495897976,0.03177288615288969,SL,SL,-0.014136168301617954,-0.019336168301617954,4.5,0.009000000000000001,-0.08701275735728078
BID/USDT:USDT,LONG,2025-09-09T22:33:00+00:00,2025-09-09T22:51:00+00:00,0.14548,0.15855075761434356,0.15855075761434356,0.14548,TP,TP,0.0898457355948829,0.0846457355948829,2.25,0.0045000000000000005,0.19045290508848653
BID/USDT:USDT,LONG,2025-09-09T22:51:00+00:00,2025-09-09T23:18:00+00:00,0.1593,0.15785209153019195,0.17454114178745303,0.15785209153019195,SL,SL,-0.009089193156359393,-0.014289193156359393,4.5,0.009000000000000001,-0.06430136920361727
BID/USDT:USDT,LONG,2025-09-09T23:18:00+00:00,2025-09-09T23:33:00+00:00,0.15318,0.1511816580554083,0.174215178364123,0.1511816580554083,SL,SL,-0.013045710566599407,-0.018245710566599405,4.5,0.009000000000000001,-0.08210569754969732
NAORIS/USDT:USDT,LONG,2025-09-09T23:21:00+00:00,2025-09-09T23:33:00+00:00,0.03629,0.035864765923872506,0.04076614816976311,0.035864765923872506,SL,SL,-0.011717665365872048,-0.016917665365872046,4.5,0.009000000000000001,-0.07612949414642421
BID/USDT:USDT,LONG,2025-09-09T23:33:00+00:00,2025-09-09T23:48:00+00:00,0.143,0.14091279807551674,0.1649705465735079,0.14091279807551674,SL,SL,-0.014595817653729026,-0.01979581765372903,4.5,0.009000000000000001,-0.08908117944178064
NAORIS/USDT:USDT,SHORT,2025-09-09T23:48:00+00:00,2025-09-09T23:54:00+00:00,0.03506,0.03457,0.03101917915272904,0.03544387798049074,EXIT,heat<0.85,0.013976041072447357,0.008776041072447357,4.5,0.009000000000000001,0.039492184826013105
BID/USDT:USDT,LONG,2025-09-09T23:48:00+00:00,2025-09-10T00:00:00+00:00,0.1378,0.13584674728619928,0.15836055488211287,0.13584674728619928,SL,SL,-0.014174547995651156,-0.019374547995651158,4.5,0.009000000000000001,-0.08718546598043021
BID/USDT:USDT,LONG,2025-09-10T00:00:00+00:00,2025-09-10T00:09:00+00:00,0.13263,0.14357,0.15238251582642717,0.13263,TP_PARTIAL,TP50,0.08248510894970976,0.07728510894970976,2.25,0.0045000000000000005,0.17389149513684696
NAORIS/USDT:USDT,LONG,2025-09-10T00:00:00+00:00,2025-09-10T00:15:00+00:00,0.03436,0.03402293565699719,0.037908045715819086,0.03402293565699719,SL,SL,-0.009809788795192424,-0.015009788795192424,4.5,0.009000000000000001,-0.0675440495783659
PROMPT/USDT:USDT,LONG,2025-09-10T00:09:00+00:00,2025-09-10T00:18:00+00:00,0.22656,0.22475499967995502,0.24556000336889458,0.22475499967995502,SL,SL,-0.0079669858759048,-0.0131669858759048,4.5,0.009000000000000001,-0.059251436441571596
BID/USDT:USDT,LONG,2025-09-10T00:00:00+00:00,2025-09-10T00:24:00+00:00,0.13263,0.13263,0.15238251582642717,0.13263,SL,SL,0.0,-0.0052,2.25,0.0045000000000000005,-0.011699999999999999
PROMPT/USDT:USDT,LONG,2025-09-10T00:18:00+00:00,2025-09-10T00:24:00+00:00,0.22419,0.22223850032684445,0.24473210182269,0.22223850032684445,SL,SL,-0.008704668687968039,-0.013904668687968039,4.5,0.009000000000000001,-0.06257100909585617
PROMPT/USDT:USDT,LONG,2025-09-10T00:24:00+00:00,2025-09-10T00:27:00+00:00,0.21861,0.2166335854859016,0.23941436330629906,0.2166335854859016,SL,SL,-0.009040823906035462,-0.014240823906035462,4.5,0.009000000000000001,-0.06408370757715957
PROMPT/USDT:USDT,LONG,2025-09-10T00:27:00+00:00,2025-09-10T00:51:00+00:00,0.21636,0.21440071509405148,0.2369840516415634,0.21440071509405148,SL,SL,-0.009055670669016991,-0.014255670669016991,4.5,0.009000000000000001,-0.06415051801057646
PROMPT/USDT:USDT,LONG,2025-09-10T00:51:00+00:00,2025-09-10T01:21:00+00:00,0.2139,0.2121056892816183,0.23278748124612314,0.2121056892816183,SL,SL,-0.008388549408049128,-0.013588549408049128,4.5,0.009000000000000001,-0.061148472336221074
KAITO/USDC:USDC,LONG,2025-09-10T00:33:00+00:00,2025-09-10T01:24:00+00:00,1.3818,1.4002,1.4987923800838334,1.3706857238920358,EXIT,heat<0.85,0.01331596468374582,0.00811596468374582,4.5,0.009000000000000001,0.03652184107685619
PROMPT/USDT:USDT,LONG,2025-09-10T01:24:00+00:00,2025-09-10T01:36:00+00:00,0.20977,0.2081657059090332,0.22665730622070346,0.2081657059090332,SL,SL,-0.007647871911936041,-0.01284787191193604,4.5,0.009000000000000001,-0.05781542360371218
PRCL/USDT:USDT,LONG,2025-09-10T01:45:00+00:00,2025-09-10T01:51:00+00:00,0.09692,0.09617612033033944,0.1047503123122165,0.09617612033033944,SL,SL,-0.0076751926295972545,-0.012875192629597255,4.5,0.009000000000000001,-0.05793836683318765
BID/USDT:USDT,LONG,2025-09-10T00:24:00+00:00,2025-09-10T02:12:00+00:00,0.12959,0.13285,0.14940191508861234,0.12770786806658183,EXIT,heat<0.85,0.02515626205725739,0.01995626205725739,4.5,0.009000000000000001,0.08980317925765825
GORK/USDT:USDT,LONG,2025-09-10T01:51:00+00:00,2025-09-10T02:33:00+00:00,0.01289,0.013,0.01402199819325766,0.012782460171640522,EXIT,heat<0.85,0.008533747090767959,0.003333747090767959,4.5,0.009000000000000001,0.015001861908455816
PRCL/USDT:USDT,LONG,2025-09-10T02:12:00+00:00,2025-09-10T02:48:00+00:00,0.09883,0.10406,0.10772485299509857,0.09883,TP_PARTIAL,TP50,0.05291915410300514,0.04771915410300514,2.25,0.0045000000000000005,0.10736809673176156
BAKE/USDT:USDT,LONG,2025-09-10T02:51:00+00:00,2025-09-10T03:00:00+00:00,0.0423,0.04569461727129043,0.04569461727129043,0.04197751135922741,TP,TP,0.08025099932128676,0.07505099932128677,4.5,0.009000000000000001,0.33772949694579046
BAKE/USDT:USDT,LONG,2025-09-10T03:00:00+00:00,2025-09-10T03:09:00+00:00,0.0457,0.04530529389804031,0.04985480107325986,0.04530529389804031,SL,SL,-0.008636895010058761,-0.013836895010058761,4.5,0.009000000000000001,-0.062266027545264425
BAKE/USDT:USDT,LONG,2025-09-10T03:09:00+00:00,2025-09-10T03:12:00+00:00,0.0427,0.04216517153571231,0.04832977330829152,0.04216517153571231,SL,SL,-0.012525256774887417,-0.01772525677488742,4.5,0.009000000000000001,-0.07976365548699339
BAKE/USDT:USDT,LONG,2025-09-10T03:12:00+00:00,2025-09-10T03:15:00+00:00,0.0421,0.04153551642601857,0.04804193235769926,0.04153551642601857,SL,SL,-0.01340816090217172,-0.018608160902171718,4.5,0.009000000000000001,-0.08373672405977273
PRCL/USDT:USDT,LONG,2025-09-10T02:12:00+00:00,2025-09-10T03:27:00+00:00,0.09883,0.0999,0.10772485299509857,0.09883,EXIT,heat<0.85,0.010826672063138738,0.005626672063138738,2.25,0.0045000000000000005,0.01266001214206216
