param,value,equity_end,profit_factor,trades,max_dd,monotonicity,elapsed_sec,daily_return,monthly_return,backtest_days
adx_threshold,0,128.294761,1.304993,2883,-5.847,6.968,3.472871,,,
adx_threshold,15,128.294761,1.304993,2883,-5.847,6.968,3.666703,,,
adx_threshold,20,128.294761,1.304993,2883,-5.847,6.968,3.457735,,,
adx_threshold,25,128.294761,1.304993,2883,-5.847,6.968,3.965428,,,
adx_threshold,0,103.657219,1.026365,4924,-25.891,0.636,10.947828,,,
adx_threshold,15,103.657219,1.026365,4924,-25.891,0.636,10.67252,,,
adx_threshold,20,103.657219,1.026365,4924,-25.891,0.636,10.054911,,,
adx_threshold,25,103.657219,1.026365,4924,-25.891,0.636,12.329984,,,
