symbol,side,entry_time,exit_time,entry,exit,tp,sl,reason,gross_return,net_return,notional,fees_paid,realized_pnl
XNY/USDT:USDT,LONG,2025-09-08T10:00:00+00:00,2025-09-08T10:30:00+00:00,0.01028,0.01098039106222164,0.01098039106222164,0.010102339828119387,TP,0.06813142628615185,0.06553142628615184,2.2,0.0044,0.14416913782953406
XNY/USDT:USDT,LONG,2025-09-08T10:30:00+00:00,2025-09-08T10:35:00+00:00,0.011103,0.010869559255516557,0.01202329524267511,0.010869559255516557,SL,-0.021025015264653096,-0.023625015264653097,2.2,0.0044,-0.05197503358223682
ARKM/USDT:USDT,LONG,2025-09-08T10:00:00+00:00,2025-09-08T10:40:00+00:00,0.5548,0.5493491713215505,0.5762888438285025,0.5493491713215505,SL,-0.009824853421862801,-0.012424853421862801,2.2,0.0044,-0.027334677528098164
GPS/USDT:USDT,LONG,2025-09-08T10:30:00+00:00,2025-09-08T10:40:00+00:00,0.01631,0.015955102896315777,0.017709113581832036,0.015955102896315777,SL,-0.02175947907322037,-0.02435947907322037,2.2,0.0044,-0.05359085396108482
SHELL/USDT:USDT,LONG,2025-09-08T09:55:00+00:00,2025-09-08T10:45:00+00:00,0.1275,0.126562900245535,0.13119433557048713,0.126562900245535,SL,-0.0073498019958040395,-0.00994980199580404,2.2,0.0044,-0.02188956439076889
GORK/USDT:USDT,LONG,2025-09-08T10:00:00+00:00,2025-09-08T10:45:00+00:00,0.01097,0.01087698041344781,0.011336711831599981,0.01087698041344781,SL,-0.008479451827911598,-0.011079451827911597,2.2,0.0044,-0.024374794021405518
MYX/USDT:USDT,LONG,2025-09-08T10:30:00+00:00,2025-09-08T10:45:00+00:00,5.25123,5.90183349451185,5.90183349451185,5.086198869684798,TP,0.12389544821153338,0.12129544821153337,2.2,0.0044,0.26684998606537347
BTR/USDT:USDT,LONG,2025-09-08T10:05:00+00:00,2025-09-08T10:50:00+00:00,0.08144,0.07941120364305738,0.08943813948410068,0.07941120364305738,SL,-0.0249115466225763,-0.0275115466225763,2.2,0.0044,-0.06052540256966787
XNY/USDT:USDT,LONG,2025-09-08T10:35:00+00:00,2025-09-08T10:50:00+00:00,0.01031,0.009992873594408232,0.011560209868198317,0.009992873594408232,SL,-0.030759108204827128,-0.03335910820482713,2.2,0.0044,-0.0733900380506197
MYX/USDT:USDT,LONG,2025-09-08T10:45:00+00:00,2025-09-08T10:50:00+00:00,7.05961,6.668858363956816,8.60007318055486,6.668858363956816,SL,-0.05535031482520765,-0.057950314825207655,2.2,0.0044,-0.12749069261545684
1000CHEEMS/USDT:USDT,LONG,2025-09-08T04:40:00+00:00,2025-09-08T11:00:00+00:00,0.0011743,0.0011658460247139983,0.0012076281718005838,0.0011658460247139983,SL,-0.00719916144596931,-0.00979916144596931,2.2,0.0044,-0.021558155181132486
1000PEPE/USDT:USDT,LONG,2025-09-08T08:25:00+00:00,2025-09-08T11:00:00+00:00,0.0101499,0.010112754430970922,0.010296339262518479,0.010112754430970922,SL,-0.0036596980294463896,-0.00625969802944639,2.2,0.0044,-0.013771335664782058
1000XEC/USDT:USDT,LONG,2025-09-08T09:20:00+00:00,2025-09-08T11:00:00+00:00,0.01976,0.019705197177429665,0.019976049588979198,0.019705197177429665,SL,-0.0027734221948549796,-0.0053734221948549795,2.2,0.0044,-0.011821528828680955
TAKE/USDT:USDT,LONG,2025-09-08T10:45:00+00:00,2025-09-08T11:05:00+00:00,0.19386,0.2035161862212588,0.2035161862212588,0.19141062593411973,TP,0.049810101213549986,0.04721010121354998,2.2,0.0044,0.10386222266980996
BTR/USDT:USDT,LONG,2025-09-08T10:50:00+00:00,2025-09-08T11:05:00+00:00,0.07764,0.07458623975498022,0.0896788625044049,0.07458623975498022,SL,-0.03933230609247533,-0.041932306092475335,2.2,0.0044,-0.09225107340344575
USELESS/USDT:USDT,LONG,2025-09-08T09:55:00+00:00,2025-09-08T11:10:00+00:00,0.2377,0.23486031512364466,0.24889491153178545,0.23486031512364466,SL,-0.01194650768344691,-0.01454650768344691,2.2,0.0044,-0.032002316903583204
SOMI/USDT:USDT,LONG,2025-09-08T10:35:00+00:00,2025-09-08T11:10:00+00:00,1.6741,1.793340789405235,1.793340789405235,1.6438535558581842,TP,0.07122680210574935,0.06862680210574934,2.2,0.0044,0.15097896463264857
BROCCOLIF3B/USDT:USDT,LONG,2025-09-08T11:10:00+00:00,2025-09-08T11:15:00+00:00,0.012522,0.012335224912068477,0.013258324865883887,0.012335224912068477,SL,-0.01491575530518474,-0.01751575530518474,2.2,0.0044,-0.03853466167140643
OG/USDT:USDT,LONG,2025-09-08T10:15:00+00:00,2025-09-08T11:20:00+00:00,17.8047,17.62935833449315,18.495950796709693,17.62935833449315,SL,-0.009848055036414494,-0.012448055036414494,2.2,0.0044,-0.02738572108011189
BROCCOLIF3B/USDT:USDT,LONG,2025-09-08T11:15:00+00:00,2025-09-08T11:20:00+00:00,0.012233,0.012013880275492158,0.013096837375463612,0.012013880275492158,SL,-0.017912182171817448,-0.020512182171817446,2.2,0.0044,-0.04512680077799838
TAKE/USDT:USDT,LONG,2025-09-08T11:05:00+00:00,2025-09-08T11:25:00+00:00,0.20614,0.21924571737467127,0.21924571737467127,0.20281562290983945,TP,0.06357677973547726,0.06097677973547726,2.2,0.0044,0.13414891541804996
