ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml,score
2025-09-16T20:13:54,strategy_params.tp_atr_mult,3.2,102.015265,1.405897,-1.358,6.593,104,1.3332417011260986,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_3p2.yaml,39.851029000000004
2025-09-16T20:13:56,strategy_params.tp_atr_mult,3.4,102.106104,1.438717,-1.375,6.828,102,1.3694462776184082,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_3p4.yaml,41.510708
2025-09-16T20:13:57,strategy_params.tp_atr_mult,3.6,102.140474,1.503908,-1.244,6.907,96,1.295753002166748,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_3p6.yaml,42.72237
2025-09-16T20:13:58,strategy_params.tp_atr_mult,3.8,102.642397,1.664371,-1.21,8.527,89,1.3062560558319092,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_3p8.yaml,53.249849
2025-09-16T20:13:58,strategy_params.tp_atr_mult,4.0,103.060039,1.77849,-1.21,9.851,88,1.3709473609924316,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_4p0.yaml,61.656919
2025-09-16T20:14:00,strategy_params.tp_atr_mult,4.2,103.038264,1.7467,-1.092,9.757,88,1.2204639911651611,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_4p2.yaml,60.783663999999995
2025-09-16T20:14:01,strategy_params.tp_atr_mult,4.4,102.440719,1.777956,-1.254,7.754,76,1.3269708156585693,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_4p4.yaml,50.546191
2025-09-16T20:14:02,strategy_params.tp_atr_mult,4.6,102.485955,1.804588,-1.254,7.894,74,1.4793484210968018,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_4p6.yaml,51.611011000000005
2025-09-16T20:14:04,strategy_params.tp_atr_mult,4.8,102.327209,1.823153,-1.254,7.404,70,1.3618035316467285,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s1_rays_strategy_params.tp_atr_mult_4p8.yaml,49.225044999999994
2025-09-16T20:14:05,strategy_params.sl_atr_mult,0.35,102.310839,1.535721,-1.168,7.529,93,1.265369176864624,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p35.yaml,46.384491
2025-09-16T20:14:06,strategy_params.sl_atr_mult,0.37,102.013733,1.433472,-1.201,6.65,98,1.298459768295288,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p37.yaml,40.465397
2025-09-16T20:14:08,strategy_params.sl_atr_mult,0.39,103.010856,1.756512,-1.192,9.759,90,1.2950778007507324,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p39.yaml,60.88400000000001
2025-09-16T20:14:08,strategy_params.sl_atr_mult,0.4,103.060039,1.77849,-1.21,9.851,88,1.3709473609924316,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p4.yaml,61.656919
2025-09-16T20:14:09,strategy_params.sl_atr_mult,0.41,103.140968,1.815877,-1.104,10.124,87,1.3174312114715576,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p41.yaml,63.551492
2025-09-16T20:14:10,strategy_params.sl_atr_mult,0.43,102.805213,1.764775,-1.125,9.004,83,1.3314931392669678,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p43.yaml,57.00251299999999
2025-09-16T20:14:12,strategy_params.sl_atr_mult,0.45,102.694349,1.713001,-1.172,8.589,83,1.2413978576660156,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p45.yaml,54.195361000000005
2025-09-16T20:14:13,strategy_params.sl_atr_mult,0.47,102.65673,1.697757,-1.199,8.48,82,1.4077796936035156,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p47.yaml,53.429814
2025-09-16T20:14:14,strategy_params.sl_atr_mult,0.49,102.296832,1.538311,-1.236,7.4,84,1.2365028858184814,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p49.yaml,45.756564
2025-09-16T20:14:16,strategy_params.sl_atr_mult,0.51,102.263161,1.526267,-1.278,7.255,83,1.3219940662384033,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p51.yaml,44.853365
2025-09-16T20:14:17,strategy_params.sl_atr_mult,0.53,102.165635,1.492421,-1.32,6.904,82,1.2344207763671875,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p53.yaml,42.59468699999999
2025-09-16T20:14:18,strategy_params.sl_atr_mult,0.55,102.15089,1.487434,-1.298,6.866,81,1.2844624519348145,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s2_rays_strategy_params.sl_atr_mult_0p55.yaml,42.330098
2025-09-16T20:14:19,min-atr,0.01,102.060112,1.433762,-0.781,7.818,132,1.2747983932495117,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s3_rays_min-atr_0p01.yaml,46.355256
2025-09-16T20:14:21,min-atr,0.012,101.924378,1.39716,-0.996,5.98,109,1.2790451049804688,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s3_rays_min-atr_0p012.yaml,36.590298000000004
2025-09-16T20:14:22,min-atr,0.014,102.997799,1.767657,-1.082,9.317,92,1.2560193538665771,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s3_rays_min-atr_0p014.yaml,58.794683000000006
2025-09-16T20:14:22,min-atr,0.015,103.140968,1.815877,-1.104,10.124,87,1.3174312114715576,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s3_rays_min-atr_0p015.yaml,63.551492
2025-09-16T20:14:23,min-atr,0.016,102.0981,1.638743,-1.414,7.068,68,1.3827950954437256,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s3_rays_min-atr_0p016.yaml,45.103016
2025-09-16T20:14:25,min-atr,0.018,102.698516,2.115919,-1.279,9.856,50,1.2351272106170654,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s3_rays_min-atr_0p018.yaml,65.36954399999999
2025-09-16T20:14:26,min-atr,0.02,102.703495,2.270022,-1.165,10.022,42,1.289320468902588,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s3_rays_min-atr_0p02.yaml,68.053759
2025-09-16T20:14:27,min-atr,0.022,102.945702,2.478928,-1.165,11.224,41,1.236724853515625,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s3_rays_min-atr_0p022.yaml,76.812838
2025-09-16T20:14:29,min-mom,0.04,103.083036,2.450639,-0.991,11.111,42,1.2746803760528564,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p04.yaml,76.04570400000001
2025-09-16T20:14:30,min-mom,0.044,103.07314,2.392417,-1.063,11.238,45,1.1789774894714355,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p044.yaml,75.97214399999999
2025-09-16T20:14:31,min-mom,0.048,103.031909,2.421556,-1.163,11.101,44,1.0646028518676758,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p048.yaml,75.595581
2025-09-16T20:14:32,min-mom,0.052,102.890096,2.310458,-1.163,10.647,45,1.258159875869751,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p052.yaml,71.850592
2025-09-16T20:14:33,min-mom,0.056,102.715442,2.155037,-1.336,10.207,45,1.307225227355957,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p056.yaml,67.610886
2025-09-16T20:14:35,min-mom,0.06,102.703402,2.183407,-1.312,10.199,45,1.2230236530303955,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p06.yaml,67.89928599999999
2025-09-16T20:14:35,min-mom,0.064,102.945702,2.478928,-1.165,11.224,41,1.236724853515625,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p064.yaml,76.812838
2025-09-16T20:14:36,min-mom,0.068,102.995253,2.554763,-1.136,11.493,40,1.011793851852417,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p068.yaml,79.11740900000001
2025-09-16T20:14:37,min-mom,0.072,103.087774,2.665555,-1.136,11.81,38,1.297797441482544,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p072.yaml,82.12443400000001
2025-09-16T20:14:38,min-mom,0.076,103.154295,2.76476,-1.136,12.095,37,1.3593568801879883,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p076.yaml,84.806415
2025-09-16T20:14:40,min-mom,0.08,102.906482,2.450442,-1.135,11.394,38,1.3936383724212646,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s4_rays_min-mom_0p08.yaml,77.281786
2025-09-16T20:14:40,strategy_params.min_qv_24h,0.0,103.154295,2.76476,-1.136,12.095,37,1.3593568801879883,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s5_rays_strategy_params.min_qv_24h_0p0.yaml,84.806415
2025-09-16T20:14:41,strategy_params.min_qv_24h,100000.0,103.154295,2.76476,-1.136,12.095,37,1.3334243297576904,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s5_rays_strategy_params.min_qv_24h_100000p0.yaml,84.806415
2025-09-16T20:14:42,strategy_params.min_qv_24h,200000.0,103.154295,2.76476,-1.136,12.095,37,1.271373987197876,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s5_rays_strategy_params.min_qv_24h_200000p0.yaml,84.806415
2025-09-16T20:14:43,strategy_params.min_qv_1h,0.0,103.154295,2.76476,-1.136,12.095,37,1.1734375953674316,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s6_rays_strategy_params.min_qv_1h_0p0.yaml,84.806415
2025-09-16T20:14:43,strategy_params.min_qv_1h,1000.0,103.154295,2.76476,-1.136,12.095,37,1.3593568801879883,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s6_rays_strategy_params.min_qv_1h_1000p0.yaml,84.806415
2025-09-16T20:14:45,strategy_params.min_qv_1h,5000.0,103.154295,2.76476,-1.136,12.095,37,1.0841941833496094,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s6_rays_strategy_params.min_qv_1h_5000p0.yaml,84.806415
2025-09-16T20:14:46,strategy_params.heat_exit_threshold,0.75,102.970922,2.594031,-1.165,11.085,37,1.1886382102966309,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p75.yaml,77.52429400000001
2025-09-16T20:14:47,strategy_params.heat_exit_threshold,0.8,103.079636,2.711784,-1.136,11.732,37,1.2062830924987793,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p8.yaml,82.281044
2025-09-16T20:14:48,strategy_params.heat_exit_threshold,0.85,103.193983,2.786964,-1.136,12.229,37,1.2676665782928467,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p85.yaml,85.782551
2025-09-16T20:14:48,strategy_params.heat_exit_threshold,0.9,103.154295,2.76476,-1.136,12.095,37,1.1734375953674316,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p9.yaml,84.806415
2025-09-16T20:14:50,strategy_params.heat_exit_threshold,0.95,103.157104,2.766331,-1.136,12.117,37,1.23677396774292,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p95.yaml,84.93807600000001
2025-09-16T20:14:51,strategy_params.heat_exit_min_rr,1.05,103.193983,2.786964,-1.136,12.229,37,1.1923878192901611,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s8_rays_strategy_params.heat_exit_min_rr_1p05.yaml,85.782551
2025-09-16T20:14:51,strategy_params.heat_exit_min_rr,1.1,103.193983,2.786964,-1.136,12.229,37,1.2676665782928467,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s8_rays_strategy_params.heat_exit_min_rr_1p1.yaml,85.782551
2025-09-16T20:14:52,strategy_params.heat_exit_min_rr,1.15,103.193983,2.786964,-1.136,12.229,37,1.25238037109375,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s8_rays_strategy_params.heat_exit_min_rr_1p15.yaml,85.782551
2025-09-16T20:14:53,strategy_params.top_n,4.0,103.193983,2.786964,-1.136,12.229,37,1.16514253616333,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s9_rays_strategy_params.top_n_4p0.yaml,85.782551
2025-09-16T20:14:54,strategy_params.top_n,6.0,103.193983,2.786964,-1.136,12.229,37,1.1773860454559326,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s9_rays_strategy_params.top_n_6p0.yaml,85.782551
2025-09-16T20:14:55,strategy_params.top_n,8.0,103.193983,2.786964,-1.136,12.229,37,1.0048282146453857,t3m_30d_20250916_201352/tune_tmp/t3m_30d_s9_rays_strategy_params.top_n_8p0.yaml,85.782551
