ts,param,value,equity_end,profit_factor,max_dd,monotonicity,trades,elapsed_sec,yaml,score
2025-09-16T20:24:20,min-mom,0.08,131.901718,1.90926,-2.268,13.153,785,3.1029727458953857,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s4_rays_min-mom_0p08.yaml,108.57783799999999
2025-09-16T20:24:20,strategy_params.min_qv_24h,0.0,131.901718,1.90926,-2.268,13.153,785,3.1029727458953857,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s5_rays_strategy_params.min_qv_24h_0p0.yaml,108.57783799999999
2025-09-16T20:24:23,strategy_params.min_qv_24h,100000.0,131.901718,1.90926,-2.268,13.153,785,2.9162354469299316,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s5_rays_strategy_params.min_qv_24h_100000p0.yaml,108.57783799999999
2025-09-16T20:24:26,strategy_params.min_qv_24h,200000.0,131.901718,1.90926,-2.268,13.153,785,2.979264259338379,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s5_rays_strategy_params.min_qv_24h_200000p0.yaml,108.57783799999999
2025-09-16T20:24:28,strategy_params.min_qv_1h,0.0,131.901718,1.90926,-2.268,13.153,785,2.8117270469665527,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s6_rays_strategy_params.min_qv_1h_0p0.yaml,108.57783799999999
2025-09-16T20:24:28,strategy_params.min_qv_1h,1000.0,131.901718,1.90926,-2.268,13.153,785,3.1029727458953857,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s6_rays_strategy_params.min_qv_1h_1000p0.yaml,108.57783799999999
2025-09-16T20:24:32,strategy_params.min_qv_1h,5000.0,131.901718,1.90926,-2.268,13.153,785,3.0736289024353027,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s6_rays_strategy_params.min_qv_1h_5000p0.yaml,108.57783799999999
2025-09-16T20:24:35,strategy_params.heat_exit_threshold,0.75,131.41918,1.888489,-2.436,12.645,776,3.513648748397827,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p75.yaml,105.306048
2025-09-16T20:24:38,strategy_params.heat_exit_threshold,0.8,131.444735,1.891052,-2.472,12.753,774,3.086521625518799,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p8.yaml,105.902359
2025-09-16T20:24:41,strategy_params.heat_exit_threshold,0.85,132.384,1.920355,-2.307,13.289,781,2.8418445587158203,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p85.yaml,109.87325999999999
2025-09-16T20:24:41,strategy_params.heat_exit_threshold,0.9,131.901718,1.90926,-2.268,13.153,785,2.8117270469665527,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p9.yaml,108.57783799999999
2025-09-16T20:24:44,strategy_params.heat_exit_threshold,0.95,132.043414,1.897225,-2.454,13.294,806,2.6553122997283936,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s7_rays_strategy_params.heat_exit_threshold_0p95.yaml,109.28011400000001
2025-09-16T20:24:47,strategy_params.heat_exit_min_rr,1.05,132.384,1.920355,-2.307,13.289,781,2.9658043384552,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s8_rays_strategy_params.heat_exit_min_rr_1p05.yaml,109.87325999999999
2025-09-16T20:24:47,strategy_params.heat_exit_min_rr,1.1,132.384,1.920355,-2.307,13.289,781,2.8418445587158203,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s8_rays_strategy_params.heat_exit_min_rr_1p1.yaml,109.87325999999999
2025-09-16T20:24:49,strategy_params.heat_exit_min_rr,1.15,132.609251,1.930384,-2.307,13.376,779,2.6747896671295166,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s8_rays_strategy_params.heat_exit_min_rr_1p15.yaml,110.653859
2025-09-16T20:24:52,strategy_params.top_n,4.0,132.609251,1.930384,-2.307,13.376,779,2.5091238021850586,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s9_rays_strategy_params.top_n_4p0.yaml,110.653859
2025-09-16T20:24:55,strategy_params.top_n,6.0,132.609251,1.930384,-2.307,13.376,779,3.019559383392334,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s9_rays_strategy_params.top_n_6p0.yaml,110.653859
2025-09-16T20:24:57,strategy_params.top_n,8.0,132.609251,1.930384,-2.307,13.376,779,2.4919517040252686,t3m_30d_20250916_202234/tune_tmp/t3m_30d_s9_rays_strategy_params.top_n_8p0.yaml,110.653859
